sys_time,RPM,Speed
1970-01-01 00:05:44.560,1355.0,28.0
1970-01-01 00:05:44.670,1367.0,28.0
1970-01-01 00:05:44.770,1357.0,29.0
1970-01-01 00:05:44.870,1350.0,29.0
1970-01-01 00:05:45.010,1347.0,29.0
1970-01-01 00:05:45.100,1344.0,30.0
1970-01-01 00:05:45.210,1343.0,30.0
1970-01-01 00:05:45.310,1339.0,30.0
1970-01-01 00:05:45.420,1339.0,31.0
1970-01-01 00:05:45.530,1343.0,31.0
1970-01-01 00:05:45.660,1332.0,32.0
1970-01-01 00:05:45.750,1331.0,32.0
1970-01-01 00:05:45.850,1321.0,33.0
1970-01-01 00:05:45.980,1330.0,33.0
1970-01-01 00:05:46.120,1325.0,33.0
1970-01-01 00:05:46.220,1332.0,34.0
1970-01-01 00:05:46.330,1331.0,34.0
1970-01-01 00:05:46.420,1339.0,34.0
1970-01-01 00:05:46.560,1340.0,35.0
1970-01-01 00:05:46.670,1361.0,35.0
1970-01-01 00:05:46.760,1362.0,35.0
1970-01-01 00:05:46.890,1385.0,36.0
1970-01-01 00:05:47.020,1391.0,36.0
1970-01-01 00:05:47.140,1399.0,36.0
1970-01-01 00:05:47.240,1427.0,37.0
1970-01-01 00:05:47.350,1427.0,37.0
1970-01-01 00:05:47.440,1449.0,38.0
1970-01-01 00:05:47.550,1458.0,38.0
1970-01-01 00:05:47.650,1475.0,38.0
1970-01-01 00:05:47.750,1476.0,38.0
1970-01-01 00:05:47.880,1518.0,39.0
1970-01-01 00:05:47.980,1516.0,39.0
1970-01-01 00:05:48.080,1535.0,39.0
1970-01-01 00:05:48.180,1532.0,40.0
1970-01-01 00:05:48.280,1568.0,41.0
1970-01-01 00:05:48.380,1559.0,41.0
1970-01-01 00:05:48.480,1594.0,41.0
1970-01-01 00:05:48.590,1591.0,41.0
1970-01-01 00:05:48.690,1598.0,42.0
1970-01-01 00:05:48.790,1599.0,42.0
1970-01-01 00:05:48.900,1613.0,43.0
1970-01-01 00:05:49.000,1616.0,43.0
1970-01-01 00:05:49.100,1612.0,43.0
1970-01-01 00:05:49.200,1624.0,44.0
1970-01-01 00:05:49.300,1630.0,44.0
1970-01-01 00:05:49.400,1631.0,44.0
1970-01-01 00:05:49.510,1632.0,45.0
1970-01-01 00:05:49.600,1621.0,45.0
1970-01-01 00:05:49.710,1638.0,45.0
1970-01-01 00:05:49.810,1624.0,46.0
1970-01-01 00:05:49.910,1641.0,46.0
1970-01-01 00:05:50.020,1629.0,46.0
1970-01-01 00:05:50.120,1641.0,47.0
1970-01-01 00:05:50.220,1633.0,47.0
1970-01-01 00:05:50.350,1639.0,47.0
1970-01-01 00:05:50.460,1655.0,48.0
1970-01-01 00:05:50.550,1640.0,48.0
1970-01-01 00:05:50.680,1647.0,48.0
1970-01-01 00:05:50.780,1643.0,49.0
1970-01-01 00:05:50.870,1658.0,49.0
1970-01-01 00:05:51.000,1655.0,49.0
1970-01-01 00:05:51.120,1661.0,50.0
1970-01-01 00:05:51.220,1664.0,50.0
1970-01-01 00:05:51.320,1668.0,50.0
1970-01-01 00:05:51.430,1671.0,51.0
1970-01-01 00:05:51.530,1684.0,51.0
1970-01-01 00:05:51.630,1703.0,51.0
1970-01-01 00:05:51.730,1707.0,52.0
1970-01-01 00:05:51.830,1724.0,52.0
1970-01-01 00:05:51.960,1727.0,52.0
1970-01-01 00:05:52.060,1737.0,53.0
1970-01-01 00:05:52.160,1751.0,53.0
1970-01-01 00:05:52.270,1750.0,53.0
1970-01-01 00:05:52.370,1761.0,54.0
1970-01-01 00:05:52.460,1765.0,54.0
1970-01-01 00:05:52.590,1772.0,54.0
1970-01-01 00:05:52.690,1773.0,55.0
1970-01-01 00:05:52.790,1773.0,55.0
1970-01-01 00:05:52.900,1766.0,55.0
1970-01-01 00:05:53.030,1764.0,55.0
1970-01-01 00:05:53.160,1762.0,56.0
1970-01-01 00:05:53.280,1757.0,56.0
1970-01-01 00:05:53.410,1733.0,57.0
1970-01-01 00:05:53.500,1726.0,57.0
1970-01-01 00:05:53.610,1703.0,57.0
1970-01-01 00:05:53.730,1678.0,57.0
1970-01-01 00:05:53.840,1637.0,58.0
1970-01-01 00:05:53.940,1628.0,58.0
1970-01-01 00:05:54.040,1593.0,58.0
1970-01-01 00:05:54.140,1585.0,58.0
1970-01-01 00:05:54.250,1551.0,58.0
1970-01-01 00:05:54.360,1536.0,59.0
1970-01-01 00:05:54.450,1525.0,59.0
1970-01-01 00:05:54.570,1511.0,59.0
1970-01-01 00:05:54.670,1493.0,59.0
1970-01-01 00:05:54.770,1480.0,59.0
1970-01-01 00:05:54.870,1475.0,60.0
1970-01-01 00:05:54.980,1467.0,60.0
1970-01-01 00:05:55.100,1462.0,60.0
1970-01-01 00:05:55.230,1465.0,60.0
1970-01-01 00:05:55.340,1458.0,60.0
1970-01-01 00:05:55.460,1448.0,60.0
1970-01-01 00:05:55.560,1432.0,60.0
1970-01-01 00:05:55.670,1428.0,61.0
1970-01-01 00:05:55.770,1398.0,61.0
1970-01-01 00:05:55.890,1373.0,61.0
1970-01-01 00:05:55.990,1366.0,61.0
1970-01-01 00:05:56.090,1344.0,61.0
1970-01-01 00:05:56.190,1342.0,61.0
1970-01-01 00:05:56.290,1320.0,61.0
1970-01-01 00:05:56.390,1317.0,61.0
1970-01-01 00:05:56.490,1320.0,61.0
1970-01-01 00:05:56.590,1309.0,61.0
1970-01-01 00:05:56.680,1315.0,61.0
1970-01-01 00:05:56.800,1317.0,61.0
1970-01-01 00:05:56.910,1315.0,61.0
1970-01-01 00:05:57.000,1314.0,62.0
1970-01-01 00:05:57.130,1318.0,61.0
1970-01-01 00:05:57.230,1311.0,61.0
1970-01-01 00:05:57.360,1331.0,62.0
1970-01-01 00:05:57.470,1327.0,62.0
1970-01-01 00:05:57.560,1324.0,62.0
1970-01-01 00:05:57.660,1327.0,62.0
1970-01-01 00:05:57.760,1332.0,62.0
1970-01-01 00:05:57.880,1336.0,62.0
1970-01-01 00:05:57.980,1334.0,62.0
1970-01-01 00:05:58.090,1343.0,62.0
1970-01-01 00:05:58.200,1346.0,62.0
1970-01-01 00:05:58.290,1342.0,62.0
1970-01-01 00:05:58.440,1348.0,62.0
1970-01-01 00:05:58.540,1345.0,63.0
1970-01-01 00:05:58.640,1353.0,63.0
1970-01-01 00:05:58.770,1351.0,63.0
1970-01-01 00:05:58.880,1355.0,63.0
1970-01-01 00:05:58.980,1358.0,63.0
1970-01-01 00:05:59.080,1353.0,63.0
1970-01-01 00:05:59.180,1358.0,63.0
1970-01-01 00:05:59.280,1361.0,63.0
1970-01-01 00:05:59.390,1367.0,63.0
1970-01-01 00:05:59.490,1366.0,63.0
1970-01-01 00:05:59.590,1371.0,63.0
1970-01-01 00:05:59.680,1365.0,63.0
1970-01-01 00:05:59.790,1372.0,64.0
1970-01-01 00:05:59.880,1374.0,64.0
1970-01-01 00:05:59.990,1371.0,64.0
1970-01-01 00:06:00.100,1371.0,64.0
1970-01-01 00:06:00.200,1384.0,64.0
1970-01-01 00:06:00.310,1383.0,64.0
1970-01-01 00:06:00.410,1380.0,64.0
1970-01-01 00:06:00.510,1381.0,64.0
1970-01-01 00:06:00.620,1378.0,64.0
1970-01-01 00:06:00.720,1383.0,64.0
1970-01-01 00:06:00.820,1378.0,64.0
1970-01-01 00:06:00.920,1373.0,64.0
1970-01-01 00:06:01.040,1377.0,64.0
1970-01-01 00:06:01.170,1371.0,64.0
1970-01-01 00:06:01.280,1373.0,65.0
1970-01-01 00:06:01.380,1373.0,65.0
1970-01-01 00:06:01.480,1374.0,65.0
1970-01-01 00:06:01.590,1372.0,65.0
1970-01-01 00:06:01.700,1369.0,65.0
1970-01-01 00:06:01.800,1377.0,65.0
1970-01-01 00:06:01.930,1374.0,65.0
1970-01-01 00:06:02.040,1371.0,65.0
1970-01-01 00:06:02.130,1373.0,65.0
1970-01-01 00:06:02.250,1374.0,65.0
1970-01-01 00:06:02.380,1379.0,65.0
1970-01-01 00:06:02.490,1381.0,65.0
1970-01-01 00:06:02.590,1373.0,65.0
1970-01-01 00:06:02.700,1377.0,65.0
1970-01-01 00:06:02.800,1385.0,65.0
1970-01-01 00:06:02.900,1380.0,65.0
1970-01-01 00:06:03.010,1378.0,65.0
1970-01-01 00:06:03.100,1386.0,66.0
1970-01-01 00:06:03.210,1387.0,66.0
1970-01-01 00:06:03.320,1390.0,66.0
1970-01-01 00:06:03.410,1389.0,66.0
1970-01-01 00:06:03.530,1387.0,66.0
1970-01-01 00:06:03.660,1385.0,66.0
1970-01-01 00:06:03.760,1382.0,66.0
1970-01-01 00:06:03.860,1384.0,66.0
1970-01-01 00:06:03.970,1382.0,66.0
1970-01-01 00:06:04.060,1381.0,66.0
1970-01-01 00:06:04.170,1374.0,66.0
1970-01-01 00:06:04.270,1381.0,66.0
1970-01-01 00:06:04.370,1377.0,66.0
1970-01-01 00:06:04.470,1367.0,66.0
1970-01-01 00:06:04.580,1374.0,66.0
1970-01-01 00:06:04.700,1375.0,66.0
1970-01-01 00:06:04.800,1372.0,66.0
1970-01-01 00:06:04.930,1370.0,66.0
1970-01-01 00:06:05.020,1368.0,66.0
1970-01-01 00:06:05.120,1369.0,66.0
1970-01-01 00:06:05.260,1371.0,66.0
1970-01-01 00:06:05.360,1372.0,66.0
1970-01-01 00:06:05.460,1368.0,66.0
1970-01-01 00:06:05.560,1367.0,66.0
1970-01-01 00:06:05.660,1370.0,66.0
1970-01-01 00:06:05.760,1367.0,66.0
1970-01-01 00:06:05.860,1371.0,66.0
1970-01-01 00:06:05.960,1369.0,66.0
1970-01-01 00:06:06.070,1367.0,66.0
1970-01-01 00:06:06.180,1361.0,65.0
1970-01-01 00:06:06.280,1362.0,66.0
1970-01-01 00:06:06.390,1362.0,66.0
1970-01-01 00:06:06.490,1366.0,65.0
1970-01-01 00:06:06.590,1365.0,65.0
1970-01-01 00:06:06.700,1361.0,65.0
1970-01-01 00:06:06.800,1359.0,65.0
1970-01-01 00:06:06.890,1362.0,65.0
1970-01-01 00:06:06.990,1353.0,65.0
1970-01-01 00:06:07.100,1344.0,65.0
1970-01-01 00:06:07.230,1351.0,65.0
1970-01-01 00:06:07.340,1349.0,65.0
1970-01-01 00:06:07.450,1345.0,65.0
1970-01-01 00:06:07.540,1344.0,65.0
1970-01-01 00:06:07.680,1347.0,65.0
1970-01-01 00:06:07.770,1345.0,65.0
1970-01-01 00:06:07.890,1345.0,65.0
1970-01-01 00:06:08.000,1351.0,65.0
1970-01-01 00:06:08.110,1357.0,65.0
1970-01-01 00:06:08.200,1355.0,65.0
1970-01-01 00:06:08.310,1354.0,65.0
1970-01-01 00:06:08.420,1356.0,65.0
1970-01-01 00:06:08.540,1359.0,65.0
1970-01-01 00:06:08.680,1352.0,65.0
1970-01-01 00:06:08.790,1358.0,65.0
1970-01-01 00:06:08.890,1353.0,65.0
1970-01-01 00:06:09.000,1356.0,65.0
1970-01-01 00:06:09.100,1360.0,65.0
1970-01-01 00:06:09.200,1356.0,65.0
1970-01-01 00:06:09.300,1355.0,65.0
1970-01-01 00:06:09.400,1360.0,65.0
1970-01-01 00:06:09.500,1367.0,65.0
1970-01-01 00:06:09.610,1363.0,65.0
1970-01-01 00:06:09.720,1365.0,65.0
1970-01-01 00:06:09.820,1370.0,65.0
1970-01-01 00:06:09.960,1372.0,65.0
1970-01-01 00:06:10.070,1377.0,65.0
1970-01-01 00:06:10.160,1378.0,65.0
1970-01-01 00:06:10.260,1372.0,65.0
1970-01-01 00:06:10.360,1379.0,65.0
1970-01-01 00:06:10.460,1382.0,65.0
1970-01-01 00:06:10.560,1380.0,65.0
1970-01-01 00:06:10.660,1382.0,65.0
1970-01-01 00:06:10.760,1384.0,66.0
1970-01-01 00:06:10.870,1388.0,66.0
1970-01-01 00:06:10.970,1381.0,66.0
1970-01-01 00:06:11.070,1384.0,66.0
1970-01-01 00:06:11.190,1382.0,66.0
1970-01-01 00:06:11.290,1389.0,66.0
1970-01-01 00:06:11.390,1387.0,66.0
1970-01-01 00:06:11.490,1387.0,66.0
1970-01-01 00:06:11.590,1385.0,66.0
1970-01-01 00:06:11.690,1385.0,66.0
1970-01-01 00:06:11.790,1393.0,66.0
1970-01-01 00:06:11.900,1384.0,66.0
1970-01-01 00:06:12.000,1394.0,66.0
1970-01-01 00:06:12.100,1392.0,66.0
1970-01-01 00:06:12.210,1390.0,66.0
1970-01-01 00:06:12.310,1388.0,66.0
1970-01-01 00:06:12.440,1391.0,67.0
1970-01-01 00:06:12.550,1391.0,67.0
1970-01-01 00:06:12.640,1385.0,67.0
1970-01-01 00:06:12.750,1394.0,67.0
1970-01-01 00:06:12.860,1394.0,67.0
1970-01-01 00:06:12.960,1386.0,67.0
1970-01-01 00:06:13.060,1387.0,67.0
1970-01-01 00:06:13.190,1391.0,67.0
1970-01-01 00:06:13.300,1392.0,67.0
1970-01-01 00:06:13.400,1391.0,67.0
1970-01-01 00:06:13.510,1392.0,68.0
1970-01-01 00:06:13.600,1390.0,67.0
1970-01-01 00:06:13.720,1389.0,68.0
1970-01-01 00:06:13.850,1395.0,68.0
1970-01-01 00:06:13.960,1389.0,68.0
1970-01-01 00:06:14.060,1389.0,68.0
1970-01-01 00:06:14.170,1390.0,68.0
1970-01-01 00:06:14.260,1389.0,68.0
1970-01-01 00:06:14.360,1392.0,68.0
1970-01-01 00:06:14.470,1390.0,68.0
1970-01-01 00:06:14.590,1385.0,68.0
1970-01-01 00:06:14.690,1389.0,68.0
1970-01-01 00:06:14.800,1383.0,68.0
1970-01-01 00:06:14.920,1379.0,69.0
1970-01-01 00:06:15.050,1385.0,69.0
1970-01-01 00:06:15.150,1388.0,69.0
1970-01-01 00:06:15.250,1387.0,68.0
1970-01-01 00:06:15.370,1380.0,68.0
1970-01-01 00:06:15.470,1382.0,69.0
1970-01-01 00:06:15.560,1385.0,68.0
1970-01-01 00:06:15.670,1387.0,68.0
1970-01-01 00:06:15.770,1385.0,68.0
1970-01-01 00:06:15.860,1387.0,68.0
1970-01-01 00:06:15.970,1385.0,68.0
1970-01-01 00:06:16.070,1386.0,68.0
1970-01-01 00:06:16.170,1381.0,68.0
1970-01-01 00:06:16.280,1380.0,68.0
1970-01-01 00:06:16.390,1380.0,68.0
1970-01-01 00:06:16.480,1383.0,68.0
1970-01-01 00:06:16.620,1385.0,68.0
1970-01-01 00:06:16.730,1382.0,68.0
1970-01-01 00:06:16.820,1382.0,68.0
1970-01-01 00:06:16.930,1385.0,68.0
1970-01-01 00:06:17.030,1382.0,68.0
1970-01-01 00:06:17.130,1381.0,68.0
1970-01-01 00:06:17.240,1380.0,68.0
1970-01-01 00:06:17.340,1381.0,68.0
1970-01-01 00:06:17.440,1383.0,68.0
1970-01-01 00:06:17.560,1381.0,68.0
1970-01-01 00:06:17.660,1385.0,68.0
1970-01-01 00:06:17.760,1382.0,68.0
1970-01-01 00:06:17.860,1381.0,68.0
1970-01-01 00:06:18.000,1380.0,68.0
1970-01-01 00:06:18.100,1383.0,68.0
1970-01-01 00:06:18.200,1379.0,68.0
1970-01-01 00:06:18.330,1378.0,68.0
1970-01-01 00:06:18.450,1378.0,68.0
1970-01-01 00:06:18.560,1378.0,68.0
1970-01-01 00:06:18.670,1379.0,68.0
1970-01-01 00:06:18.760,1378.0,68.0
1970-01-01 00:06:18.890,1375.0,68.0
1970-01-01 00:06:19.000,1380.0,68.0
1970-01-01 00:06:19.100,1380.0,68.0
1970-01-01 00:06:19.200,1373.0,68.0
1970-01-01 00:06:19.310,1378.0,68.0
1970-01-01 00:06:19.430,1378.0,68.0
1970-01-01 00:06:19.540,1370.0,68.0
1970-01-01 00:06:19.640,1370.0,68.0
1970-01-01 00:06:19.740,1383.0,68.0
1970-01-01 00:06:19.850,1378.0,68.0
1970-01-01 00:06:19.960,1376.0,68.0
1970-01-01 00:06:20.060,1379.0,68.0
1970-01-01 00:06:20.170,1375.0,68.0
1970-01-01 00:06:20.280,1374.0,68.0
1970-01-01 00:06:20.380,1376.0,68.0
1970-01-01 00:06:20.480,1375.0,67.0
1970-01-01 00:06:20.580,1376.0,68.0
1970-01-01 00:06:20.680,1377.0,68.0
1970-01-01 00:06:20.790,1372.0,68.0
1970-01-01 00:06:20.890,1373.0,67.0
1970-01-01 00:06:20.990,1371.0,67.0
1970-01-01 00:06:21.100,1377.0,67.0
1970-01-01 00:06:21.200,1374.0,68.0
1970-01-01 00:06:21.300,1371.0,67.0
1970-01-01 00:06:21.410,1372.0,67.0
1970-01-01 00:06:21.520,1375.0,67.0
1970-01-01 00:06:21.610,1375.0,67.0
1970-01-01 00:06:21.720,1375.0,67.0
1970-01-01 00:06:21.820,1369.0,67.0
1970-01-01 00:06:21.950,1371.0,67.0
1970-01-01 00:06:22.070,1372.0,67.0
1970-01-01 00:06:22.170,1373.0,67.0
1970-01-01 00:06:22.270,1370.0,67.0
1970-01-01 00:06:22.380,1373.0,67.0
1970-01-01 00:06:22.490,1375.0,67.0
1970-01-01 00:06:22.580,1376.0,67.0
1970-01-01 00:06:22.690,1373.0,67.0
1970-01-01 00:06:22.790,1374.0,67.0
1970-01-01 00:06:22.890,1378.0,67.0
1970-01-01 00:06:23.000,1374.0,67.0
1970-01-01 00:06:23.110,1373.0,67.0
1970-01-01 00:06:23.210,1380.0,67.0
1970-01-01 00:06:23.310,1374.0,67.0
1970-01-01 00:06:23.430,1373.0,67.0
1970-01-01 00:06:23.520,1377.0,67.0
1970-01-01 00:06:23.630,1375.0,67.0
1970-01-01 00:06:23.730,1373.0,67.0
1970-01-01 00:06:23.850,1376.0,67.0
1970-01-01 00:06:23.960,1373.0,67.0
1970-01-01 00:06:24.070,1380.0,67.0
1970-01-01 00:06:24.160,1384.0,67.0
1970-01-01 00:06:24.260,1378.0,67.0
1970-01-01 00:06:24.370,1387.0,67.0
1970-01-01 00:06:24.460,1395.0,67.0
1970-01-01 00:06:24.570,1397.0,67.0
1970-01-01 00:06:24.670,1401.0,67.0
1970-01-01 00:06:24.770,1403.0,67.0
1970-01-01 00:06:24.880,1405.0,67.0
1970-01-01 00:06:24.990,1400.0,67.0
1970-01-01 00:06:25.090,1404.0,68.0
1970-01-01 00:06:25.200,1408.0,68.0
1970-01-01 00:06:25.300,1408.0,68.0
1970-01-01 00:06:25.390,1416.0,68.0
1970-01-01 00:06:25.500,1416.0,68.0
1970-01-01 00:06:25.610,1424.0,68.0
1970-01-01 00:06:25.710,1440.0,68.0
1970-01-01 00:06:25.820,1446.0,68.0
1970-01-01 00:06:25.930,1461.0,68.0
1970-01-01 00:06:26.030,1464.0,68.0
1970-01-01 00:06:26.130,1479.0,68.0
1970-01-01 00:06:26.250,1471.0,68.0
1970-01-01 00:06:26.340,1478.0,68.0
1970-01-01 00:06:26.450,1476.0,68.0
1970-01-01 00:06:26.580,1482.0,69.0
1970-01-01 00:06:26.670,1491.0,69.0
1970-01-01 00:06:26.780,1487.0,69.0
1970-01-01 00:06:26.880,1487.0,69.0
1970-01-01 00:06:26.980,1494.0,69.0
1970-01-01 00:06:27.080,1495.0,69.0
1970-01-01 00:06:27.210,1494.0,69.0
1970-01-01 00:06:27.330,1500.0,69.0
1970-01-01 00:06:27.460,1493.0,69.0
1970-01-01 00:06:27.600,1487.0,69.0
1970-01-01 00:06:27.690,1483.0,70.0
1970-01-01 00:06:27.800,1479.0,70.0
1970-01-01 00:06:27.930,1471.0,70.0
1970-01-01 00:06:28.040,1464.0,70.0
1970-01-01 00:06:28.150,1457.0,70.0
1970-01-01 00:06:28.250,1450.0,70.0
1970-01-01 00:06:28.350,1442.0,70.0
1970-01-01 00:06:28.460,1434.0,70.0
1970-01-01 00:06:28.570,1433.0,70.0
1970-01-01 00:06:28.660,1422.0,70.0
1970-01-01 00:06:28.790,1412.0,70.0
1970-01-01 00:06:28.890,1406.0,70.0
1970-01-01 00:06:28.990,1401.0,70.0
1970-01-01 00:06:29.130,1396.0,70.0
1970-01-01 00:06:29.230,1395.0,70.0
1970-01-01 00:06:29.330,1397.0,70.0
1970-01-01 00:06:29.430,1398.0,71.0
1970-01-01 00:06:29.540,1392.0,70.0
1970-01-01 00:06:29.640,1390.0,70.0
1970-01-01 00:06:29.740,1389.0,70.0
1970-01-01 00:06:29.850,1392.0,70.0
1970-01-01 00:06:29.950,1386.0,70.0
1970-01-01 00:06:30.060,1388.0,70.0
1970-01-01 00:06:30.160,1390.0,70.0
1970-01-01 00:06:30.260,1376.0,70.0
1970-01-01 00:06:30.400,1389.0,70.0
1970-01-01 00:06:30.530,1361.0,70.0
1970-01-01 00:06:30.630,1388.0,70.0
1970-01-01 00:06:30.730,1362.0,70.0
1970-01-01 00:06:30.830,1355.0,70.0
1970-01-01 00:06:30.930,1380.0,69.0
1970-01-01 00:06:31.030,1358.0,69.0
1970-01-01 00:06:31.140,1359.0,69.0
1970-01-01 00:06:31.270,1358.0,69.0
1970-01-01 00:06:31.420,1356.0,69.0
1970-01-01 00:06:31.550,1355.0,69.0
1970-01-01 00:06:31.650,1355.0,69.0
1970-01-01 00:06:31.750,1351.0,69.0
1970-01-01 00:06:31.860,1348.0,68.0
1970-01-01 00:06:31.960,1350.0,68.0
1970-01-01 00:06:32.060,1347.0,68.0
1970-01-01 00:06:32.160,1346.0,68.0
1970-01-01 00:06:32.260,1347.0,68.0
1970-01-01 00:06:32.360,1348.0,68.0
1970-01-01 00:06:32.470,1345.0,68.0
1970-01-01 00:06:32.560,1346.0,67.0
1970-01-01 00:06:32.660,1370.0,67.0
1970-01-01 00:06:32.770,1354.0,67.0
1970-01-01 00:06:32.870,1365.0,67.0
1970-01-01 00:06:32.970,1360.0,67.0
1970-01-01 00:06:33.070,1353.0,67.0
1970-01-01 00:06:33.170,1351.0,66.0
1970-01-01 00:06:33.280,1346.0,66.0
1970-01-01 00:06:33.380,1348.0,66.0
1970-01-01 00:06:33.480,1345.0,66.0
1970-01-01 00:06:33.590,1343.0,65.0
1970-01-01 00:06:33.690,1344.0,65.0
1970-01-01 00:06:33.790,1341.0,65.0
1970-01-01 00:06:33.890,1341.0,64.0
1970-01-01 00:06:33.990,1335.0,64.0
1970-01-01 00:06:34.090,1340.0,64.0
1970-01-01 00:06:34.200,1334.0,64.0
1970-01-01 00:06:34.310,1329.0,63.0
1970-01-01 00:06:34.410,1325.0,63.0
1970-01-01 00:06:34.520,1324.0,63.0
1970-01-01 00:06:34.620,1326.0,62.0
1970-01-01 00:06:34.720,1318.0,62.0
1970-01-01 00:06:34.830,1316.0,62.0
1970-01-01 00:06:34.940,1317.0,62.0
1970-01-01 00:06:35.030,1316.0,62.0
1970-01-01 00:06:35.140,1316.0,62.0
1970-01-01 00:06:35.250,1309.0,62.0
1970-01-01 00:06:35.340,1308.0,61.0
1970-01-01 00:06:35.430,1307.0,61.0
1970-01-01 00:06:35.540,1309.0,61.0
1970-01-01 00:06:35.640,1304.0,61.0
1970-01-01 00:06:35.740,1302.0,61.0
1970-01-01 00:06:35.850,1298.0,60.0
1970-01-01 00:06:35.940,1289.0,60.0
1970-01-01 00:06:36.070,1285.0,60.0
1970-01-01 00:06:36.180,1286.0,60.0
1970-01-01 00:06:36.280,1278.0,60.0
1970-01-01 00:06:36.380,1282.0,59.0
1970-01-01 00:06:36.490,1274.0,59.0
1970-01-01 00:06:36.590,1271.0,59.0
1970-01-01 00:06:36.700,1269.0,59.0
1970-01-01 00:06:36.840,1262.0,58.0
1970-01-01 00:06:36.940,1264.0,58.0
1970-01-01 00:06:37.080,1257.0,58.0
1970-01-01 00:06:37.180,1253.0,58.0
1970-01-01 00:06:37.310,1250.0,57.0
1970-01-01 00:06:37.410,1244.0,57.0
1970-01-01 00:06:37.510,1242.0,57.0
1970-01-01 00:06:37.600,1237.0,56.0
1970-01-01 00:06:37.740,1231.0,56.0
1970-01-01 00:06:37.840,1229.0,56.0
1970-01-01 00:06:37.930,1230.0,55.0
1970-01-01 00:06:38.050,1230.0,55.0
1970-01-01 00:06:38.180,1226.0,55.0
1970-01-01 00:06:38.290,1233.0,54.0
1970-01-01 00:06:38.390,1225.0,54.0
1970-01-01 00:06:38.510,1229.0,54.0
1970-01-01 00:06:38.590,1228.0,53.0
1970-01-01 00:06:38.700,1230.0,53.0
1970-01-01 00:06:38.830,1232.0,53.0
1970-01-01 00:06:38.930,1232.0,52.0
1970-01-01 00:06:39.040,1229.0,52.0
1970-01-01 00:06:39.130,1231.0,52.0
1970-01-01 00:06:39.230,1229.0,51.0
1970-01-01 00:06:39.360,1229.0,51.0
1970-01-01 00:06:39.460,1237.0,51.0
1970-01-01 00:06:39.560,1234.0,50.0
1970-01-01 00:06:39.660,1230.0,50.0
1970-01-01 00:06:39.770,1234.0,49.0
1970-01-01 00:06:39.900,1230.0,49.0
1970-01-01 00:06:40.000,1234.0,49.0
1970-01-01 00:06:40.130,1233.0,48.0
1970-01-01 00:06:40.230,1235.0,48.0
1970-01-01 00:06:40.330,1233.0,48.0
1970-01-01 00:06:40.430,1229.0,47.0
1970-01-01 00:06:40.520,1228.0,47.0
1970-01-01 00:06:40.670,1227.0,46.0
1970-01-01 00:06:40.800,1233.0,46.0
1970-01-01 00:06:40.900,1239.0,46.0
1970-01-01 00:06:41.010,1243.0,46.0
1970-01-01 00:06:41.110,1245.0,45.0
1970-01-01 00:06:41.210,1249.0,45.0
1970-01-01 00:06:41.330,1245.0,45.0
1970-01-01 00:06:41.430,1246.0,44.0
1970-01-01 00:06:41.520,1245.0,44.0
1970-01-01 00:06:41.660,1230.0,44.0
1970-01-01 00:06:41.770,1237.0,43.0
1970-01-01 00:06:41.880,1229.0,43.0
1970-01-01 00:06:41.990,1228.0,42.0
1970-01-01 00:06:42.090,1236.0,42.0
1970-01-01 00:06:42.190,1224.0,42.0
1970-01-01 00:06:42.300,1234.0,41.0
1970-01-01 00:06:42.430,1234.0,41.0
1970-01-01 00:06:42.530,1220.0,40.0
1970-01-01 00:06:42.650,1228.0,39.0
1970-01-01 00:06:42.740,1210.0,39.0
1970-01-01 00:06:42.840,1222.0,38.0
1970-01-01 00:06:42.940,1212.0,38.0
1970-01-01 00:06:43.070,1221.0,37.0
1970-01-01 00:06:43.170,1215.0,36.0
1970-01-01 00:06:43.280,1229.0,36.0
1970-01-01 00:06:43.380,1223.0,35.0
1970-01-01 00:06:43.470,1231.0,35.0
1970-01-01 00:06:43.580,1216.0,34.0
1970-01-01 00:06:43.690,1228.0,33.0
1970-01-01 00:06:43.780,1217.0,33.0
1970-01-01 00:06:43.880,1226.0,32.0
1970-01-01 00:06:44.010,1221.0,32.0
1970-01-01 00:06:44.110,1226.0,31.0
1970-01-01 00:06:44.240,1224.0,30.0
1970-01-01 00:06:44.350,1226.0,29.0
1970-01-01 00:06:44.440,1228.0,29.0
1970-01-01 00:06:44.540,1221.0,28.0
1970-01-01 00:06:44.650,1226.0,28.0
1970-01-01 00:06:44.740,1220.0,27.0
1970-01-01 00:06:44.870,1222.0,26.0
1970-01-01 00:06:44.980,1225.0,25.0
1970-01-01 00:06:45.110,1225.0,25.0
1970-01-01 00:06:45.220,1223.0,24.0
1970-01-01 00:06:45.350,1229.0,23.0
1970-01-01 00:06:45.440,1218.0,23.0
1970-01-01 00:06:45.540,1222.0,22.0
1970-01-01 00:06:45.670,1208.0,21.0
1970-01-01 00:06:45.800,1207.0,21.0
1970-01-01 00:06:45.900,1198.0,20.0
1970-01-01 00:06:46.010,1140.0,19.0
1970-01-01 00:06:46.110,1069.0,19.0
1970-01-01 00:06:46.220,975.0,18.0
1970-01-01 00:06:46.350,1070.0,17.0
1970-01-01 00:06:46.440,1136.0,17.0
1970-01-01 00:06:46.540,1147.0,16.0
1970-01-01 00:06:46.650,1146.0,16.0
1970-01-01 00:06:46.740,1151.0,16.0
