sys_time,raw_x_acc,raw_y_acc,raw_z_acc
1970-01-01 00:00:00.000,9.646504944444441,0.23463176616666667,0.29262465094444434
1970-01-01 00:00:00.100,9.721329590909091,0.21156037159090904,0.40614367181818173
1970-01-01 00:00:00.200,9.59691825,0.33423055604999996,0.33279403499999993
1970-01-01 00:00:00.300,9.711839825,0.19632454314999997,0.23846248820000002
1970-01-01 00:00:00.400,9.683588325,0.18100164985,0.17956512645000003
1970-01-01 00:00:00.500,9.596918225,0.3485957681,0.4041412472
1970-01-01 00:00:00.600,9.74679525,0.18100165065,0.485544106
1970-01-01 00:00:00.700,9.606016175,0.36679170299999997,0.18674773250000004
1970-01-01 00:00:00.800,9.664434750000002,0.1838746893,0.2494758162
1970-01-01 00:00:00.900,9.699868925,0.16136919469999994,0.35625722060000004
1970-01-01 00:00:01.000,9.640013900000001,0.32369607305,0.35721489529999995
1970-01-01 00:00:01.100,9.688704315789474,0.28881633442105265,0.35887823231578947
1970-01-01 00:00:01.200,9.655245523809523,0.20840955876190473,0.2216346713333333
1970-01-01 00:00:01.300,9.669223174999999,0.2590526268,0.257616101
1970-01-01 00:00:01.400,9.716628300000002,0.19823990165000002,0.46016557005000014
1970-01-01 00:00:01.500,9.61846615,0.3462015701,0.2413355312
1970-01-01 00:00:01.600,9.691249749999997,0.21164742814999996,0.2820369602
1970-01-01 00:00:01.700,9.647037055555554,0.23888812533333337,0.39424521555555553
1970-01-01 00:00:01.800,9.6647395,0.20894851295454545,0.2555266163181819
1970-01-01 00:00:01.900,9.674490299999999,0.19680337835,0.3375824389999999
1970-01-01 00:00:02.000,9.659973842105265,0.3145224978947368,0.31149824363157896
1970-01-01 00:00:02.100,9.686184131578946,0.22883527636842105,0.25504548578947367
1970-01-01 00:00:02.200,9.651680090909089,0.18152401977272728,0.35651839727272727
1970-01-01 00:00:02.300,9.668744024999999,0.3155557844,0.23606828709999994
1970-01-01 00:00:02.400,9.651027199999998,0.2130839522,0.3739743075000001
1970-01-01 00:00:02.500,9.6716173,0.27820623205,0.2973598491999999
1970-01-01 00:00:02.600,9.6821518,0.21787235455,0.3280056345000001
1970-01-01 00:00:02.700,9.672575058823531,0.22928001988235297,0.3177246476470589
1970-01-01 00:00:02.800,9.660499999999997,0.29521547756521743,0.2448331483043478
1970-01-01 00:00:02.900,9.693644000000003,0.2533065357,0.13215993319999997
1970-01-01 00:00:03.000,9.689334450000002,0.33949780000000007,-0.053151276950000007
1970-01-01 00:00:03.100,9.644348763157899,0.29889718,-0.045363821631578954
1970-01-01 00:00:03.200,9.69948114285714,0.30280951019047614,-0.1641738320952381
1970-01-01 00:00:03.300,9.7166283,0.40653544750000004,-0.06799532745
1970-01-01 00:00:03.400,9.684067250000002,0.475009619,0.023942018949999977
1970-01-01 00:00:03.500,9.673532649999999,0.47692498050000004,-0.09289502820000002
1970-01-01 00:00:03.600,9.703220625000002,0.336624758,-0.18866309700000003
1970-01-01 00:00:03.700,9.720937699999999,0.44675804,-0.23750480889999998
1970-01-01 00:00:03.800,9.732908700000001,0.5707776835,-0.3179499858
1970-01-01 00:00:03.900,9.542809250000001,0.4687846959999999,-0.026336218850000037
1970-01-01 00:00:04.000,9.743922025,0.3490746091,-0.21164743275000003
1970-01-01 00:00:04.100,9.652463699999998,0.4807557024999999,-0.07709329335000001
1970-01-01 00:00:04.200,9.725247374999999,0.4922478679999999,0.04932055490000002
1970-01-01 00:00:04.300,9.686461374999999,0.6157886775000001,-0.14077905909999996
1970-01-01 00:00:04.400,9.7180648,0.5415684309999999,-0.14077905799999998
1970-01-01 00:00:04.500,9.6524638,0.7805097504999999,-0.006224925149999996
1970-01-01 00:00:04.600,9.7396127,0.803015259,-0.2624045056
1970-01-01 00:00:04.700,9.676884525,0.8470685614999999,-0.37158009999999997
1970-01-01 00:00:04.800,9.7271628,0.8944737569999999,-0.47070005450000013
1970-01-01 00:00:04.900,9.67353255,1.0290278975,-0.3974374775
1970-01-01 00:00:05.000,9.711839800000002,1.0395623875,-0.3897760385
1970-01-01 00:00:05.100,9.648632850000002,1.058716008,-0.34715924299999995
1970-01-01 00:00:05.200,9.685982450000001,1.0692504999999999,-0.403662409
1970-01-01 00:00:05.300,9.71758595,1.154005225,-0.455377164
1970-01-01 00:00:05.400,9.68215185,1.2737153199999998,-0.5367800199999999
1970-01-01 00:00:05.500,9.6390561,1.3857639549999998,-0.634463451
1970-01-01 00:00:05.600,9.640492624999998,1.420719265,-0.6641515549999999
1970-01-01 00:00:05.700,9.730035775000001,1.5576676149999997,-0.6004657845
1970-01-01 00:00:05.800,9.715670624999998,1.5763424049999997,-0.5070919215
1970-01-01 00:00:05.900,9.67544795,1.6768988449999997,-0.39600095555000003
1970-01-01 00:00:06.000,9.626127349999999,1.47099752,-0.37684735249999995
1970-01-01 00:00:06.100,9.55813205,1.3809755400000001,-0.4017470465
1970-01-01 00:00:06.200,9.57680685,1.29669965,-0.07805097500000001
1970-01-01 00:00:06.300,9.6735327,1.2899958699999998,0.404141247
1970-01-01 00:00:06.400,9.542330325,1.42311348,0.6856993694999999
1970-01-01 00:00:06.500,9.356061475,1.423592325,0.520499453
1970-01-01 00:00:06.600,9.638098325,1.2205640299999998,0.6172251994999999
1970-01-01 00:00:06.700,9.641450175000001,0.9931148725,0.643561415
1970-01-01 00:00:06.800,9.623254174999998,0.7187393570000001,0.7900865595
1970-01-01 00:00:06.900,9.352230699999998,0.34763808735,0.6277596830000001
1970-01-01 00:00:07.000,9.46715235,0.1853112125,0.5506663960000001
