"timestamp","sys_time","abs_timestamp","raw_x_rot","raw_y_rot","raw_z_rot"
"4478.0","1528923500537","5347795494205","-0.29479933","0.392673","-0.7055449"
"4483.0","1528923500543","5347800468570","-0.29476908","0.39275476","-0.7055401"
"4488.0","1528923500549","5347805442935","-0.29475942","0.39280784","-0.705551"
"4493.0","1528923500553","5347810417300","-0.29476923","0.39287573","-0.7055962"
"4499.0","1528923500559","5347815788394","-0.29477105","0.39290047","-0.70561016"
"4503.0","1528923500563","5347820366031","-0.2947575","0.39287755","-0.7055805"
"4508.0","1528923500568","5347825340396","-0.29476622","0.3928487","-0.70557946"
"4513.0","1528923500578","5347830314761","-0.29476833","0.39285392","-0.7055849"
"4518.0","1528923500579","5347835289126","-0.2947638","0.39285737","-0.70558006"
"4523.0","1528923500583","5347840263492","-0.29475516","0.3928791","-0.7055779"
"4529.0","1528923500589","5347845634585","-0.29477125","0.39289254","-0.70560676"
"4533.0","1528923500593","5347850212222","-0.29478422","0.39294678","-0.7056501"
"4538.0","1528923500603","5347855186587","-0.29476032","0.39301994","-0.7056502"
"4543.0","1528923500608","5347860160953","-0.2947541","0.39301893","-0.705641"
"4548.0","1528923500613","5347865135318","-0.29475498","0.3930511","-0.70565706"
"4553.0","1528923500617","5347870109683","-0.29477388","0.3930202","-0.7056694"
"4558.0","1528923500619","5347875480777","-0.29477343","0.39302424","-0.70567065"
"4563.0","1528923500622","5347880088931","-0.29478273","0.3930163","-0.7056801"
"4568.0","1528923500628","5347885063296","-0.2947761","0.3930525","-0.70568746"
"4573.0","1528923500632","5347890037662","-0.29478526","0.39304897","-0.70569867"
"4578.0","1528923500638","5347894981509","-0.29478198","0.39305174","-0.7056954"
"4583.0","1528923500642","5347899986392","-0.29476908","0.39301866","-0.70566195"
"4588.0","1528923500648","5347905326968","-0.29476282","0.39297068","-0.705631"
"4593.0","1528923500652","5347909935122","-0.29475313","0.39292505","-0.70559627"
"4598.0","1528923500657","5347914909488","-0.29475027","0.39292088","-0.70559037"
"4603.0","1528923500663","5347919883853","-0.2947348","0.39292982","-0.7055727"
"4608.0","1528923500668","5347924858218","-0.2947475","0.39286405","-0.7055602"
"4613.0","1528923500672","5347929832583","-0.29475954","0.39286166","-0.70557606"
"4618.0","1528923500677","5347935203677","-0.29474753","0.392898","-0.70557594"
"4623.0","1528923500683","5347939781314","-0.2947394","0.39290342","-0.705567"
"4628.0","1528923500688","5347944755679","-0.2947448","0.39288977","-0.7055683"
"4633.0","1528923500691","5347949730044","-0.29476187","0.3928502","-0.70557404"
"4638.0","1528923500699","5347954704410","-0.29475147","0.39281723","-0.7055442"
"4643.0","1528923500708","5347959678775","-0.29475576","0.39278403","-0.70553493"
"4648.0","1528923500709","5347965110904","-0.29471722","0.3928767","-0.7055235"
"4653.0","1528923500714","5347969627505","-0.2947334","0.3928556","-0.7055365"
"4658.0","1528923500717","5347974601871","-0.29472068","0.39283687","-0.70550996"
"4663.0","1528923500721","5347979606753","-0.29468098","0.3929505","-0.70550656"
"4667.0","1528923500728","5347984550601","-0.29469895","0.39292964","-0.70552224"
"4672.0","1528923500731","5347989555484","-0.29468375","0.3929016","-0.70548797"
"4678.0","1528923500737","5347994896060","-0.29465798","0.392888","-0.7054454"
"4682.0","1528923500741","5347999504214","-0.29464224","0.39289793","-0.7054279"
"4687.0","1528923500748","5348004478580","-0.29463753","0.39291567","-0.70542943"
"4692.0","1528923500751","5348009452945","-0.29463172","0.3929166","-0.70542175"
"4697.0","1528923500756","5348014427310","-0.29461417","0.39292833","-0.70540243"
"4702.0","1528923500761","5348019401675","-0.294589","0.3929314","-0.7053686"
"4708.0","1528923500767","5348024772769","-0.29458","0.39293307","-0.7053567"
"4712.0","1528923500771","5348029350406","-0.2945696","0.3929736","-0.7053607"
"4717.0","1528923500776","5348034324771","-0.29456025","0.39296156","-0.70534205"
"4722.0","1528923500782","5348039299136","-0.29452583","0.3929736","-0.70529926"
"4727.0","1528923500787","5348044273501","-0.29449877","0.39296767","-0.70525855"
"4732.0","1528923500791","5348049247867","-0.2944802","0.39298645","-0.70524114"
"4738.0","1528923500796","5348054618960","-0.29446784","0.3929706","-0.7052165"
"4742.0","1528923500801","5348059227115","-0.2944489","0.39295897","-0.7051846"
"4747.0","1528923500807","5348064201480","-0.2944605","0.39293474","-0.7051897"
"4752.0","1528923500811","5348069175845","-0.29444948","0.39294893","-0.7051808"
"4757.0","1528923500816","5348074150210","-0.29444927","0.39292613","-0.70517004"
"4762.0","1528923500821","5348079124576","-0.29442215","0.39294297","-0.70513976"
"4767.0","1528923500827","5348084465152","-0.29441592","0.39296305","-0.7051403"
"4772.0","1528923500831","5348089073306","-0.29441527","0.39296988","-0.70514244"
"4777.0","1528923500835","5348094047671","-0.29439548","0.3930156","-0.7051357"
"4782.0","1528923500841","5348099022037","-0.29436594","0.3930405","-0.7051058"
"4787.0","1528923500846","5348103996402","-0.29435268","0.3930758","-0.7051034"
"4792.0","1528923500851","5348108970767","-0.29434377","0.3931302","-0.7051159"
"4797.0","1528923500858","5348114341861","-0.29429555","0.3930681","-0.70501983"
"4802.0","1528923500860","5348118919497","-0.29427093","0.39312184","-0.70501"
"4807.0","1528923500868","5348123893863","-0.29429257","0.3931664","-0.7050607"
"4812.0","1528923500872","5348128868228","-0.29425773","0.39314613","-0.70500267"
"4817.0","1528923500877","5348133842593","-0.29425052","0.39316586","-0.70500165"
"4822.0","1528923500882","5348138847476","-0.2942819","0.3931839","-0.70505387"
"4827.0","1528923500887","5348144188052","-0.2942448","0.39322048","-0.70501864"
"4832.0","1528923500891","5348148796206","-0.29428938","0.3932167","-0.7050794"
"4837.0","1528923500897","5348153770572","-0.2942643","0.39317533","-0.70502526"
"4842.0","1528923500902","5348158744937","-0.29424953","0.3932173","-0.7050238"
"4847.0","1528923500907","5348163719302","-0.29426816","0.39320955","-0.7050464"
"4852.0","1528923500912","5348168693667","-0.2942513","0.39322296","-0.7050289"
"4857.0","1528923500917","5348174034244","-0.29425108","0.39319995","-0.70501804"
"4862.0","1528923500921","5348178642398","-0.29424584","0.39320686","-0.7050139"
"4867.0","1528923500927","5348183616763","-0.29423147","0.39329427","-0.70503384"
"4872.0","1528923500931","5348188591128","-0.29432526","0.39349473","-0.7052573"
"4877.0","1528923500936","5348193565494","-0.29423365","0.39367595","-0.7052118"
"4881.0","1528923500941","5348198539859","-0.2942865","0.39342737","-0.705172"
"4887.0","1528923500948","5348203910953","-0.2942859","0.39375588","-0.7053217"
"4891.0","1528923500950","5348208488589","-0.29427382","0.39373332","-0.7052945"
"4896.0","1528923500956","5348213462955","-0.29430908","0.3936942","-0.7053261"
"4901.0","1528923500961","5348218437320","-0.29425222","0.3936017","-0.70520383"
"4906.0","1528923500967","5348223411685","-0.294319","0.3935134","-0.70525706"
"4911.0","1528923500971","5348228416568","-0.29431143","0.39364123","-0.70530504"
"4917.0","1528923500977","5348233757144","-0.29428402","0.39351192","-0.7052073"
"4921.0","1528923500981","5348238365298","-0.29425848","0.39357787","-0.70520175"
"4926.0","1528923500986","5348243339664","-0.2942958","0.39359736","-0.70526296"
"4931.0","1528923500991","5348248314029","-0.2942839","0.3934948","-0.70519924"
"4936.0","1528923500996","5348253257876","-0.29428467","0.3935982","-0.70524776"
"4941.0","1528923501000","5348258262759","-0.29430008","0.39357406","-0.7052583"
"4947.0","1528923501020","5348263603335","-0.29428196","0.39357615","-0.7052339"
"4951.0","1528923501021","5348268272525","-0.29426947","0.39358434","-0.7052201"
"4956.0","1528923501025","5348273185855","-0.29428115","0.39359188","-0.70523995"
"4961.0","1528923501027","5348278160220","-0.29428887","0.3936486","-0.7052768"
"4966.0","1528923501030","5348283134585","-0.29427916","0.3936562","-0.7052666"
"4971.0","1528923501032","5348288108951","-0.29428664","0.39370355","-0.70529884"
"4976.0","1528923501037","5348293449527","-0.29432565","0.39366195","-0.70533454"
"4981.0","1528923501040","5348298057681","-0.29430854","0.39369664","-0.7053264"
"4986.0","1528923501045","5348303032046","-0.29432067","0.39366716","-0.7053299"
"4991.0","1528923501050","5348308006412","-0.29431334","0.39364505","-0.7053095"
"4996.0","1528923501055","5348312980777","-0.29430136","0.3936647","-0.70530164"
"5001.0","1528923501060","5348317955142","-0.29429156","0.39368844","-0.70529884"
"5006.0","1528923501066","5348323326236","-0.29426834","0.39373457","-0.70528734"
"5011.0","1528923501070","5348327903872","-0.2942626","0.39372802","-0.7052763"
"5016.0","1528923501077","5348332878238","-0.29426718","0.3937097","-0.70527434"
"5021.0","1528923501081","5348337852603","-0.29425925","0.3937147","-0.7052655"
"5026.0","1528923501086","5348342826968","-0.29423103","0.39376453","-0.7052488"
"5031.0","1528923501090","5348347801333","-0.29421872","0.39377993","-0.7052385"
"5036.0","1528923501097","5348353172427","-0.2942356","0.3937577","-0.705252"
"5041.0","1528923501100","5348357750064","-0.29424295","0.39373234","-0.70525074"
"5046.0","1528923501106","5348362724429","-0.2942438","0.39370868","-0.7052411"
"5051.0","1528923501110","5348367698794","-0.29423565","0.39372125","-0.70523536"
"5056.0","1528923501116","5348372673160","-0.29424873","0.39367098","-0.70523065"
"5061.0","1528923501120","5348377678042","-0.29423523","0.39370176","-0.7052259"
"5066.0","1528923501126","5348383018619","-0.29425904","0.39364043","-0.70523113"
"5071.0","1528923501130","5348387626773","-0.29423517","0.3936884","-0.7052197"
"5076.0","1528923501135","5348392601138","-0.29423836","0.39369848","-0.70522875"
"5081.0","1528923501140","5348397575503","-0.29421982","0.39367568","-0.70519227"
"5085.0","1528923501146","5348402549869","-0.2941591","0.39369443","-0.7051158"
"5090.0","1528923501150","5348407524234","-0.29414296","0.39373088","-0.70510983"
"5096.0","1528923501155","5348412864810","-0.2941167","0.39377698","-0.7050941"
"5100.0","1528923501160","5348417472964","-0.29411295","0.3937615","-0.70508176"
"5105.0","1528923501165","5348422447330","-0.29409286","0.39373192","-0.7050401"
"5110.0","1528923501169","5348427421695","-0.29408598","0.3937352","-0.70503193"
"5115.0","1528923501175","5348432396060","-0.29410267","0.3936819","-0.7050309"
"5120.0","1528923501180","5348437370425","-0.29411176","0.39363608","-0.70502275"
"5126.0","1528923501185","5348442741519","-0.2940975","0.39366707","-0.7050169"
"5130.0","1528923501189","5348447319156","-0.29409266","0.3936438","-0.7049995"
"5135.0","1528923501194","5348452293521","-0.29407158","0.3936819","-0.70498747"
"5140.0","1528923501199","5348457267886","-0.29408938","0.3936732","-0.7050083"
"5145.0","1528923501205","5348462242251","-0.29407698","0.39363527","-0.7049737"
"5150.0","1528923501209","5348467216617","-0.29406732","0.3936405","-0.7049625"
"5156.0","1528923501218","5348472587710","-0.29407218","0.39360493","-0.704953"
"5160.0","1528923501220","5348477165347","-0.2940696","0.39361054","-0.704952"
"5165.0","1528923501225","5348482170230","-0.29405627","0.3936066","-0.70493156"
"5170.0","1528923501230","5348487114078","-0.2940257","0.39364228","-0.70490503"
"5175.0","1528923501234","5348492088443","-0.29403713","0.3936265","-0.70491385"
"5180.0","1528923501239","5348497093326","-0.2940432","0.3936299","-0.7049239"
"5185.0","1528923501245","5348502433902","-0.29402342","0.3936514","-0.70490605"
"5190.0","1528923501249","5348507042056","-0.29401934","0.39363307","-0.7048919"
"5195.0","1528923501254","5348512016421","-0.29401484","0.3936181","-0.7048788"
"5200.0","1528923501258","5348516990787","-0.2940221","0.39362353","-0.7048915"
"5205.0","1528923501266","5348521934634","-0.2940285","0.393628","-0.7049024"
"5210.0","1528923501269","5348526939517","-0.29402658","0.39359206","-0.70488334"
"5215.0","1528923501276","5348532280093","-0.29402453","0.39363807","-0.7049015"
"5220.0","1528923501278","5348536888247","-0.2940355","0.3936295","-0.7049129"
"5225.0","1528923501285","5348541862613","-0.294047","0.39365122","-0.70493895"
"5230.0","1528923501289","5348546836978","-0.2940593","0.39354742","-0.7049087"
"5235.0","1528923501294","5348551811343","-0.29404834","0.39360425","-0.70491934"
"5240.0","1528923501299","5348556785708","-0.29408416","0.39350703","-0.70492506"
"5245.0","1528923501305","5348562156802","-0.29405266","0.3935672","-0.7049085"
"5250.0","1528923501309","5348566734439","-0.2940198","0.39359766","-0.70487636"
"5255.0","1528923501314","5348571769839","-0.29399586","0.39367068","-0.70487624"
"5260.0","1528923501319","5348576683169","-0.29401594","0.39368534","-0.7049111"
"5265.0","1528923501324","5348581657535","-0.29397684","0.3937162","-0.70487046"
"5270.0","1528923501329","5348586631900","-0.293954","0.39374864","-0.70485336"
"5275.0","1528923501334","5348592002994","-0.29395276","0.39373767","-0.7048466"
"5280.0","1528923501338","5348596580630","-0.2939591","0.39374155","-0.7048573"
"5284.0","1528923501345","5348601554996","-0.293964","0.39371213","-0.7048507"
"5289.0","1528923501350","5348606529361","-0.2939917","0.39371294","-0.7048898"
"5294.0","1528923501354","5348611503726","-0.29401332","0.39371562","-0.70492125"
"5299.0","1528923501358","5348616508609","-0.29401156","0.39374772","-0.7049335"
"5305.0","1528923501364","5348621849185","-0.29403007","0.39377663","-0.7049726"
"5309.0","1528923501368","5348626457339","-0.2940468","0.3937301","-0.7049747"
"5314.0","1528923501373","5348631431705","-0.29402775","0.3936764","-0.7049235"
"5319.0","1528923501379","5348636406070","-0.29403123","0.39368737","-0.7049334"
"5324.0","1528923501384","5348641380435","-0.29402044","0.39369932","-0.70492375"
"5329.0","1528923501388","5348646354800","-0.2940003","0.393674","-0.704884"
"5335.0","1528923501394","5348651695376","-0.2939992","0.3936367","-0.7048654"
"5339.0","1528923501402","5348656303531","-0.29400277","0.39367068","-0.70488596"
"5344.0","1528923501406","5348661277896","-0.29400495","0.3936758","-0.7048913"
"5349.0","1528923501423","5348666252261","-0.29402068","0.39368516","-0.70491767"
"5354.0","1528923501428","5348671226626","-0.29401818","0.39367995","-0.70491177"
"5359.0","1528923501429","5348676200992","-0.2940272","0.39364228","-0.7049072"
"5365.0","1528923501435","5348681572085","-0.2940336","0.3936229","-0.70490724"
"5369.0","1528923501439","5348686149722","-0.29403418","0.39361113","-0.7049027"
"5374.0","1528923501440","5348691124087","-0.29402956","0.39362216","-0.7049013"
"5379.0","1528923501443","5348696098453","-0.29405597","0.3935821","-0.7049199"
"5384.0","1528923501446","5348701072818","-0.29403347","0.3936308","-0.7049107"
"5389.0","1528923501449","5348706047183","-0.29402992","0.39363518","-0.7049077"
"5394.0","1528923501453","5348711418277","-0.29399937","0.39363408","-0.7048645"
"5399.0","1528923501458","5348715995914","-0.29401153","0.39358878","-0.7048608"
"5404.0","1528923501464","5348720970279","-0.2940044","0.39356217","-0.70483863"
"5409.0","1528923501468","5348725944644","-0.29399255","0.39352804","-0.70480645"
"5414.0","1528923501473","5348730919009","-0.29401305","0.39342487","-0.70478797"
"5419.0","1528923501479","5348735893374","-0.29395148","0.39350244","-0.70473737"
"5424.0","1528923501485","5348741264468","-0.29396588","0.3935744","-0.70479035"
"5429.0","1528923501488","5348745872622","-0.29398376","0.39361808","-0.70483536"
"5434.0","1528923501493","5348750816470","-0.2939267","0.39362055","-0.7047567"
"5439.0","1528923501499","5348755790835","-0.29395357","0.39359728","-0.7047836"
"5444.0","1528923501503","5348760765201","-0.29395562","0.39359024","-0.70478326"
"5449.0","1528923501508","5348765739566","-0.29391465","0.39358076","-0.7047216"
"5454.0","1528923501514","5348771110660","-0.29394224","0.39357224","-0.7047563"
"5459.0","1528923501518","5348775718814","-0.29390892","0.39358756","-0.70471674"
"5464.0","1528923501523","5348780693179","-0.29388103","0.3936548","-0.70470846"
"5469.0","1528923501528","5348785667544","-0.29382122","0.3937625","-0.70467407"
"5474.0","1528923501532","5348790611392","-0.29386312","0.39379945","-0.70474946"
"5479.0","1528923501538","5348795616275","-0.29390007","0.39375407","-0.7047804"
"5484.0","1528923501543","5348800956851","-0.2939037","0.39362094","-0.7047247"
"5489.0","1528923501550","5348805565005","-0.29390275","0.39362267","-0.70472413"
"5493.0","1528923501555","5348810539371","-0.2938886","0.39372173","-0.7047496"
"5498.0","1528923501557","5348815513736","-0.29384694","0.39377353","-0.704715"
"5503.0","1528923501564","5348820488101","-0.29386866","0.3937504","-0.7047348"
"5508.0","1528923501568","5348825462466","-0.2938405","0.39379457","-0.7047156"
"5514.0","1528923501574","5348830803042","-0.29389212","0.3939665","-0.70486623"
"5518.0","1528923501578","5348835411197","-0.29375863","0.3946191","-0.7049767"
"5523.0","1528923501584","5348840385562","-0.29367688","0.39480245","-0.70494556"
"5528.0","1528923501588","5348845359927","-0.29360193","0.39495993","-0.7049122"
"5533.0","1528923501593","5348850334292","-0.2935987","0.39495143","-0.70490384"
"5538.0","1528923501605","5348855308658","-0.29355636","0.39500284","-0.7048679"
"5544.0","1528923501608","5348860649234","-0.293576","0.3950196","-0.70490295"
"5548.0","1528923501610","5348865257388","-0.29354313","0.39503554","-0.7048642"
"5553.0","1528923501613","5348870231753","-0.2935288","0.39506656","-0.7048582"
"5558.0","1528923501618","5348875267154","-0.29361668","0.39505917","-0.70497787"
"5563.0","1528923501625","5348880180484","-0.29363498","0.39500952","-0.70498097"
"5568.0","1528923501628","5348885154849","-0.29361036","0.39499825","-0.7049414"
"5573.0","1528923501633","5348890525943","-0.29360452","0.39508662","-0.7049733"
"5578.0","1528923501637","5348895103580","-0.29360542","0.395228","-0.70503867"
"5583.0","1528923501643","5348900077945","-0.29364595","0.3948952","-0.7049444"
"5588.0","1528923501647","5348905052310","-0.2933816","0.3950952","-0.7046654"
"5593.0","1528923501652","5348910026675","-0.29356036","0.39467824","-0.70472616"
"5598.0","1528923501657","5348915001040","-0.29328495","0.39505672","-0.7045131"
"5603.0","1528923501664","5348920372134","-0.29357794","0.39510182","-0.704943"
"5608.0","1528923501667","5348924949771","-0.29348552","0.3953662","-0.7049334"
"5613.0","1528923501671","5348929924136","-0.29345718","0.3948733","-0.7046705"
"5618.0","1528923501677","5348934898501","-0.29363802","0.39500058","-0.70498115"
"5623.0","1528923501683","5348939872867","-0.29375166","0.39518595","-0.7052246"
"5628.0","1528923501690","5348944847232","-0.2936523","0.39487535","-0.70494425"
"5633.0","1528923501694","5348950218326","-0.29402342","0.39531383","-0.7049829"
"5638.0","1528923501696","5348954795962","-0.29404518","0.3965698","-0.7053368"
"5643.0","1528923501702","5348959800845","-0.29377022","0.3991024","-0.7059803"
"5648.0","1528923501706","5348964744693","-0.29403758","0.3984445","-0.7055485"
"5653.0","1528923501711","5348969719058","-0.29415265","0.39940163","-0.7050714"
"5658.0","1528923501716","5348974693423","-0.2943918","0.40115482","-0.7048925"
"5663.0","1528923501722","5348980064517","-0.29464564","0.4037442","-0.7046573"
"5668.0","1528923501727","5348984642154","-0.29503977","0.40618175","-0.70425034"
"5673.0","1528923501731","5348989647037","-0.29581952","0.40905982","-0.70359474"
"5678.0","1528923501736","5348994621402","-0.2969652","0.41195992","-0.7026609"
"5683.0","1528923501742","5348999565249","-0.29832944","0.41488925","-0.7014639"
"5688.0","1528923501746","5349004570132","-0.29986563","0.41767398","-0.7001195"
"5693.0","1528923501752","5349009910708","-0.30144587","0.4204726","-0.69863766"
"5697.0","1528923501757","5349014518863","-0.30262628","0.42277983","-0.6974075"
"5702.0","1528923501762","5349019493228","-0.30368197","0.42507035","-0.6961687"
"5707.0","1528923501766","5349024467593","-0.30451342","0.42709","-0.69499755"
"5712.0","1528923501771","5349029411441","-0.30514264","0.4287588","-0.6939325"
"5717.0","1528923501776","5349034416324","-0.30557486","0.43008783","-0.693002"
"5723.0","1528923501783","5349039756900","-0.3057342","0.43119016","-0.6921407"
"5727.0","1528923501786","5349044365054","-0.30568194","0.4315982","-0.69152385"
"5732.0","1528923501791","5349049339419","-0.305352","0.43143684","-0.6909505"
"5737.0","1528923501796","5349054313785","-0.30470002","0.4317458","-0.6910061"
"5742.0","1528923501801","5349059257632","-0.30366194","0.43155333","-0.69094807"
"5747.0","1528923501806","5349064262515","-0.30211443","0.43100044","-0.69089365"
"5753.0","1528923501811","5349069603091","-0.30013403","0.43039647","-0.6914669"
"5757.0","1528923501816","5349074211246","-0.2981248","0.42973778","-0.6921392"
"5762.0","1528923501821","5349079185611","-0.29566732","0.42868698","-0.6929289"
"5767.0","1528923501826","5349084159976","-0.293003","0.4271525","-0.6939492"
"5772.0","1528923501831","5349089134341","-0.2902902","0.42423135","-0.6949912"
"5777.0","1528923501838","5349094108706","-0.28677562","0.42241743","-0.69662404"
"5782.0","1528923501843","5349099479800","-0.28206968","0.42148143","-0.6986957"
"5787.0","1528923501846","5349104057437","-0.2776675","0.42112896","-0.70028436"
"5792.0","1528923501851","5349109031802","-0.27258375","0.42127112","-0.7019136"
"5797.0","1528923501857","5349114006167","-0.26743063","0.42202756","-0.7035011"
"5802.0","1528923501862","5349118980533","-0.26316425","0.4221225","-0.70449674"
"5807.0","1528923501866","5349123954898","-0.26018092","0.4218538","-0.7049427"
"5812.0","1528923501871","5349129325992","-0.25819477","0.42172912","-0.7050368"
"5817.0","1528923501877","5349133903628","-0.25745377","0.42167333","-0.70482475"
"5822.0","1528923501882","5349138877994","-0.25726593","0.42179993","-0.70457864"
"5827.0","1528923501886","5349143882876","-0.25730017","0.42180416","-0.7044484"
"5832.0","1528923501891","5349148826724","-0.25733754","0.42174223","-0.70448905"
"5837.0","1528923501896","5349153801089","-0.25737453","0.42168415","-0.7045893"
"5842.0","1528923501902","5349159172183","-0.25744495","0.42163622","-0.7046512"
"5847.0","1528923501906","5349163749820","-0.25750867","0.42162055","-0.7046854"
"5852.0","1528923501910","5349168724185","-0.25755918","0.421601","-0.7047334"
"5857.0","1528923501915","5349173698550","-0.25756824","0.42158735","-0.70476645"
"5862.0","1528923501921","5349178733951","-0.2575711","0.42156544","-0.7047979"
"5867.0","1528923501926","5349183677798","-0.25757694","0.4215595","-0.7048277"
"5872.0","1528923501931","5349189018374","-0.2575922","0.42155057","-0.7048454"
"5877.0","1528923501936","5349193626529","-0.25760534","0.42153475","-0.70484966"
"5882.0","1528923501941","5349198600894","-0.25761035","0.4215244","-0.7048684"
"5887.0","1528923501946","5349203575259","-0.25760445","0.42150915","-0.70489615"
"5891.0","1528923501951","5349208519107","-0.2575918","0.42150038","-0.7049165"
"5896.0","1528923501956","5349213523990","-0.25759363","0.4214895","-0.70493066"
"5902.0","1528923501962","5349218864566","-0.25759882","0.42151135","-0.7049468"
"5906.0","1528923501966","5349223472720","-0.25760776","0.4215195","-0.7049866"
"5911.0","1528923501971","5349228447085","-0.25760046","0.42149222","-0.70501024"
"5916.0","1528923501976","5349233421451","-0.25759137","0.421483","-0.70501786"
"5921.0","1528923501983","5349238395816","-0.25759962","0.42147598","-0.7050228"
"5926.0","1528923501986","5349243370181","-0.25760108","0.42146638","-0.70503604"
"5932.0","1528923501991","5349248710757","-0.25758448","0.4214528","-0.7050582"
"5936.0","1528923501995","5349253318912","-0.2575697","0.42144552","-0.7050676"
"5941.0","1528923502002","5349258293277","-0.25756523","0.4214455","-0.70507425"
"5946.0","1528923502006","5349263267642","-0.25756928","0.42143425","-0.70509213"
"5951.0","1528923502010","5349268242007","-0.25756407","0.4214263","-0.7051115"
"5956.0","1528923502015","5349273216372","-0.25755113","0.42141512","-0.7051207"
"5962.0","1528923502022","5349278587466","-0.25754893","0.42139706","-0.7051335"
"5966.0","1528923502025","5349283165103","-0.25755304","0.4213834","-0.70515066"
"5971.0","1528923502030","5349288139468","-0.25754827","0.42136475","-0.7051638"
"5976.0","1528923502035","5349293113833","-0.25754258","0.42134634","-0.705179"
"5981.0","1528923502041","5349298088199","-0.25754797","0.42132467","-0.70519334"
"5986.0","1528923502045","5349303062564","-0.2575577","0.42131063","-0.7052096"
"5991.0","1528923502050","5349308433658","-0.25756088","0.42129695","-0.70522577"
"5996.0","1528923502056","5349313011294","-0.2575645","0.42128152","-0.7052353"
"6001.0","1528923502060","5349318016177","-0.25757548","0.421261","-0.70524615"
"6006.0","1528923502065","5349322960025","-0.25757974","0.42124546","-0.70526075"
"6011.0","1528923502071","5349327934390","-0.2575781","0.42122832","-0.7052797"
"6016.0","1528923502075","5349332908755","-0.25757927","0.42121276","-0.705293"
"6021.0","1528923502081","5349338279849","-0.25759083","0.4211916","-0.7053016"
"6026.0","1528923502085","5349342888003","-0.25760245","0.42117727","-0.70531476"
"6031.0","1528923502089","5349347862369","-0.2576009","0.42116517","-0.7053331"
"6036.0","1528923502095","5349352836734","-0.25759712","0.42115077","-0.7053524"
"6041.0","1528923502100","5349357780581","-0.25760046","0.42113963","-0.7053593"
"6046.0","1528923502105","5349362785464","-0.2576131","0.42112014","-0.70536554"
"6051.0","1528923502111","5349368126040","-0.2576194","0.42111012","-0.7053827"
"6056.0","1528923502114","5349372734195","-0.25761935","0.421093","-0.70539594"
"6061.0","1528923502123","5349377708560","-0.25761986","0.42108414","-0.70540553"
"6066.0","1528923502126","5349382682925","-0.25762704","0.42106953","-0.70540947"
"6071.0","1528923502130","5349387626773","-0.2576329","0.4210612","-0.7054187"
"6076.0","1528923502135","5349392631656","-0.25763944","0.42104262","-0.7054185"
"6081.0","1528923502140","5349397972232","-0.25764313","0.42103043","-0.7054175"
"6086.0","1528923502144","5349402580386","-0.25764534","0.4210253","-0.7054181"
"6090.0","1528923502149","5349407554751","-0.25765175","0.42101753","-0.7054241"
"6095.0","1528923502155","5349412529117","-0.25765473","0.42100736","-0.705423"
"6100.0","1528923502160","5349417503482","-0.25765735","0.42099774","-0.7054217"
"6105.0","1528923502166","5349422477847","-0.2576636","0.42098704","-0.7054257"
"6111.0","1528923502170","5349427848941","-0.25767478","0.4209762","-0.70543766"
"6115.0","1528923502175","5349432426578","-0.25768292","0.42096132","-0.70544225"
"6120.0","1528923502181","5349437400943","-0.25769216","0.4209481","-0.7054497"
"6125.0","1528923502185","5349442375308","-0.2576972","0.4209447","-0.70545596"
"6130.0","1528923502190","5349447349673","-0.25770238","0.42094466","-0.7054645"
"6135.0","1528923502195","5349452324039","-0.25770706","0.42094246","-0.7054708"
"6141.0","1528923502200","5349457695132","-0.2577118","0.4209348","-0.7054741"
"6145.0","1528923502205","5349462272769","-0.25771672","0.42092672","-0.7054774"
"6150.0","1528923502210","5349467247134","-0.25772282","0.42092335","-0.70548546"
"6155.0","1528923502217","5349472221499","-0.2577264","0.4209203","-0.7054896"
"6160.0","1528923502221","5349477195865","-0.25772884","0.42091423","-0.70549"
"6165.0","1528923502225","5349482231265","-0.25772998","0.42090738","-0.70548785"
"6170.0","1528923502231","5349487541324","-0.25773284","0.42090267","-0.70548975"
"6175.0","1528923502235","5349492118960","-0.2577373","0.420899","-0.70549494"
"6180.0","1528923502240","5349497123843","-0.25774375","0.42088842","-0.70549935"
"6185.0","1528923502245","5349502067691","-0.25775188","0.4208708","-0.7055024"
"6190.0","1528923502249","5349507042056","-0.2577613","0.42085877","-0.70551074"
"6195.0","1528923502254","5349512016421","-0.25777057","0.42085627","-0.7055245"
"6200.0","1528923502260","5349517387515","-0.25778198","0.42084244","-0.7055351"
"6205.0","1528923502264","5349521995669","-0.257789","0.42082766","-0.7055379"
"6210.0","1528923502274","5349526970035","-0.25779524","0.42081654","-0.7055417"
"6215.0","1528923502275","5349531913882","-0.25780264","0.42081168","-0.70555097"
"6220.0","1528923502293","5349536888247","-0.25780857","0.42080417","-0.7055563"
"6225.0","1528923502294","5349541893130","-0.25781065","0.42079535","-0.70555454"
"6230.0","1528923502298","5349547233706","-0.25781104","0.42078757","-0.7055506"
"6235.0","1528923502302","5349551841861","-0.2578125","0.42079085","-0.7055549"
"6240.0","1528923502304","5349556816226","-0.25781405","0.42079145","-0.7055578"
"6245.0","1528923502307","5349561790591","-0.2578127","0.42078373","-0.7055511"
"6250.0","1528923502310","5349566734439","-0.2578129","0.42077643","-0.70554715"
"6255.0","1528923502314","5349571739322","-0.25781548","0.42077276","-0.70554924"
