"timestamp","sys_time","abs_timestamp","raw_x_mag","raw_y_mag","raw_z_mag"
"62253.0","1533402510478","253414604386801","-65.21759","-30.455017","23.823547"
"62273.0","1533402510505","253414624528402","-65.704346","-30.455017","23.823547"
"62293.0","1533402510519","253414644670004","-65.65399","-30.53894","24.067688"
"62313.0","1533402510538","253414664811605","-65.04822","-30.62439","24.319458"
"62333.0","1533402510559","253414684953207","-65.1413","-30.900574","24.230957"
"62353.0","1533402510579","253414705094808","-64.47296","-30.386353","23.425293"
"62374.0","1533402510597","253414725236410","-63.864136","-29.777527","22.831726"
"62394.0","1533402510617","253414745378012","-64.88495","-30.39093","23.22998"
"62414.0","1533402510637","253414765519613","-65.4541","-30.897522","23.796082"
"62434.0","1533402510657","253414785661215","-65.38696","-30.963135","23.988342"
"62454.0","1533402510676","253414805802816","-67.07611","-31.976318","23.660278"
"62474.0","1533402510697","253414825944418","-66.789246","-31.80542","22.827148"
"62494.0","1533402510716","253414846086019","-66.233826","-31.471252","22.502136"
"62515.0","1533402510736","253414866227621","-66.726685","-30.734253","24.183655"
"62535.0","1533402510770","253414886369222","-67.533875","-32.31964","24.209595"
"62555.0","1533402510785","253414906510824","-67.75818","-32.99408","23.988342"
"62575.0","1533402510799","253414926652426","-67.75818","-30.856323","22.946167"
"62595.0","1533402510814","253414946794027","-66.278076","-31.228638","21.484375"
"62615.0","1533402510842","253414966935629","-65.89508","-31.471252","21.1792"
"62635.0","1533402510853","253414987077230","-67.62695","-32.04956","23.431396"
"62656.0","1533402510874","253415007218832","-67.059326","-30.9906","22.692871"
"62676.0","1533402510897","253415027360433","-66.911316","-30.793762","22.502136"
"62696.0","1533402510914","253415047502035","-67.53082","-31.723022","21.897888"
"62716.0","1533402510940","253415067643637","-67.744446","-30.10559","23.202515"
"62736.0","1533402510954","253415087785238","-67.75818","-29.9469","23.327637"
"62756.0","1533402510973","253415107926840","-69.24744","-32.429504","23.812866"
"62776.0","1533402510992","253415128068441","-68.12286","-30.664063","22.692871"
"62797.0","1533402511030","253415148210043","-68.096924","-30.648804","22.650146"
"62817.0","1533402511050","253415168351644","-68.16254","-31.903076","21.725464"
"62837.0","1533402511072","253415188493246","-69.79065","-29.9469","22.996521"
"62857.0","1533402511090","253415208634847","-69.859314","-30.097961","22.930908"
"62877.0","1533402511110","253415228776449","-70.63751","-31.777954","22.138977"
"62897.0","1533402511129","253415248918051","-70.63751","-31.471252","21.839905"
"62917.0","1533402511149","253415269059652","-70.59021","-31.66504","22.07489"
"62938.0","1533402511169","253415289201254","-70.3537","-32.556152","23.28186"
"62958.0","1533402511188","253415309342855","-70.63751","-31.132507","22.17102"
"62978.0","1533402511209","253415329484457","-70.42999","-31.202698","22.306824"
"62998.0","1533402511228","253415349626058","-69.73419","-31.5094","23.088074"
"63018.0","1533402511248","253415369767660","-70.129395","-31.640625","23.988342"
"63038.0","1533402511268","253415389909262","-70.26672","-31.777954","24.121094"
"63058.0","1533402511289","253415410050863","-70.59021","-32.00531","24.25232"
"63079.0","1533402511307","253415430192465","-70.46814","-31.640625","23.658752"
"63099.0","1533402511327","253415450334066","-70.91522","-31.75354","23.658752"
"63119.0","1533402511349","253415470475668","-71.821594","-32.21283","23.773193"
"63139.0","1533402511367","253415490617269","-71.821594","-32.65686","23.988342"
"63159.0","1533402511386","253415510758871","-71.68884","-32.65686","23.730469"
"63179.0","1533402511407","253415530900472","-71.75903","-32.382202","23.596191"
"63199.0","1533402511427","253415551042074","-72.16034","-31.97937","23.988342"
"63220.0","1533402511446","253415571183676","-71.23718","-31.97937","24.290466"
"63240.0","1533402511466","253415591325277","-70.68329","-32.3761","24.264526"
"63260.0","1533402511486","253415611466879","-71.31348","-32.826233","23.823547"
"63280.0","1533402511507","253415631608480","-70.877075","-31.861877","24.25232"
"63300.0","1533402511526","253415651750082","-70.111084","-31.678772","24.649048"
"63320.0","1533402511600","253415671891683","-69.79065","-32.318115","24.649048"
"63340.0","1533402511615","253415692033285","-71.45996","-32.80945","24.362183"
"63361.0","1533402511620","253415712174887","-73.26813","-33.363342","23.179626"
"63381.0","1533402511624","253415732316488","-73.68469","-33.502197","22.502136"
"63401.0","1533402511629","253415752458090","-72.05505","-32.307434","23.033142"
"63421.0","1533402511643","253415772599691","-71.476746","-32.8537","23.651123"
"63441.0","1533402511674","253415792741293","-71.65222","-33.502197","23.823547"
"63461.0","1533402511683","253415812882894","-71.891785","-32.788086","24.5224"
"63481.0","1533402511704","253415833024496","-72.59369","-31.404114","23.757935"
"63502.0","1533402511739","253415853166097","-72.83783","-30.963135","23.327637"
"63522.0","1533402511742","253415873307699","-72.70813","-32.391357","22.947693"
"63542.0","1533402511764","253415893449301","-72.40753","-33.872986","22.831726"
"63562.0","1533402511801","253415913590902","-72.32971","-34.179688","22.831726"
"63582.0","1533402511805","253415933732504","-72.32971","-33.61969","22.01233"
"63602.0","1533402511823","253415953874105","-72.47162","-33.361816","24.455261"
"63622.0","1533402511842","253415974015707","-72.499084","-33.332825","24.980164"
"63643.0","1533402511869","253415994157308","-74.00513","-34.236145","24.394226"
"63663.0","1533402511891","253416014298910","-73.135376","-34.501648","23.878479"
"63683.0","1533402511899","253416034440512","-73.0072","-34.518433","23.823547"
"63703.0","1533402511918","253416054582113","-73.168945","-32.74994","23.353577"
"63723.0","1533402511938","253416074723715","-74.30725","-34.109497","24.11499"
"63743.0","1533402511958","253416094865316","-74.36218","-34.179688","24.153137"
"63763.0","1533402511998","253416115006918","-73.342896","-32.839966","22.831726"
"63784.0","1533402512017","253416135148519","-73.0072","-33.840942","22.831726"
"63804.0","1533402512038","253416155290121","-72.99042","-33.859253","22.901917"
"63824.0","1533402512057","253416175431722","-72.66846","-34.179688","24.012756"
"63844.0","1533402512076","253416195573324","-72.66846","-34.179688","22.17102"
"63864.0","1533402512099","253416215714926","-72.65015","-34.121704","22.341919"
"63884.0","1533402512117","253416235856527","-72.58911","-33.761597","23.529053"
"63904.0","1533402512136","253416255998129","-73.176575","-34.34906","22.666931"
"63925.0","1533402512159","253416276139730","-73.20709","-34.43756","22.810364"
"63945.0","1533402512176","253416296281332","-73.28186","-34.466553","23.556519"
"63965.0","1533402512195","253416316422933","-73.0072","-32.826233","23.823547"
"63985.0","1533402512214","253416336564535","-73.32916","-32.98645","23.042297"
"64005.0","1533402512236","253416356706137","-74.06311","-33.117676","21.23108"
"64025.0","1533402512255","253416376847738","-73.176575","-31.97937","23.327637"
"64045.0","1533402512274","253416396989340","-73.228455","-32.536316","23.57483"
"64066.0","1533402512294","253416417130941","-73.612976","-33.89435","23.895264"
"64086.0","1533402512314","253416437272543","-74.19281","-34.010315","23.327637"
"64106.0","1533402512334","253416457414144","-73.46039","-33.52356","22.851563"
"64126.0","1533402512354","253416477555746","-72.09778","-32.847595","22.315979"
"64146.0","1533402512374","253416497697347","-71.99097","-33.163452","22.831726"
"64166.0","1533402512394","253416517838949","-72.63641","-32.806396","22.763062"
"64186.0","1533402512414","253416537980551","-72.99957","-32.833862","22.451782"
"64207.0","1533402512439","253416558122152","-72.32971","-33.502197","22.17102"
"64227.0","1533402512452","253416578263754","-72.084045","-33.74939","23.213196"
"64247.0","1533402512472","253416598405355","-72.24274","-34.095764","23.254395"
"64267.0","1533402512491","253416618546957","-72.66846","-34.179688","22.17102"
"64287.0","1533402512512","253416638688558","-72.483826","-33.995056","22.532654"
"64307.0","1533402512532","253416658830160","-72.70813","-33.65326","23.568726"
"64327.0","1533402512551","253416678971762","-73.0072","-33.502197","24.153137"
"64348.0","1533402512571","253416699113363","-72.49298","-33.399963","23.249817"
"64368.0","1533402512591","253416719254965","-72.683716","-33.02002","23.382568"
"64388.0","1533402512610","253416739396566","-73.0072","-32.826233","23.823547"
"64408.0","1533402512630","253416759538168","-73.576355","-32.713318","23.934937"
"64428.0","1533402512655","253416779679769","-73.51074","-32.772827","23.20404"
"64448.0","1533402512669","253416799821371","-73.34595","-32.826233","22.831726"
"64468.0","1533402512689","253416819962972","-71.73462","-32.702637","22.227478"
"64488.0","1533402512711","253416840104574","-72.89734","-32.907104","22.250366"
"64509.0","1533402512731","253416860246176","-73.51532","-32.99408","22.335815"
"64529.0","1533402512752","253416880387777","-73.38104","-32.322693","22.468567"
"64549.0","1533402512769","253416900529379","-72.125244","-32.284546","22.105408"
"64569.0","1533402512788","253416920670980","-71.821594","-32.318115","22.006226"
"64589.0","1533402512808","253416940812582","-71.821594","-33.477783","23.138428"
"64609.0","1533402512837","253416960954183","-72.55249","-32.06787","22.90039"
"64629.0","1533402512851","253416981095785","-72.66846","-31.809998","22.831726"
"64650.0","1533402512866","253417001237387","-72.51282","-32.58972","23.59314"
"64670.0","1533402512886","253417021378988","-72.187805","-33.280945","24.269104"
"64690.0","1533402512906","253417041520590","-72.16034","-33.332825","24.319458"
"64710.0","1533402512925","253417061662191","-73.65723","-33.831787","24.157715"
"64730.0","1533402512945","253417081803793","-72.3526","-32.510376","22.531128"
"64750.0","1533402512985","253417101945394","-72.34192","-32.52411","22.499084"
"64770.0","1533402513005","253417122086996","-72.84546","-33.988953","22.315979"
"64791.0","1533402513024","253417142228597","-73.0072","-33.502197","21.839905"
"64811.0","1533402513044","253417162370199","-73.109436","-33.546448","21.939087"
"64831.0","1533402513064","253417182511801","-74.002075","-33.99353","22.946167"
"64851.0","1533402513083","253417202653402","-72.32971","-33.840942","22.502136"
"64871.0","1533402513103","253417222795004","-72.43042","-33.692932","22.502136"
"64891.0","1533402513123","253417242936605","-72.95227","-32.7713","22.340393"
"64911.0","1533402513143","253417263078207","-72.66846","-32.487488","21.510315"
"64932.0","1533402513163","253417283219808","-72.66846","-32.699585","21.580505"
"64952.0","1533402513183","253417303361410","-73.16437","-33.540344","22.546387"
"64972.0","1533402513202","253417323503012","-74.8703","-33.67157","24.980164"
"64992.0","1533402513222","253417343644613","-74.73297","-33.26111","24.221802"
"65012.0","1533402513248","253417363786215","-73.92883","-32.19757","22.502136"
"65032.0","1533402513261","253417383927816","-72.83783","-32.318115","23.327637"
"65052.0","1533402513281","253417404069418","-73.12012","-32.713318","22.833252"
"65073.0","1533402513301","253417424211019","-73.09723","-33.502197","22.070313"
"65093.0","1533402513320","253417444352621","-71.99097","-33.502197","22.502136"
"65113.0","1533402513339","253417464494222","-72.058105","-33.302307","22.30835"
"65133.0","1533402513360","253417484635824","-72.299194","-32.99408","22.140503"
"65153.0","1533402513385","253417504777426","-72.499084","-32.99408","22.335815"
"65173.0","1533402513399","253417524919027","-72.18933","-32.685852","22.18628"
"65193.0","1533402513419","253417545060629","-72.37854","-32.398987","23.324585"
"65214.0","1533402513439","253417565202230","-73.0072","-32.487488","24.815369"
"65234.0","1533402513459","253417585343832","-72.04132","-32.225037","24.043274"
"65254.0","1533402513479","253417605485433","-72.673035","-33.146667","23.240662"
"65274.0","1533402513499","253417625627035","-74.02344","-34.179688","23.162842"
"65294.0","1533402513524","253417645768637","-73.236084","-33.98285","22.970581"
"65314.0","1533402513539","253417665910238","-72.569275","-32.339478","22.343445"
"65334.0","1533402513558","253417686051840","-72.499084","-31.30188","22.006226"
"65355.0","1533402513587","253417706193441","-73.809814","-32.392883","22.645569"
"65375.0","1533402513598","253417726335043","-72.87445","-33.32672","23.106384"
"65395.0","1533402513616","253417746476644","-71.99097","-33.502197","23.162842"
"65415.0","1533402513638","253417766618246","-72.47009","-32.78656","23.162842"
"65435.0","1533402513656","253417786759847","-72.79053","-33.57544","22.10083"
"65455.0","1533402513674","253417806901449","-72.83783","-34.010315","21.67511"
"65475.0","1533402513696","253417827043051","-72.969055","-33.099365","22.311401"
"65496.0","1533402513716","253417847184652","-72.613525","-33.48236","23.399353"
"65516.0","1533402513735","253417867326254","-72.499084","-33.67157","23.658752"
"65536.0","1533402513757","253417887467855","-72.64099","-33.250427","21.873474"
"65556.0","1533402513775","253417907609457","-72.66846","-31.466675","22.892761"
"65576.0","1533402513800","253417927751058","-72.66846","-31.132507","23.162842"
"65596.0","1533402513815","253417947892660","-72.97211","-33.250427","21.981812"
"65616.0","1533402513837","253417968034262","-72.3999","-33.807373","21.247864"
"65637.0","1533402513853","253417988175863","-72.32971","-33.840942","21.1792"
"65657.0","1533402513873","253418008317465","-71.520996","-32.710266","24.179077"
"65677.0","1533402513894","253418028459066","-72.29614","-34.118652","21.942139"
"65697.0","1533402513912","253418048600668","-72.32971","-34.179688","21.839905"
"65717.0","1533402513952","253418068742269","-73.37189","-32.84607","23.475647"
"65737.0","1533402513971","253418088883871","-74.70093","-33.840942","22.502136"
"65757.0","1533402513995","253418109025472","-74.70093","-33.862305","22.462463"
"65778.0","1533402514011","253418129167074","-74.635315","-34.06067","21.931458"
"65798.0","1533402514031","253418149308676","-73.854065","-32.65686","22.996521"
"65818.0","1533402514051","253418169450277","-73.77167","-32.574463","22.795105"
"65838.0","1533402514071","253418189591879","-72.98889","-32.16858","21.577454"
"65858.0","1533402514091","253418209733480","-71.821594","-33.332825","22.996521"
"65878.0","1533402514110","253418229875082","-72.195435","-33.58307","22.633362"
"65898.0","1533402514130","253418250016683","-73.413086","-34.38263","21.446228"
"65919.0","1533402514149","253418270158285","-71.65222","-33.163452","23.162842"
"65939.0","1533402514169","253418290299887","-72.02759","-33.122253","22.9599"
"65959.0","1533402514189","253418310441488","-73.31085","-33.039856","22.207642"
"65979.0","1533402514209","253418330583090","-73.68469","-33.163452","21.839905"
"65999.0","1533402514229","253418350724691","-73.47717","-33.06122","21.942139"
"66019.0","1533402514249","253418370866293","-73.280334","-33.42743","22.01233"
"66039.0","1533402514271","253418391007894","-73.854065","-34.687805","21.67511"
"66060.0","1533402514289","253418411149496","-73.66638","-34.375","21.859741"
"66080.0","1533402514314","253418431291097","-73.34595","-33.581543","21.917725"
"66100.0","1533402514332","253418451432699","-73.34595","-33.163452","21.510315"
"66120.0","1533402514348","253418471574301","-73.64044","-33.018494","21.940613"
"66140.0","1533402514367","253418491715902","-74.09973","-32.901","23.164368"
"66160.0","1533402514386","253418511857504","-74.19281","-32.99408","23.988342"
"66180.0","1533402514404","253418531999105","-73.690796","-32.49359","23.498535"
"66201.0","1533402514429","253418552140707","-73.00568","-33.17871","22.496033"
"66221.0","1533402514445","253418572282308","-72.83783","-34.34906","22.006226"
"66241.0","1533402514464","253418592423910","-73.02704","-34.161377","22.190857"
"66261.0","1533402514485","253418612565512","-73.08197","-33.72345","22.055054"
"66281.0","1533402514505","253418632707113","-73.0072","-33.502197","21.839905"
"66301.0","1533402514525","253418652848715","-73.846436","-32.035828","22.454834"
"66321.0","1533402514545","253418672990316","-74.0448","-31.451416","23.350525"
"66342.0","1533402514567","253418693131918","-73.854065","-31.640625","23.658752"
"66362.0","1533402514585","253418713273519","-74.086","-32.333374","22.982788"
"66382.0","1533402514610","253418733415121","-75.01221","-32.774353","22.097778"
"66402.0","1533402514638","253418753556722","-75.37842","-32.826233","21.839905"
"66422.0","1533402514648","253418773698324","-73.361206","-33.078003","22.825623"
"66442.0","1533402514662","253418793839926","-73.30475","-33.291626","23.039246"
"66462.0","1533402514681","253418813981527","-73.51532","-33.332825","22.996521"
"66483.0","1533402514701","253418834123129","-72.83325","-32.377625","22.86377"
"66503.0","1533402514723","253418854264730","-73.90747","-32.287598","21.626282"
"66523.0","1533402514741","253418874406332","-74.19281","-32.318115","21.34552"
"66543.0","1533402514760","253418894547933","-73.01636","-33.200073","23.355103"
"66563.0","1533402514781","253418914689535","-73.42987","-33.628845","21.925354"
"66583.0","1533402514800","253418934831137","-73.51532","-33.67157","21.67511"
"66603.0","1533402514820","253418954972738","-72.569275","-32.411194","23.524475"
"66624.0","1533402514844","253418975114340","-73.44971","-32.951355","22.114563"
"66644.0","1533402514859","253418995255941","-73.51532","-32.99408","22.006226"
"66664.0","1533402514878","253419015397543","-74.357605","-34.509277","21.514893"
"66684.0","1533402514904","253419035539144","-74.02649","-33.84552","23.484802"
"66704.0","1533402514938","253419055680746","-74.06616","-33.847046","23.487854"
"66724.0","1533402514967","253419075822347","-75.09003","-34.00116","23.265076"
"66744.0","1533402514979","253419095963949","-73.0072","-33.840942","22.17102"
"66764.0","1533402514999","253419116105551","-73.091125","-33.825684","22.155762"
"66785.0","1533402515018","253419136247152","-73.97308","-33.633423","21.968079"
"66805.0","1533402515042","253419156388754","-74.8703","-33.332825","21.67511"
"66825.0","1533402515056","253419176530355","-74.897766","-33.25348","21.913147"
"66845.0","1533402515077","253419196671957","-74.98016","-32.826233","22.929382"
"66865.0","1533402515100","253419216813558","-74.70093","-32.826233","21.839905"
"66885.0","1533402515115","253419236955160","-74.58954","-33.013916","22.242737"
"66905.0","1533402515137","253419257096762","-74.27368","-33.67157","23.187256"
"66926.0","1533402515155","253419277238363","-74.531555","-33.67157","21.67511"
"66946.0","1533402515175","253419297379965","-74.00513","-33.81653","21.722412"
"66966.0","1533402515196","253419317521566","-73.02399","-34.129333","22.581482"
"66986.0","1533402515215","253419337663168","-73.854065","-34.010315","24.319458"
"67006.0","1533402515235","253419357804769","-74.20502","-34.127808","23.86322"
"67026.0","1533402515255","253419377946371","-74.505615","-34.228516","22.640991"
"67046.0","1533402515274","253419398087972","-73.854065","-34.010315","22.006226"
"67067.0","1533402515293","253419418229574","-73.854065","-33.5968","21.46759"
"67087.0","1533402515317","253419438371176","-73.92578","-33.065796","21.864319"
"67107.0","1533402515332","253419458512777","-74.02344","-33.163452","23.492432"
"67127.0","1533402515352","253419478654379","-74.183655","-33.006287","22.406006"
"67147.0","1533402515372","253419498795980","-73.95477","-32.907104","21.418762"
"67167.0","1533402515391","253419518937582","-73.51532","-32.99408","21.67511"
"67187.0","1533402515412","253419539079183","-74.32709","-33.085632","21.76361"
"67208.0","1533402515432","253419559220785","-74.48883","-32.980347","21.839905"
"67228.0","1533402515451","253419579362387","-74.02344","-32.826233","21.839905"
"67248.0","1533402515471","253419599503988","-74.12567","-32.92694","22.72644"
"67268.0","1533402515490","253419619645590","-74.29657","-32.484436","22.23053"
"67288.0","1533402515510","253419639787191","-74.36218","-32.148743","21.510315"
"67308.0","1533402515530","253419659928793","-74.14093","-32.81555","22.37854"
"67328.0","1533402515551","253419680070394","-75.8255","-32.940674","22.831726"
"67349.0","1533402515573","253419700211996","-76.7334","-32.826233","22.831726"
"67369.0","1533402515590","253419720353597","-75.88196","-33.921814","22.476196"
"67389.0","1533402515610","253419740495199","-75.05646","-33.120728","21.85669"
"67409.0","1533402515631","253419760636801","-74.8703","-32.65686","21.67511"
"67429.0","1533402515651","253419780778402","-74.07684","-32.920837","21.67511"
"67449.0","1533402515678","253419800920004","-74.5224","-34.194946","23.36731"
"67469.0","1533402515695","253419821061605","-74.70093","-34.518433","23.823547"
"67490.0","1533402515708","253419841203207","-75.131226","-33.518982","23.12622"
"67510.0","1533402515727","253419861344808","-73.48328","-33.332825","23.840332"
"67530.0","1533402515747","253419881486410","-73.176575","-33.332825","23.988342"
"67550.0","1533402515769","253419901628012","-75.01984","-34.562683","22.48993"
"67570.0","1533402515788","253419921769613","-73.20557","-32.685852","23.690796"
"67590.0","1533402515807","253419941911215","-73.0072","-32.487488","23.823547"
"67610.0","1533402515827","253419962052816","-74.320984","-33.799744","22.2229"
"67631.0","1533402515848","253419982194418","-72.554016","-32.691956","21.690369"
"67651.0","1533402515886","253420002336019","-72.51434","-32.655334","21.690369"
"67671.0","1533402515906","253420022477621","-74.04022","-32.53479","23.129272"
"67691.0","1533402515925","253420042619222","-74.531555","-34.010315","22.006226"
"67711.0","1533402515945","253420062760824","-74.617004","-33.97522","22.088623"
"67731.0","1533402515965","253420082902426","-75.59509","-33.56476","23.043823"
"67751.0","1533402515984","253420103044027","-74.36218","-34.179688","21.839905"
"67772.0","1533402516003","253420123185629","-74.16077","-33.932495","22.038269"
"67792.0","1533402516030","253420143327230","-73.27576","-32.704163","23.052979"
"67812.0","1533402516043","253420163468832","-75.71716","-34.857178","21.510315"
"67832.0","1533402516064","253420183610433","-75.55237","-34.35974","21.673584"
"67852.0","1533402516089","253420203752035","-75.30365","-32.53479","22.055054"
"67872.0","1533402516102","253420223893637","-76.90277","-33.332825","21.014404"
"67892.0","1533402516127","253420244035238","-76.02844","-33.421326","21.10138"
"67913.0","1533402516147","253420264176840","-73.84186","-33.439636","21.481323"
"67933.0","1533402516167","253420284318441","-74.70093","-32.826233","21.839905"
"67953.0","1533402516182","253420304460043","-74.75586","-33.207703","21.469116"
"67973.0","1533402516202","253420324601644","-74.92828","-33.7265","21.182251"
"67993.0","1533402516221","253420344743246","-75.03967","-33.163452","22.17102"
"68013.0","1533402516249","253420364884847","-74.975586","-33.229065","21.601868"
"68033.0","1533402516261","253420385026449","-75.20752","-33.40149","21.536255"
"68054.0","1533402516280","253420405168051","-75.71716","-33.502197","22.831726"
"68074.0","1533402516300","253420425309652","-76.01929","-32.899475","22.537231"
"68094.0","1533402516320","253420445451254","-75.85144","-31.451416","22.096252"
"68114.0","1533402516339","253420465592855","-75.209045","-30.62439","22.006226"
"68134.0","1533402516360","253420485734457","-75.553894","-30.969238","22.845459"
"68154.0","1533402516379","253420505876058","-75.53558","-31.126404","22.63031"
"68174.0","1533402516398","253420526017660","-75.209045","-30.963135","21.67511"
"68195.0","1533402516421","253420546159262","-74.920654","-31.832886","22.525024"
"68215.0","1533402516439","253420566300863","-74.40643","-32.192993","22.492981"
"68235.0","1533402516458","253420586442465","-74.19281","-31.97937","22.006226"
"68255.0","1533402516482","253420606584066","-73.33679","-31.336975","23.469543"
"68275.0","1533402516497","253420626725668","-72.72949","-32.592773","22.306824"
"68295.0","1533402516517","253420646867269","-72.66846","-33.502197","21.1792"
"68315.0","1533402516537","253420667008871","-74.079895","-33.267212","23.014832"
"68336.0","1533402516563","253420687150472","-75.41351","-33.876038","22.665405"
"68356.0","1533402516576","253420707292074","-75.71716","-34.179688","22.17102"
"68376.0","1533402516597","253420727433676","-75.33417","-32.772827","22.795105"
"68396.0","1533402516643","253420747575277","-75.59662","-33.737183","23.124695"
"68416.0","1533402516651","253420767716879","-75.71716","-34.179688","23.162842"
"68436.0","1533402516655","253420787858480","-74.60785","-34.179688","21.539307"
"68456.0","1533402516675","253420808000082","-75.61951","-33.203125","21.588135"
"68477.0","1533402516696","253420828141683","-75.886536","-32.99408","21.67511"
"68497.0","1533402516715","253420848283285","-74.54529","-33.442688","20.948792"
"68517.0","1533402516734","253420868424887","-73.46344","-34.101868","22.60437"
"68537.0","1533402516755","253420888566488","-73.34595","-34.179688","22.831726"
"68557.0","1533402516774","253420908708090","-75.10376","-34.339905","22.677612"
"68577.0","1533402516794","253420928849691","-73.44818","-33.229065","23.760986"
"68597.0","1533402516823","253420948991293","-73.34595","-33.163452","23.823547"
"68618.0","1533402516855","253420969132894","-76.890564","-32.661438","22.009277"
"68638.0","1533402516872","253420989274496","-74.19281","-33.332825","22.666931"
"68658.0","1533402516892","253421009416097","-74.29657","-33.35724","22.676086"
"68678.0","1533402516911","253421029557699","-76.22528","-33.807373","22.755432"
"68698.0","1533402516931","253421049699301","-73.854065","-33.332825","21.67511"
"68718.0","1533402516951","253421069840902","-73.909","-33.31604","21.658325"
"68738.0","1533402516971","253421089982504","-74.383545","-33.268738","21.572876"
"68759.0","1533402516990","253421110124105","-74.531555","-34.010315","22.006226"
"68779.0","1533402517010","253421130265707","-74.446106","-33.866882","22.091675"
"68799.0","1533402517030","253421150407308","-74.53461","-33.610535","22.253418"
"68819.0","1533402517049","253421170548910","-76.7334","-35.534668","21.1792"
"68839.0","1533402517071","253421190690512","-76.10474","-35.142517","21.1792"
"68859.0","1533402517090","253421210832113","-74.235535","-33.63037","21.385193"
"68879.0","1533402517109","253421230973715","-74.8703","-32.99408","22.006226"
"68900.0","1533402517129","253421251115316","-74.17145","-32.695007","22.006226"
"68920.0","1533402517149","253421271256918","-73.18115","-32.347107","22.16034"
"68940.0","1533402517168","253421291398519","-74.70093","-33.163452","22.502136"
"68960.0","1533402517190","253421311540121","-74.217224","-33.044434","21.794128"
"68980.0","1533402517208","253421331681722","-73.97461","-32.32422","21.255493"
"69000.0","1533402517227","253421351823324","-75.03967","-31.471252","22.502136"
"69020.0","1533402517248","253421371964926","-74.897766","-32.182312","22.224426"
"69040.0","1533402517268","253421392106527","-74.70093","-32.87201","22.12677"
"69061.0","1533402517288","253421412248129","-74.70093","-32.487488","22.502136"
"69081.0","1533402517307","253421432389730","-74.37439","-32.977295","21.705627"
"69101.0","1533402517330","253421452531332","-73.690796","-33.502197","20.84961"
"69121.0","1533402517347","253421472672933","-73.34595","-33.502197","20.84961"
"69141.0","1533402517386","253421492814535","-73.53058","-32.951355","22.10846"
"69161.0","1533402517402","253421512956137","-73.12317","-33.23822","23.162842"
"69181.0","1533402517410","253421533097738","-72.66846","-33.840942","23.162842"
"69202.0","1533402517425","253421553239340","-74.20807","-33.12378","23.26355"
"69222.0","1533402517450","253421573380941","-73.54126","-32.65686","23.532104"
"69242.0","1533402517464","253421593522543","-72.499084","-32.65686","23.658752"
"69262.0","1533402517484","253421613664144","-74.19891","-32.543945","23.54889"
"69282.0","1533402517504","253421633805746","-74.81079","-34.321594","22.82257"
"69302.0","1533402517523","253421653947347","-74.70093","-35.195923","22.502136"
"69322.0","1533402517543","253421674088949","-74.453735","-32.969666","22.743225"
"69343.0","1533402517564","253421694230551","-73.487854","-33.27179","21.005249"
"69363.0","1533402517582","253421714372152","-73.176575","-33.67157","20.353699"
"69383.0","1533402517602","253421734513754","-74.11804","-33.00171","23.106384"
"69403.0","1533402517622","253421754655355","-74.227905","-33.232117","21.57898"
"69423.0","1533402517641","253421774796957","-74.19281","-33.332825","21.014404"
"69443.0","1533402517661","253421794938558","-73.757935","-32.60956","22.5708"
"69463.0","1533402517681","253421815080160","-74.269104","-33.65326","23.117065"
"69484.0","1533402517702","253421835221762","-74.36218","-33.840942","23.162842"
"69504.0","1533402517721","253421855363363","-73.74115","-32.910156","23.162842"
"69524.0","1533402517741","253421875504965","-73.84186","-33.605957","23.31543"
"69544.0","1533402517761","253421895646566","-73.854065","-33.67157","23.327637"
"69564.0","1533402517781","253421915788168","-75.51422","-33.67157","23.00415"
"69584.0","1533402517801","253421935929769","-73.054504","-34.503174","24.1333"
"69604.0","1533402517848","253421956071371","-73.04535","-34.483337","24.10431"
"69625.0","1533402517859","253421976212972","-74.694824","-32.87506","21.888733"
"69645.0","1533402517878","253421996354574","-74.531555","-34.010315","22.996521"
"69665.0","1533402517898","253422016496176","-74.56055","-34.039307","22.996521"
"69685.0","1533402517918","253422036637777","-74.69635","-34.31549","23.065186"
"69705.0","1533402517937","253422056779379","-73.176575","-34.010315","23.658752"
"69725.0","1533402517959","253422076920980","-73.25134","-33.88672","23.440552"
"69745.0","1533402517977","253422097062582","-73.51837","-33.27484","22.225952"
"69766.0","1533402517997","253422117204183","-72.66846","-33.840942","22.502136"
"69786.0","1533402518017","253422137345785","-73.306274","-33.558655","22.433472"
"69806.0","1533402518037","253422157487387","-75.105286","-32.411194","22.247314"
"69826.0","1533402518056","253422177628988","-73.0072","-32.148743","22.502136"
"69846.0","1533402518076","253422197770590","-73.742676","-32.51648","22.860718"
"69866.0","1533402518101","253422217912191","-75.23193","-33.69751","23.539734"
"69886.0","1533402518114","253422238053793","-74.02344","-34.179688","22.831726"
"69907.0","1533402518134","253422258195394","-73.91052","-33.502197","22.831726"
"69927.0","1533402518159","253422278336996","-73.39172","-32.911682","22.660828"
"69947.0","1533402518175","253422298478597","-72.83783","-34.34906","22.335815"
"69967.0","1533402518194","253422318620199","-73.44208","-34.014893","22.92633"
"69987.0","1533402518218","253422338761801","-74.086","-33.226013","23.417664"
"70007.0","1533402518233","253422358903402","-73.68469","-32.826233","22.831726"
"70027.0","1533402518253","253422379045004","-74.07379","-32.904053","22.605896"
