"timestamp","sys_time","abs_timestamp","raw_x_acc","raw_y_acc","raw_z_acc"
"39100.0","1533402486987","253391124308946","0.20303345","-7.6117554","6.3125763"
"39105.0","1533402486992","253391129344346","0.23976135","-7.5828857","6.44664"
"39110.0","1533402486997","253391134379747","0.35716248","-7.50972","6.347107"
"39115.0","1533402487002","253391139415147","0.22018433","-7.7680054","6.614853"
"39120.0","1533402487012","253391144450548","0.24972534","-7.326706","6.360611"
"39125.0","1533402487017","253391149485948","0.25453186","-7.7971497","6.5148773"
"39130.0","1533402487022","253391154521348","0.16522217","-7.2408905","6.351532"
"39135.0","1533402487026","253391159556749","0.1999054","-7.6281433","6.441681"
"39140.0","1533402487032","253391164592149","0.31584167","-7.7219086","6.52034"
"39145.0","1533402487036","253391169627550","0.36288452","-7.5871735","6.3941345"
"39150.0","1533402487042","253391174662950","0.1817627","-7.7025604","6.580765"
"39155.0","1533402487050","253391179698350","0.35365295","-7.4811707","6.359726"
"39160.0","1533402487053","253391184733751","0.13290405","-7.4916687","6.2882996"
"39165.0","1533402487057","253391189769151","0.2064209","-7.670166","6.4330597"
"39170.0","1533402487063","253391194804552","0.2421112","-7.5914917","6.416626"
"39176.0","1533402487079","253391199839952","0.3562622","-7.565613","6.447693"
"39181.0","1533402487082","253391204875352","0.13287354","-7.5818787","6.393265"
"39186.0","1533402487083","253391209910753","0.3369751","-7.4785004","6.2740173"
"39191.0","1533402487085","253391214946153","0.28671265","-7.621109","6.453644"
"39196.0","1533402487087","253391219981554","0.27207947","-7.6406403","6.5359497"
"39201.0","1533402487092","253391225016954","0.3373108","-7.4881744","6.521164"
"39206.0","1533402487096","253391230052354","0.055664063","-7.5905457","6.455887"
"39211.0","1533402487101","253391235087755","0.1084137","-7.5341644","6.4158173"
"39216.0","1533402487105","253391240123155","0.1973877","-7.598648","6.3572693"
"39221.0","1533402487110","253391245158555","0.14823914","-7.7034607","6.4876404"
"39226.0","1533402487115","253391250193956","0.24310303","-7.5750732","6.556839"
"39231.0","1533402487121","253391255229356","0.21020508","-7.532669","6.4704895"
"39236.0","1533402487126","253391260264757","0.09983826","-7.5128326","6.503586"
"39241.0","1533402487130","253391265300157","0.12609863","-7.462265","6.361389"
"39246.0","1533402487135","253391270335557","0.11206055","-7.7000885","6.4720306"
"39251.0","1533402487140","253391275370958","0.07713318","-7.6406555","6.514084"
"39256.0","1533402487145","253391280406358","0.203125","-7.621475","6.525696"
"39261.0","1533402487150","253391285441759","0.24168396","-7.6357574","6.6020966"
"39266.0","1533402487155","253391290477159","0.21348572","-7.6274414","6.512512"
"39271.0","1533402487160","253391295512559","0.1505127","-7.7763214","6.6161804"
"39276.0","1533402487165","253391300547960","0.20869446","-7.666733","6.5594482"
"39281.0","1533402487170","253391305583360","0.095321655","-7.539871","6.561249"
"39286.0","1533402487174","253391310618761","0.12197876","-7.6308594","6.589691"
"39291.0","1533402487180","253391315654161","0.17953491","-7.6869965","6.639679"
"39296.0","1533402487192","253391320689561","0.097579956","-7.917221","6.7331696"
"39301.0","1533402487192","253391325724962","0.16978455","-7.7474823","6.629425"
"39306.0","1533402487194","253391330760362","0.04232788","-7.6671753","6.68721"
"39311.0","1533402487201","253391335795762","-0.13191223","-7.858536","6.744583"
