"timestamp","sys_time","abs_timestamp","raw_x_gyro","raw_y_gyro","raw_z_gyro"
"14240.0","1533402462545","253366677430594","-0.007888794","0.29499817","-0.25149536"
"14245.0","1533402462550","253366682465994","-0.006942749","0.2959442","-0.24758911"
"14250.0","1533402462554","253366687501394","-0.0071411133","0.2956543","-0.24711609"
"14255.0","1533402462564","253366692536795","-0.00869751","0.2935028","-0.2512207"
"14260.0","1533402462574","253366697572195","-0.0067443848","0.29637146","-0.24751282"
"14265.0","1533402462575","253366702607596","-0.005645752","0.2928772","-0.24848938"
"14270.0","1533402462575","253366707642996","-0.004562378","0.29103088","-0.25294495"
"14275.0","1533402462580","253366712678396","-0.004501343","0.2959442","-0.24482727"
"14281.0","1533402462585","253366717713797","-0.007171631","0.29434204","-0.2437439"
"14286.0","1533402462589","253366722749197","-0.008010864","0.28907776","-0.24723816"
"14291.0","1533402462596","253366727784598","-0.0076904297","0.29092407","-0.24345398"
"14296.0","1533402462600","253366732819998","-0.007293701","0.28956604","-0.24589539"
"14301.0","1533402462604","253366737855398","-0.0076446533","0.2867279","-0.24760437"
"14306.0","1533402462609","253366742890799","-0.006942749","0.28988647","-0.24095154"
"14311.0","1533402462614","253366747926199","-0.00730896","0.28881836","-0.24201965"
"14316.0","1533402462619","253366752961599","-0.008010864","0.2873993","-0.24172974"
"14321.0","1533402462623","253366757997000","-0.0075683594","0.2892456","-0.23731995"
"14326.0","1533402462629","253366763032400","-0.0074157715","0.28552246","-0.24151611"
"14331.0","1533402462634","253366768067801","-0.008010864","0.2841034","-0.24255371"
"14336.0","1533402462640","253366773103201","-0.008010864","0.28715515","-0.23786926"
"14341.0","1533402462644","253366778138601","-0.0084991455","0.2875824","-0.23684692"
"14346.0","1533402462649","253366783174002","-0.0090789795","0.28526306","-0.23529053"
"14351.0","1533402462653","253366788209402","-0.0090789795","0.28582764","-0.23054504"
"14356.0","1533402462659","253366793244803","-0.0084991455","0.28276062","-0.23371887"
"14361.0","1533402462663","253366798280203","-0.006790161","0.28297424","-0.23458862"
"14366.0","1533402462669","253366803315603","-0.0052948","0.28526306","-0.23217773"
"14371.0","1533402462673","253366808351004","-0.004196167","0.2834015","-0.23170471"
"14376.0","1533402462678","253366813386404","-0.004425049","0.2834015","-0.2290039"
"14381.0","1533402462683","253366818421805","-0.0068969727","0.2848816","-0.2260437"
"14386.0","1533402462689","253366823457205","-0.00730896","0.28312683","-0.22529602"
"14391.0","1533402462701","253366828492605","-0.005493164","0.27912903","-0.22894287"
"14396.0","1533402462706","253366833528006","-0.005508423","0.28128052","-0.22993469"
"14401.0","1533402462717","253366838563406","-0.0043945313","0.28312683","-0.22732544"
"14406.0","1533402462719","253366843598806","-0.0053253174","0.2846985","-0.22714233"
"14411.0","1533402462721","253366848634207","-0.005065918","0.2844391","-0.22499084"
"14416.0","1533402462723","253366853669607","-0.0031585693","0.28086853","-0.22172546"
"14421.0","1533402462725","253366858705008","-0.0052490234","0.28334045","-0.22273254"
"14427.0","1533402462728","253366863740408","-0.0042419434","0.28663635","-0.21987915"
"14432.0","1533402462733","253366868775808","-0.0037384033","0.28651428","-0.22064209"
"14437.0","1533402462739","253366873811209","-0.0019378662","0.28451538","-0.22372437"
"14442.0","1533402462743","253366878846609","-6.713867E-4","0.28605652","-0.2167511"
"14447.0","1533402462748","253366883882010","-0.0043640137","0.28346252","-0.21759033"
"14452.0","1533402462752","253366888917410","-0.0038452148","0.28604126","-0.21781921"
"14457.0","1533402462762","253366893952810","-0.0018920898","0.2872467","-0.21318054"
"14462.0","1533402462763","253366898988211","-5.950928E-4","0.28536987","-0.2175293"
"14467.0","1533402462767","253366904023611","4.8828125E-4","0.2862854","-0.21678162"
"14472.0","1533402462772","253366909059012","5.340576E-4","0.28633118","-0.21357727"
"14477.0","1533402462782","253366914094412","5.340576E-4","0.2873993","-0.21565247"
"14482.0","1533402462787","253366919129812","0.0015716553","0.28945923","-0.2114563"
"14487.0","1533402462788","253366924165213","5.645752E-4","0.28642273","-0.21347046"
"14492.0","1533402462797","253366929200613","0.0014648438","0.28833008","-0.21560669"
"14497.0","1533402462801","253366934236014","-4.5776367E-4","0.28614807","-0.21495056"
"14502.0","1533402462806","253366939271414","7.324219E-4","0.28450012","-0.2185669"
"14507.0","1533402462811","253366944306814","0.002670288","0.28726196","-0.21530151"
"14512.0","1533402462817","253366949342215","0.0025177002","0.28633118","-0.21289063"
"14517.0","1533402462821","253366954377615","0.0014953613","0.28651428","-0.21548462"
"14522.0","1533402462826","253366959413015","1.373291E-4","0.2876892","-0.21334839"
"14527.0","1533402462831","253366964448416","-0.0016021729","0.2837677","-0.21331787"
"14532.0","1533402462837","253366969483816","-0.001373291","0.28181458","-0.21697998"
"14537.0","1533402462841","253366974519217","-2.89917E-4","0.2809906","-0.21705627"
"14542.0","1533402462846","253366979554617","2.746582E-4","0.28147888","-0.21536255"
"14547.0","1533402462851","253366984590017","-7.6293945E-4","0.2824402","-0.21826172"
"14552.0","1533402462856","253366989625418","-0.0019226074","0.28053284","-0.21839905"
"14557.0","1533402462861","253366994660818","-0.0020141602","0.2810669","-0.2149353"
"14562.0","1533402462866","253366999696219","-8.8500977E-4","0.27745056","-0.21707153"
"14568.0","1533402462872","253367004731619","-0.0016021729","0.27568054","-0.21884155"
"14573.0","1533402462879","253367009767019","-0.0019683838","0.27886963","-0.21601868"
"14578.0","1533402462882","253367014802420","-0.002319336","0.27848816","-0.21566772"
"14583.0","1533402462886","253367019837820","-0.0016021729","0.2735138","-0.21737671"
"14588.0","1533402462891","253367024873221","-0.0020599365","0.27529907","-0.21495056"
"14593.0","1533402462896","253367029908621","-0.0022125244","0.27590942","-0.21481323"
"14598.0","1533402462901","253367034944021","-0.0016021729","0.27156067","-0.21829224"
"14603.0","1533402462906","253367039979422","-6.713867E-4","0.2715912","-0.21746826"
"14608.0","1533402462911","253367045014822","-9.3078613E-4","0.27311707","-0.21568298"
"14613.0","1533402462916","253367050050223","-0.0037841797","0.26916504","-0.21788025"
"14618.0","1533402462920","253367055085623","-0.0036773682","0.26823425","-0.21766663"
"14623.0","1533402462925","253367060121023","-0.0038604736","0.26982117","-0.2144928"
"14628.0","1533402462930","253367065156424","-0.0029754639","0.26600647","-0.21598816"
"14633.0","1533402462936","253367070191824","-0.0010223389","0.26283264","-0.21722412"
"14638.0","1533402462940","253367075227224","-0.0017700195","0.26405334","-0.21488953"
"14643.0","1533402462945","253367080262625","-0.0033569336","0.26293945","-0.21421814"
"14648.0","1533402462958","253367085298025","-0.0037384033","0.26037598","-0.21598816"
"14653.0","1533402462962","253367090333426","-0.0016174316","0.26174927","-0.2138977"
"14658.0","1533402462963","253367095368826","-0.0012664795","0.25990295","-0.2131958"
"14663.0","1533402462966","253367100404226","-0.0030059814","0.25715637","-0.21704102"
"14668.0","1533402462970","253367105439627","-0.0052337646","0.26164246","-0.21141052"
"14673.0","1533402462975","253367110475027","-0.0035095215","0.26072693","-0.21057129"
"14678.0","1533402462980","253367115510428","-0.0018615723","0.25312805","-0.21870422"
"14683.0","1533402462985","253367120545828","-7.7819824E-4","0.25772095","-0.21188354"
"14688.0","1533402462990","253367125581228","-0.0039367676","0.2587738","-0.21096802"
"14693.0","1533402462995","253367130616629","-0.0048065186","0.25126648","-0.21868896"
"14698.0","1533402462999","253367135652029","-0.0030670166","0.25419617","-0.21138"
"14703.0","1533402463004","253367140687430","-0.0035858154","0.2562561","-0.20927429"
"14709.0","1533402463010","253367145722830","-0.0055999756","0.24711609","-0.22042847"
"14714.0","1533402463016","253367150758230","-0.004928589","0.24858093","-0.21543884"
"14719.0","1533402463020","253367155793631","-0.0038452148","0.25476074","-0.20976257"
"14724.0","1533402463024","253367160829031","-0.0046691895","0.24890137","-0.2157135"
"14729.0","1533402463029","253367165864431","-0.0068359375","0.24787903","-0.21168518"
"14734.0","1533402463034","253367170899832","-0.006942749","0.25302124","-0.20729065"
"14739.0","1533402463039","253367175935232","-0.00592041","0.24699402","-0.21540833"
"14744.0","1533402463050","253367180970633","-0.005874634","0.24681091","-0.21246338"
"14749.0","1533402463056","253367186006033","-0.0059051514","0.24887085","-0.21044922"
"14754.0","1533402463057","253367191041433","-0.0069122314","0.24584961","-0.21548462"
"14759.0","1533402463064","253367196076834","-0.0047454834","0.24894714","-0.209198"
"14764.0","1533402463069","253367201112234","-0.003921509","0.24876404","-0.20845032"
"14769.0","1533402463076","253367206147635","-0.005874634","0.2467041","-0.2111969"
"14774.0","1533402463084","253367211183035","-0.005874634","0.24536133","-0.2098999"
"14779.0","1533402463088","253367216218435","-0.005874634","0.24279785","-0.21434021"
"14784.0","1533402463091","253367221253836","-0.0055999756","0.24467468","-0.21228027"
"14789.0","1533402463096","253367226289236","-0.0036010742","0.2450409","-0.2103424"
"14794.0","1533402463098","253367231324637","-0.0072021484","0.24681091","-0.20993042"
"14799.0","1533402463103","253367236360037","-0.0030670166","0.24612427","-0.2084198"
"14804.0","1533402463110","253367241395437","-0.0010223389","0.24383545","-0.2102356"
"14809.0","1533402463115","253367246430838","-0.002670288","0.24441528","-0.21304321"
"14814.0","1533402463118","253367251466238","-0.00289917","0.24316406","-0.21162415"
"14819.0","1533402463122","253367256501639","-0.0037384033","0.24116516","-0.21276855"
"14824.0","1533402463127","253367261537039","-0.0034179688","0.24040222","-0.21257019"
"14829.0","1533402463134","253367266572439","-0.0030212402","0.24142456","-0.2103424"
"14834.0","1533402463138","253367271607840","-0.0041046143","0.24324036","-0.21069336"
"14839.0","1533402463143","253367276643240","-0.0044555664","0.24147034","-0.21104431"
"14844.0","1533402463148","253367281678640","-0.0027008057","0.2393341","-0.2106781"
"14850.0","1533402463153","253367286714041","-1.2207031E-4","0.2393341","-0.21141052"
"14855.0","1533402463161","253367291749441","-3.5095215E-4","0.2388916","-0.21096802"
"14860.0","1533402463170","253367296784842","-0.0016021729","0.23918152","-0.20941162"
"14865.0","1533402463171","253367301820242","-0.0011291504","0.23846436","-0.20722961"
"14870.0","1533402463174","253367306855642","3.9672852E-4","0.23658752","-0.20559692"
"14875.0","1533402463178","253367311891043","0.0011138916","0.23719788","-0.20547485"
"14880.0","1533402463182","253367316926443","0.0010681152","0.23773193","-0.20552063"
"14885.0","1533402463188","253367321961844","0.0032958984","0.23826599","-0.20272827"
"14890.0","1533402463193","253367326997244","0.003036499","0.23591614","-0.20306396"
"14895.0","1533402463198","253367332032644","9.918213E-4","0.23641968","-0.20317078"
"14900.0","1533402463203","253367337068045","0.0016937256","0.23709106","-0.1988678"
"14905.0","1533402463207","253367342103445","0.002670288","0.23550415","-0.19950867"
"14910.0","1533402463213","253367347138846","0.003326416","0.23638916","-0.20045471"
"14915.0","1533402463217","253367352174246","0.0037384033","0.23513794","-0.19622803"
"14920.0","1533402463222","253367357209646","0.0030212402","0.23327637","-0.1971283"
"14925.0","1533402463227","253367362245047","0.004119873","0.23292542","-0.1971283"
"14930.0","1533402463235","253367367280447","0.0048065186","0.2342987","-0.19436646"
"14935.0","1533402463238","253367372315848","0.0048065186","0.23283386","-0.19398499"
"14940.0","1533402463242","253367377351248","0.006362915","0.2318573","-0.19352722"
"14945.0","1533402463247","253367382386648","0.0045166016","0.23265076","-0.19082642"
"14950.0","1533402463252","253367387422049","0.004562378","0.23043823","-0.19169617"
"14955.0","1533402463257","253367392457449","0.0048065186","0.22802734","-0.19302368"
"14960.0","1533402463262","253367397492849","0.0064086914","0.22999573","-0.18762207"
"14965.0","1533402463266","253367402528250","0.0060577393","0.22727966","-0.18751526"
"14970.0","1533402463272","253367407563650","0.0049591064","0.22741699","-0.18881226"
"14975.0","1533402463276","253367412599051","0.006652832","0.23129272","-0.1824646"
"14980.0","1533402463282","253367417634451","0.0059814453","0.22520447","-0.18814087"
"14985.0","1533402463295","253367422669851","0.0068359375","0.2243805","-0.1899414"
"14990.0","1533402463298","253367427705252","0.008773804","0.22805786","-0.18083191"
"14996.0","1533402463302","253367432740652","0.0090789795","0.22262573","-0.18537903"
"15001.0","1533402463303","253367437776053","0.003921509","0.22120667","-0.18782043"
"15006.0","1533402463306","253367442811453","0.0079193115","0.22850037","-0.17637634"
"15011.0","1533402463311","253367447846853","0.0090789795","0.22224426","-0.18257141"
"15016.0","1533402463321","253367452882254","0.005874634","0.21598816","-0.18878174"
"15021.0","1533402463321","253367457917654","0.005874634","0.22511292","-0.17866516"
"15026.0","1533402463331","253367462953055","0.006881714","0.21980286","-0.18292236"
"15031.0","1533402463335","253367467988455","0.0059509277","0.21554565","-0.1879425"
"15036.0","1533402463340","253367473023855","0.0068359375","0.22505188","-0.17527771"
"15041.0","1533402463347","253367478059256","0.0057678223","0.22053528","-0.17796326"
"15046.0","1533402463351","253367483094656","0.0048065186","0.21540833","-0.18392944"
"15051.0","1533402463355","253367488130056","0.0049743652","0.22010803","-0.17829895"
"15056.0","1533402463361","253367493165457","0.0067596436","0.2186737","-0.17971802"
"15061.0","1533402463365","253367498200857","0.0056762695","0.2129364","-0.18486023"
"15066.0","1533402463370","253367503236258","0.0050201416","0.21859741","-0.17593384"
"15071.0","1533402463375","253367508271658","0.005874634","0.21546936","-0.17675781"
"15076.0","1533402463380","253367513307058","0.0063476563","0.21170044","-0.18110657"
"15081.0","1533402463385","253367518342459","0.0075683594","0.2160492","-0.17572021"
"15086.0","1533402463390","253367523377859","0.005874634","0.21568298","-0.17645264"
"15091.0","1533402463394","253367528413260","0.006515503","0.21295166","-0.18095398"
"15096.0","1533402463399","253367533448660","0.007659912","0.21437073","-0.17687988"
"15101.0","1533402463405","253367538484060","0.006942749","0.21365356","-0.17796326"
"15106.0","1533402463410","253367543519461","0.006576538","0.21084595","-0.18006897"
"15111.0","1533402463414","253367548554861","0.0065612793","0.21438599","-0.17617798"
"15116.0","1533402463419","253367553590262","0.008010864","0.21287537","-0.17654419"
"15121.0","1533402463425","253367558625662","0.008010864","0.20967102","-0.17866516"
"15126.0","1533402463429","253367563661062","0.008468628","0.2129364","-0.17384338"
"15131.0","1533402463434","253367568696463","0.008102417","0.21282959","-0.17417908"
"15137.0","1533402463439","253367573731863","0.006942749","0.210495","-0.1773529"
"15142.0","1533402463444","253367578767264","0.0074157715","0.21240234","-0.17282104"
"15147.0","1533402463449","253367583802664","0.008010864","0.21260071","-0.1724701"
"15152.0","1533402463454","253367588838064","0.007446289","0.21160889","-0.17391968"
"15157.0","1533402463459","253367593873465","0.008682251","0.21321106","-0.17129517"
"15162.0","1533402463464","253367598908865","0.00894165","0.21009827","-0.1756134"
"15167.0","1533402463469","253367603944265","0.008010864","0.21073914","-0.17474365"
"15172.0","1533402463474","253367608979666","0.008605957","0.21369934","-0.17082214"
"15177.0","1533402463484","253367614015066","0.0090789795","0.21237183","-0.17344666"
"15182.0","1533402463488","253367619050467","0.009750366","0.2122345","-0.17100525"
