"timestamp","system_time","lat","lon","speed","bearing","provider"
"1533402551000","1533402549836","43.00556137","-78.78649735","7.75","268.1","gps"
"1533402552000","1533402550838","43.00556053","-78.78668285","9.75","268.9","gps"
"1533402553000","1533402551836","43.00551612","-78.78688763","12.0","263.9","gps"
"1533402554000","1533402552836","43.00552642","-78.7870883","12.75","267.1","gps"
"1533402555000","1533402553837","43.00560495","-78.78727035","14.0","273.0","gps"
"1533402556000","1533402554838","43.00559532","-78.78745095","14.25","270.6","gps"
"1533402557000","1533402555848","43.00568132","-78.78767585","15.25","276.3","gps"
"1533402558000","1533402556847","43.00568375","-78.78785207","15.25","273.3","gps"
"1533402559000","1533402557835","43.0056438","-78.78802428","15.25","269.5","gps"
"1533402560000","1533402558837","43.00565864","-78.78819635","15.5","270.2","gps"
"1533402561000","1533402559839","43.00563422","-78.78837299","15.5","268.5","gps"
"1533402562000","1533402560835","43.00565226","-78.78859597","16.25","269.8","gps"
"1533402563000","1533402561841","43.00567227","-78.78882172","16.75","271.2","gps"
"1533402564000","1533402562836","43.00570455","-78.78905816","17.25","272.5","gps"
"1533402565000","1533402563852","43.00571225","-78.78925331","17.5","271.4","gps"
"1533402566000","1533402564841","43.00567523","-78.78945072","17.5","268.2","gps"
"1533402567000","1533402565838","43.00562332","-78.78967751","17.75","265.2","gps"
"1533402568000","1533402566842","43.00565646","-78.78990504","18.5","269.3","gps"
"1533402569000","1533402567836","43.00569913","-78.79015857","19.25","271.9","gps"
"1533402567909","1533402568651","42.9962349","-78.7934841","0.0","0.0","network"
"1533402570000","1533402568838","43.00567578","-78.79039459","19.5","270.1","gps"
"1533402571000","1533402569845","43.00565357","-78.79061274","19.75","268.4","gps"
"1533402572000","1533402570842","43.005644","-78.79087813","20.0","268.8","gps"
"1533402573000","1533402571835","43.00568327","-78.79113821","20.25","271.2","gps"
"1533402574000","1533402572836","43.00584254","-78.79145103","21.5","280.1","gps"
"1533402575000","1533402573835","43.00596623","-78.79168729","20.5","287.1","gps"
"1533402576000","1533402574839","43.00593386","-78.79188062","19.75","282.0","gps"
"1533402577000","1533402575839","43.00593496","-78.7922032","21.75","278.0","gps"
