"251685.0","1533402700617","253604121757439","6.4086914E-4","-0.0024261475","0.023101807"
"251690.0","1533402700619","253604126792839","0.0048065186","-0.0070495605","0.023010254"
"251695.0","1533402700619","253604131828239","0.0043182373","-0.0032348633","0.024551392"
"251700.0","1533402700620","253604136863640","0.0027313232","-0.0040740967","0.025222778"
"251705.0","1533402700621","253604141899040","0.0033111572","-0.0063323975","0.025787354"
"251710.0","1533402700622","253604146934440","0.008361816","-0.008117676","0.028564453"
"251715.0","1533402700623","253604151969841","0.008117676","-0.005218506","0.028762817"
"251720.0","1533402700624","253604157005241","0.005218506","-0.004638672","0.025283813"
"251725.0","1533402700626","253604162040642","0.0029449463","-0.00944519","0.018615723"
"251730.0","1533402700627","253604167076042","0.005554199","-0.011016846","0.020309448"
"251735.0","1533402700628","253604172111442","0.008712769","-0.0077667236","0.026428223"
"251740.0","1533402700629","253604177146843","0.0024414063","-0.0055999756","0.022705078"
"251745.0","1533402700630","253604182182243","-0.0035858154","-0.005264282","0.017333984"
"251750.0","1533402700631","253604187217644","0.002166748","-0.010696411","0.019210815"
"251755.0","1533402700632","253604192253044","0.008544922","-0.010498047","0.023376465"
"251760.0","1533402700633","253604197288444","0.0077056885","-0.012786865","0.017349243"
"251765.0","1533402700634","253604202323845","0.0018005371","-0.010391235","0.017608643"
"251770.0","1533402700635","253604207359245","5.340576E-4","-0.009536743","0.019119263"
"251775.0","1533402700636","253604212394646","0.0032348633","-0.01676941","0.012084961"
"251780.0","1533402700638","253604217430046","0.005584717","-0.016235352","0.011688232"
"251785.0","1533402700638","253604222465446","0.0041046143","-0.015945435","0.013595581"
"251790.0","1533402700640","253604227500847","-0.003036499","-0.021759033","4.272461E-4"
"251795.0","1533402700641","253604232536247","-0.002746582","-0.021362305","0.0010223389"
"251800.0","1533402700642","253604237571648","0.006576538","-0.02128601","0.012466431"
"251805.0","1533402700643","253604242607048","0.0037841797","-0.020248413","0.007659912"
"251810.0","1533402700644","253604247642448","5.0354004E-4","-0.023422241","0.004348755"
"251815.0","1533402700644","253604252677849","-0.0035552979","-0.021392822","0.0033416748"
"251821.0","1533402700645","253604257713249","0.002822876","-0.024398804","0.0012054443"
"251826.0","1533402700646","253604262748649","0.005554199","-0.022277832","0.0022125244"
"251831.0","1533402700647","253604267784050","0.0012969971","-0.021392822","0.0022125244"
"251836.0","1533402700648","253604272819450","-0.0012359619","-0.022491455","0.0029754639"
"251841.0","1533402700649","253604277854851","0.0016021729","-0.023147583","0.008911133"
"251846.0","1533402700650","253604282890251","0.0018920898","-0.021087646","0.010971069"
"251851.0","1533402700651","253604287925651","0.0040130615","-0.018966675","0.01171875"
"251856.0","1533402700652","253604292961052","9.1552734E-5","-0.018310547","0.007156372"
"251861.0","1533402700653","253604297996452","-0.0013580322","-0.020385742","0.007247925"
"251866.0","1533402700654","253604303031853","-2.746582E-4","-0.02557373","-0.0023345947"
"251871.0","1533402700655","253604308067253","-5.645752E-4","-0.027679443","-0.0033416748"
"251876.0","1533402700656","253604313102653","-0.005279541","-0.024749756","0.00541687"
"251881.0","1533402700656","253604318138054","-0.009475708","-0.026245117","0.00440979"
"251886.0","1533402700658","253604323173454","-0.007659912","-0.026977539","0.004043579"
"251891.0","1533402700659","253604328208855","-0.008117676","-0.025177002","0.0056152344"
"251896.0","1533402700659","253604333244255","-0.010147095","-0.027786255","-6.5612793E-4"
"251901.0","1533402700660","253604338279655","-0.010559082","-0.031021118","-0.0056610107"
"251906.0","1533402700661","253604343315056","-0.013259888","-0.026885986","-0.0071411133"
"251911.0","1533402700662","253604348350456","-0.015594482","-0.0284729","-0.007980347"
"251916.0","1533402700663","253604353385856","-0.016464233","-0.029937744","-0.005355835"
"251921.0","1533402700664","253604358421257","-0.02243042","-0.02609253","-4.5776367E-4"
"251926.0","1533402700665","253604363456657","-0.026733398","-0.025054932","0.001663208"
"251931.0","1533402700666","253604368492058","-0.027236938","-0.02772522","7.6293945E-5"
"251936.0","1533402700667","253604373527458","-0.025543213","-0.028137207","-0.0015563965"
"251941.0","1533402700668","253604378562858","-0.024032593","-0.023498535","0.001083374"
"251946.0","1533402700669","253604383598259","-0.024032593","-0.026489258","-6.1035156E-4"
"251951.0","1533402700670","253604388633659","-0.025390625","-0.027801514","-0.0037994385"
"251956.0","1533402700670","253604393669060","-0.02267456","-0.028030396","7.019043E-4"
"251961.0","1533402700671","253604398704460","-0.0181427","-0.02607727","0.009338379"
"251967.0","1533402700672","253604403739860","-0.017288208","-0.023773193","0.010009766"
"251972.0","1533402700673","253604408775261","-0.023025513","-0.023422241","0.0039978027"
"251977.0","1533402700674","253604413810661","-0.025909424","-0.024230957","-9.613037E-4"
"251982.0","1533402700675","253604418846062","-0.019638062","-0.031036377","-0.003692627"
"251987.0","1533402700676","253604423881462","-0.015945435","-0.028823853","-0.0033416748"
"251992.0","1533402700678","253604428916862","-0.015487671","-0.024459839","0.001739502"
"251997.0","1533402700679","253604433952263","-0.01637268","-0.024307251","0.0024108887"
"252002.0","1533402700679","253604438987663","-0.015655518","-0.026321411","-5.187988E-4"
"252007.0","1533402700680","253604444023064","-0.008010864","-0.02381897","0.005569458"
"252012.0","1533402700681","253604449058464","-0.0021362305","-0.022460938","0.007461548"
"252017.0","1533402700682","253604454093864","-0.0065460205","-0.024337769","0.0026245117"
"252022.0","1533402700683","253604459129265","-0.008834839","-0.02168274","-0.0034179688"
"252027.0","1533402700684","253604464164665","-0.00289917","-0.02645874","0.0040740967"
"252032.0","1533402700685","253604469200065","5.0354004E-4","-0.02557373","0.0064849854"
"252037.0","1533402700686","253604474235466","-5.340576E-4","-0.025512695","0.0033569336"
"252042.0","1533402700687","253604479270866","-5.0354004E-4","-0.021484375","0.008514404"
"252047.0","1533402700689","253604484306267","6.866455E-4","-0.026519775","0.0053100586"
"252052.0","1533402700689","253604489341667","0.0037078857","-0.024505615","0.0032958984"
"252057.0","1533402700690","253604494377067","0.0053100586","-0.020004272","0.007904053"
"252062.0","1533402700692","253604499412468","6.5612793E-4","-0.01928711","0.009841919"
"252067.0","1533402700692","253604504447868","0.0017547607","-0.02659607","0.0034484863"
"252072.0","1533402700693","253604509483269","0.0037384033","-0.019683838","0.006149292"
"252077.0","1533402700694","253604514518669","0.00831604","-0.01739502","0.014282227"
"252082.0","1533402700695","253604519554069","0.0041656494","-0.018676758","0.010604858"
"252087.0","1533402700696","253604524589470","0.0012817383","-0.016464233","0.00944519"
"252092.0","1533402700698","253604529624870","0.0051116943","-0.018081665","0.009460449"
"252097.0","1533402700698","253604534660271","0.008773804","-0.017791748","0.01272583"
"252102.0","1533402700699","253604539695671","0.0063934326","-0.015411377","0.015686035"
"252108.0","1533402700700","253604544731071","0.0023345947","-0.01071167","0.017822266"
"252113.0","1533402700701","253604549766472","0.0031738281","-0.010681152","0.018676758"
"252118.0","1533402700702","253604554801872","0.005355835","-0.014770508","0.015197754"
"252123.0","1533402700703","253604559837273","0.003921509","-0.012741089","0.013916016"
"252128.0","1533402700704","253604564872673","0.0041046143","-0.012313843","0.018493652"
"252133.0","1533402700705","253604569908073","6.713867E-4","-0.010757446","0.019454956"
"252138.0","1533402700706","253604574943474","0.0012817383","-0.009994507","0.020065308"
"252143.0","1533402700707","253604579978874","0.0046691895","-0.009674072","0.02204895"
"252148.0","1533402700708","253604585014274","0.005874634","-0.013305664","0.015533447"
"252153.0","1533402700709","253604590049675","0.00642395","-0.016403198","0.009689331"
"252158.0","1533402700710","253604595085075","0.007522583","-0.013137817","0.012039185"
"252163.0","1533402700711","253604600120476","0.008010864","-0.011672974","0.013961792"
"252168.0","1533402700713","253604605155876","0.0056610107","-0.008743286","0.016906738"
"252173.0","1533402700714","253604610191276","0.0037384033","-0.01008606","0.019302368"
"252178.0","1533402700715","253604615226677","0.0010070801","-0.01071167","0.01727295"
"252183.0","1533402700716","253604620262077","8.69751E-4","-0.013061523","0.011886597"
"252188.0","1533402700717","253604625297478","1.373291E-4","-0.013427734","0.008972168"
"252193.0","1533402700718","253604630310989","0.0032043457","-0.013504028","0.010131836"
"252198.0","1533402700719","253604635346389","0.0055236816","-0.010940552","0.015075684"
"252203.0","1533402700720","253604640381790","0.003540039","-0.01109314","0.014846802"
"252208.0","1533402700721","253604645417190","0.0067749023","-0.010040283","0.016433716"
"252213.0","1533402700722","253604650452591","0.010528564","-0.007858276","0.023086548"
"252218.0","1533402700723","253604655487991","0.009475708","-0.0056762695","0.022918701"
"252223.0","1533402700725","253604660523391","0.0072784424","-0.0070648193","0.020721436"
"252228.0","1533402700726","253604665558792","0.0035247803","-0.008255005","0.016967773"
"252233.0","1533402700727","253604670594192","0.002670288","-0.011276245","0.012374878"
"252238.0","1533402700728","253604675629592","0.005554199","-0.007827759","0.018569946"
"252243.0","1533402700729","253604680664993","0.005874634","-0.0034484863","0.022277832"
"252248.0","1533402700730","253604685700393","-1.8310547E-4","9.0026855E-4","0.022506714"
"252254.0","1533402700731","253604690735794","-5.340576E-4","-9.3078613E-4","0.021484375"
"252259.0","1533402700732","253604695771194","0.00730896","-0.010818481","0.019485474"
"252264.0","1533402700733","253604700806594","0.01222229","-0.008468628","0.019256592"
"252269.0","1533402700734","253604705841995","0.007843018","-0.00831604","0.015029907"
"252274.0","1533402700736","253604710877395","0.0037384033","-0.004257202","0.015457153"
"252279.0","1533402700737","253604715912796","0.003982544","-0.005355835","0.02243042"
"252284.0","1533402700738","253604720948196","0.0071258545","-0.0062408447","0.021942139"
"252289.0","1533402700739","253604725983596","0.0087890625","-0.005554199","0.026321411"
"252294.0","1533402700740","253604731018997","0.0030975342","-0.010772705","0.016815186"
"252299.0","1533402700741","253604736054397","0.0","-0.011505127","0.008621216"
"252304.0","1533402700742","253604741089798","0.0030670166","-0.009994507","0.009643555"
"252309.0","1533402700743","253604746125198","0.0034484863","-0.006958008","0.013290405"
"252314.0","1533402700744","253604751160598","-0.003250122","-0.007369995","0.011001587"
"252319.0","1533402700745","253604756195999","-0.008880615","-0.013839722","0.0134887695"
"252324.0","1533402700745","253604761231399","-0.0065307617","-0.009246826","0.020980835"
"252329.0","1533402700746","253604766266800","-0.003326416","-0.009765625","0.020248413"
"252334.0","1533402700747","253604771302200","-0.0051574707","-0.01171875","0.015380859"
"252339.0","1533402700748","253604776337600","-0.0062561035","-0.011383057","0.012039185"
"252344.0","1533402700749","253604781373001","-0.006942749","-0.016708374","0.0018005371"
"252349.0","1533402700751","253604786408401","-0.005874634","-0.017333984","0.0019226074"
"252354.0","1533402700752","253604791443801","-0.0037384033","-0.013412476","0.0118255615"
"252359.0","1533402700753","253604796479202","-0.0065307617","-0.015029907","0.010437012"
"252364.0","1533402700754","253604801514602","-0.009185791","-0.013336182","0.01399231"
"252369.0","1533402700756","253604806550003","-0.0064849854","-0.013763428","0.016799927"
"252374.0","1533402700756","253604811585403","-0.0043182373","-0.0158844","0.009414673"
"252379.0","1533402700757","253604816620803","-0.0058135986","-0.01651001","0.0069732666"
"252384.0","1533402700757","253604821656204","-0.0074310303","-0.011871338","0.010971069"
"252389.0","1533402700758","253604826691604","-0.003921509","-0.0121154785","0.012893677"
"252395.0","1533402700759","253604831727005","-3.5095215E-4","-0.014877319","0.014785767"
"252400.0","1533402700760","253604836762405","-7.9345703E-4","-0.01159668","0.01676941"
"252405.0","1533402700761","253604841797805","-9.765625E-4","-0.016494751","0.011489868"
