"timestamp","system_time","lat","lon","speed","bearing","provider"
"1551353474000","1551353471509","43.0206671","-78.76537581","3.5","190.7","gps"
"1551353475000","1551353472431","43.0206509","-78.76537525","2.0","188.0","gps"
"1551353477000","1551353474509","43.02064065","-78.76537077","0.5","182.9","gps"
"1551353480000","1551353477804","43.02063377","-78.76535913","0.25","182.9","gps"
"1551353483000","1551353480510","43.02064584","-78.7653512","0.0","0.0","gps"
"1551353485000","1551353482430","43.02064764","-78.76533715","0.0","0.0","gps"
"1551353493000","1551353490508","43.0206484","-78.76532383","0.0","0.0","gps"
"1551353504271","1551353504868","43.0202099","-78.7645133","0.0","0.0","network"
"1551353525164","1551353525739","43.0201677","-78.7644929","0.0","0.0","network"
"1551353545879","1551353546540","43.020229","-78.7646207","0.0","0.0","network"
"1551353566778","1551353567340","43.0204427","-78.7645605","0.0","0.0","network"
"1551353580000","1551353578187","43.02064056","-78.76529969","1.25","101.6","gps"
"1551353581000","1551353578706","43.02063644","-78.76526808","1.75","98.7","gps"
"1551353582000","1551353579509","43.02063438","-78.76523512","2.0","95.5","gps"
"1551353583000","1551353580871","43.0206319","-78.76519302","2.5","92.7","gps"
"1551353584000","1551353581768","43.02062887","-78.76515054","2.5","91.6","gps"
"1551353585000","1551353582772","43.02062213","-78.76511388","2.25","99.3","gps"
"1551353586000","1551353583507","43.02061168","-78.76507976","2.25","106.7","gps"
"1551353587000","1551353584509","43.02059857","-78.76505227","2.0","118.4","gps"
"1551353588000","1551353585510","43.02059498","-78.76503872","0.75","117.3","gps"
"1551353590000","1551353587430","43.02058731","-78.76501499","0.75","126.5","gps"
"1551353587545","1551353588141","43.0203937","-78.764618","0.0","0.0","network"
"1551353591000","1551353588429","43.02058016","-78.76499801","1.25","119.9","gps"
"1551353592000","1551353589881","43.02056969","-78.7649689","1.5","116.3","gps"
"1551353593000","1551353590507","43.02054356","-78.76490662","4.25","117.9","gps"
"1551353594000","1551353591569","43.02051444","-78.76485031","4.25","122.7","gps"
"1551353595000","1551353592568","43.02048616","-78.76479956","4.0","127.5","gps"
"1551353596000","1551353593509","43.02046243","-78.76475964","3.5","129.8","gps"
"1551353597000","1551353594508","43.02044343","-78.76473115","3.25","133.4","gps"
"1551353598000","1551353595510","43.02042895","-78.76471563","2.25","140.0","gps"
"1551353599000","1551353596509","43.02041305","-78.76469646","2.5","136.5","gps"
"1551353600000","1551353597431","43.02039154","-78.76467765","2.75","142.2","gps"
"1551353601000","1551353598509","43.02036566","-78.76465876","2.75","146.6","gps"
"1551353602000","1551353599510","43.02033601","-78.76464375","3.25","154.4","gps"
"1551353603000","1551353600613","43.02030848","-78.76462155","3.5","150.6","gps"
"1551353604000","1551353601509","43.02027877","-78.76459177","3.75","146.0","gps"
"1551353605000","1551353602430","43.02024632","-78.76455895","4.0","143.9","gps"
"1551353606000","1551353603509","43.02020533","-78.76451908","5.0","144.6","gps"
"1551353607000","1551353604509","43.02015583","-78.76445964","4.75","137.4","gps"
"1551353608000","1551353605509","43.02012823","-78.76441714","5.0","139.4","gps"
"1551353609000","1551353606510","43.02007913","-78.76438389","5.25","141.9","gps"
"1551353610000","1551353607427","43.02004335","-78.76435076","5.25","144.3","gps"
"1551353611000","1551353608428","43.02000495","-78.76431124","5.5","145.1","gps"
"1551353608268","1551353608933","43.0197971","-78.7637422","0.0","0.0","network"
"1551353612000","1551353609426","43.01996611","-78.76427755","5.0","143.6","gps"
"1551353613000","1551353610508","43.0199359","-78.76425405","4.5","142.2","gps"
