"timestamp","sys_time","abs_timestamp","raw_x_lin_acc","raw_y_lin_acc","raw_z_lin_acc"
"229.0","1528921537114","3381987677574","0.67550063","0.9464741","0.19729233"
"234.0","1528921537115","3381992316246","0.6104429","0.8978553","0.2945099"
"239.0","1528921537118","3381997290611","0.52091765","0.7951138","0.5750351"
"244.0","1528921537125","3382002295494","0.43899894","0.6593435","0.8754215"
"249.0","1528921537129","3382007269859","0.2810955","0.5343199","1.0996046"
"254.0","1528921537133","3382012274742","0.03320861","0.42896605","1.1240492"
"259.0","1528921537138","3382017645835","-0.24533463","0.24138868","1.1766872"
"264.0","1528921537145","3382022253990","-0.3848164","0.15589142","1.2360334"
"269.0","1528921537149","3382027228355","-0.5327747","0.021838784","1.1685972"
"274.0","1528921537153","3382032233238","-0.62410474","-0.054870605","0.87994194"
"279.0","1528921537159","3382037207603","-0.607851","-0.07761431","0.5773201"
"284.0","1528921537165","3382042212486","-0.49218106","-0.06513071","0.4607973"
"289.0","1528921537169","3382047644615","-0.40344453","0.005757451","0.25488377"
"294.0","1528921537173","3382052191734","-0.16671562","0.122118354","0.22399426"
"299.0","1528921537178","3382057196617","0.032284975","0.2548827","0.45767975"
"304.0","1528921537183","3382062201500","0.26026273","0.4425845","0.6890249"
"309.0","1528921537191","3382067175865","0.34378648","0.55294895","1.0473795"
"314.0","1528921537194","3382072180748","0.3039515","0.56110334","1.0553217"
"319.0","1528921537200","3382077551841","0.2312789","0.5612935","1.0791092"
"324.0","1528921537205","3382082159996","0.14900327","0.5297657","1.1142464"
"329.0","1528921537210","3382087164878","0.120352745","0.49705362","1.0545483"
"334.0","1528921537218","3382092139244","0.06907439","0.4751619","1.0757627"
"339.0","1528921537224","3382097144127","0.15037155","0.44968832","1.0028172"
"344.0","1528921537226","3382102149009","0.17666888","0.5216259","0.9380474"
"349.0","1528921537229","3382107489585","0.235353","0.5280211","0.9662342"
"354.0","1528921537233","3382112128257","0.25405765","0.5234252","0.9286623"
"359.0","1528921537240","3382117102623","0.20135903","0.42294836","0.7244539"
"364.0","1528921537244","3382122107505","0.19850183","0.39434838","0.6569958"
"369.0","1528921537249","3382127081871","0.16493249","0.3216642","0.64005184"
"374.0","1528921537254","3382132086753","0.14113498","0.25765455","0.5527582"
"379.0","1528921537259","3382137457847","0.16470742","0.1861664","0.44757652"
"384.0","1528921537264","3382142066002","0.25088072","0.17327082","0.50595284"
"389.0","1528921537270","3382147070884","0.27776814","0.13379276","0.54026794"
"394.0","1528921537273","3382152075767","0.31942344","0.096255064","0.5058098"
"399.0","1528921537279","3382157050132","0.15391517","0.08408928","0.4409418"
"404.0","1528921537284","3382162055015","0.044766665","0.11339867","0.42150593"
"409.0","1528921537288","3382167426109","0.19410968","0.115044594","0.31508446"
"414.0","1528921537293","3382172034263","0.26477242","0.14455473","0.36060238"
"419.0","1528921537298","3382177039146","0.31162024","0.08487332","0.34690857"
"424.0","1528921537304","3382182013511","0.2572899","0.045696378","0.25783062"
"429.0","1528921537308","3382187018394","0.14520311","-0.05822885","0.10812855"
"434.0","1528921537313","3382191992759","0.027495861","-0.07024467","0.018706322"
"439.0","1528921537318","3382197363853","0.04809141","-0.081495404","0.029346466"
"444.0","1528921537323","3382202002525","0.089648485","-0.07748115","-0.08535862"
"449.0","1528921537327","3382206976890","0.07438302","-0.029951334","-0.2037077"
"454.0","1528921537333","3382211981773","0.04515958","-0.009243131","-0.20062447"
"459.0","1528921537338","3382216956138","0.011603832","0.032443523","-0.28732967"
"464.0","1528921537343","3382221961021","-0.073438406","-0.15061128","-0.36632442"
"469.0","1528921537349","3382227332115","-0.06040883","-0.05429268","-0.57701206"
"474.0","1528921537352","3382231940269","-0.057121277","0.008102179","-0.3777666"
"479.0","1528921537359","3382236914634","-0.030667782","-0.04141605","-0.1397047"
"484.0","1528921537364","3382241919517","0.022839546","-0.11155689","-0.016599655"
"489.0","1528921537368","3382246893882","0.06834078","-0.09819317","0.079689026"
"494.0","1528921537373","3382251898765","0.09248638","-0.13897836","-0.051651955"
"499.0","1528921537378","3382257269859","0.1315155","-0.17251718","-0.13259125"
"504.0","1528921537384","3382261878013","0.13072944","-0.15861344","-0.14968586"
"509.0","1528921537388","3382266882896","0.08864951","-0.22020411","-0.18354416"
"514.0","1528921537393","3382271857261","0.007596493","-0.21649301","-0.20810986"
"519.0","1528921537398","3382276831627","0.04598832","-0.192958","-0.33446693"
"524.0","1528921537403","3382281836509","-0.021878004","-0.22786152","-0.25927448"
"529.0","1528921537408","3382287207603","-0.015530586","-0.2265414","-0.28882408"
"534.0","1528921537415","3382291815757","-0.024245739","-0.20951796","-0.31587696"
"539.0","1528921537418","3382296790123","-0.013323545","-0.12580514","-0.34775352"
"544.0","1528921537424","3382301795005","0.1278243","-0.18354869","-0.31583214"
"549.0","1528921537428","3382306769371","-0.04180646","-0.11463666","-0.33865452"
"554.0","1528921537434","3382311774253","-0.14926624","-0.035803676","-0.14624691"
"559.0","1528921537439","3382317145347","-0.1000216","0.015042067","-0.08532429"
"564.0","1528921537443","3382321753502","0.035397053","-0.0025843382","-0.08139801"
"569.0","1528921537448","3382326758384","0.06387806","-0.03831494","-0.14391136"
"574.0","1528921537453","3382331732750","0.014237881","-0.09914017","-0.17304993"
"579.0","1528921537458","3382336737632","-0.25233173","-0.078312755","-0.027231216"
"584.0","1528921537463","3382341711998","-0.4247284","0.06871414","0.14815807"
"589.0","1528921537471","3382347083091","0.36963034","0.22588646","-0.07534695"
"594.0","1528921537473","3382351782798","0.30471945","0.04845333","-0.3753357"
"598.0","1528921537477","3382356696128","0.09584308","-0.1254834","-0.23820019"
"604.0","1528921537487","3382361701011","-0.013768196","-0.19496083","0.1444931"
"608.0","1528921537489","3382366675377","-0.024849892","-0.24141705","0.05698204"
"613.0","1528921537493","3382371680259","0.07182503","-0.1421305","0.067471504"
"619.0","1528921537502","3382377051353","0.15280151","-0.08009589","0.071208"
"623.0","1528921537504","3382381659507","0.1211679","0.013281941","-0.09494591"
"628.0","1528921537508","3382386633873","0.12205839","0.04369235","-0.17694378"
"633.0","1528921537518","3382391638755","0.025274515","0.019032001","-0.20615959"
"638.0","1528921537520","3382396613121","0.075249195","0.044326425","-0.15466404"
"643.0","1528921537523","3382401618003","0.09146261","0.05110848","-0.23599434"
"649.0","1528921537528","3382406989097","0.1357944","0.011354446","-0.23886013"
"653.0","1528921537537","3382411597252","0.13035536","-0.067530155","-0.26734734"
"658.0","1528921537540","3382416602134","0.1152966","-0.20609283","-0.3146038"
"663.0","1528921537543","3382421607017","0.14945054","-0.17971516","-0.24347115"
"668.0","1528921537548","3382426581382","0.15906262","-0.19051957","-0.09028721"
"673.0","1528921537553","3382431555748","0.18917608","-0.1958803","-0.011498451"
"679.0","1528921537559","3382436957359","0.15912819","-0.20029736","0.10919666"
"683.0","1528921537567","3382441565513","0.07317281","-0.19588637","0.21000004"
"688.0","1528921537570","3382446539878","0.04402232","-0.14172566","0.23217201"
"693.0","1528921537576","3382451544761","0.054804087","-0.04380727","0.19300175"
"698.0","1528921537579","3382456519127","0.039164543","0.080373645","0.18278122"
"703.0","1528921537585","3382461524009","0.06356716","0.079198","0.019522667"
"709.0","1528921537589","3382466895103","0.11092496","0.08829975","-0.10660744"
"713.0","1528921537593","3382471503257","0.0835619","0.08907843","-0.12792301"
"718.0","1528921537599","3382476477623","0.11584878","0.11496651","-0.27176857"
"723.0","1528921537604","3382481482505","0.13254476","0.04090917","-0.32491016"
"728.0","1528921537608","3382486487388","0.08902097","-0.08252025","-0.32592392"
"733.0","1528921537613","3382491461753","0.1271348","-0.25706995","-0.19022942"
"739.0","1528921537619","3382496832847","0.2385056","-0.343323","-0.039154053"
"743.0","1528921537626","3382501471519","0.04401064","-0.4478215","0.004556656"
"748.0","1528921537633","3382506476402","-0.07266545","-0.72264016","-0.29848003"
"753.0","1528921537640","3382511450767","0.13679934","-0.72028255","-0.15662575"
"758.0","1528921537645","3382516425132","0.71700954","-0.5615953","0.18393707"
"763.0","1528921537646","3382521430015","0.5437851","-0.69721234","0.36818504"
"769.0","1528921537651","3382526801109","0.4402418","-0.753276","0.4242773"
"773.0","1528921537654","3382531409263","0.3215444","-0.85429585","-0.0528965"
"778.0","1528921537657","3382536383628","-0.46965957","-1.8001833","-1.2622757"
"783.0","1528921537663","3382541388511","-0.31631875","-1.2890688","-0.16286087"
"788.0","1528921537670","3382546362877","0.19899464","-1.2465061","-0.26320362"
"793.0","1528921537673","3382551367759","0.4361565","-1.3029313","-1.2352314"
"799.0","1528921537678","3382556738853","0.42693973","-1.1744256","-1.3692684"
"803.0","1528921537685","3382561377525","0.3853495","-1.1482207","-1.3797894"
"808.0","1528921537688","3382566351890","0.5030682","-1.2730356","-1.5544434"
"813.0","1528921537693","3382571356773","0.596683","-1.4143965","-1.8288546"
"818.0","1528921537698","3382576331138","0.6698823","-1.5837451","-2.005869"
"823.0","1528921537704","3382581336021","0.64156795","-1.6116066","-2.1845865"
"828.0","1528921537709","3382586676597","0.46073532","-1.6920818","-2.554965"
"833.0","1528921537714","3382591315269","0.40741587","-1.748109","-2.8313026"
"838.0","1528921537720","3382596289634","0.15417337","-1.836899","-3.3354921"
"843.0","1528921537725","3382601294517","-0.14622998","-1.8089033","-3.9090233"
"848.0","1528921537728","3382606268882","-0.51822567","-1.9151083","-4.452301"
"853.0","1528921537734","3382611273765","-0.86333966","-2.139183","-4.926854"
"858.0","1528921537739","3382616644859","-1.1288815","-2.220735","-4.881711"
"863.0","1528921537744","3382621253013","-1.1163733","-2.285296","-4.4722757"
"868.0","1528921537747","3382626257896","-0.9445543","-2.3387232","-3.8452797"
"873.0","1528921537754","3382631232261","-0.9879317","-2.2979484","-3.191496"
"878.0","1528921537758","3382636206627","-0.8925514","-2.3722358","-2.7840967"
"883.0","1528921537764","3382641211509","-0.83988667","-2.4995525","-2.7194786"
"888.0","1528921537769","3382646582603","-0.814486","-2.6218107","-2.508442"
"893.0","1528921537774","3382651190757","-0.8726826","-2.672975","-2.2218208"
"898.0","1528921537778","3382656256675","-0.86662865","-2.7210255","-2.073083"
"903.0","1528921537782","3382661170005","-0.84957314","-2.7220464","-1.9779539"
"908.0","1528921537788","3382666174888","-0.89894867","-2.6244893","-2.0963383"
"913.0","1528921537792","3382671149253","-0.7716255","-2.469964","-2.1614218"
"918.0","1528921537797","3382676520347","-0.8193345","-2.438065","-2.1198883"
"923.0","1528921537804","3382681159019","-0.8480034","-2.4631357","-2.4378595"
"928.0","1528921537807","3382686133384","-0.91391134","-2.3157365","-2.784594"
"933.0","1528921537812","3382691138267","-0.95009756","-1.8411591","-2.684507"
"938.0","1528921537817","3382696112632","-0.9452567","-1.3651924","-2.6180048"
"943.0","1528921537823","3382701117515","-0.96490765","-1.2208203","-2.7449584"
"948.0","1528921537827","3382706458091","-1.2089705","-1.1310743","-3.2936974"
"953.0","1528921537832","3382711096763","-1.4303603","-0.929636","-3.7749014"
"958.0","1528921537837","3382716071128","-1.55196","-0.90460587","-4.1564827"
"963.0","1528921537843","3382721076011","-1.747477","-1.0910567","-4.1628604"
"968.0","1528921537847","3382726050377","-1.8967466","-1.2896585","-3.8887386"
"973.0","1528921537852","3382731055259","-1.9236093","-1.4146994","-3.7518091"
"978.0","1528921537857","3382736426353","-1.9673772","-1.488963","-3.4104123"
"983.0","1528921537863","3382741034507","-2.0379672","-1.5852168","-3.153263"
"988.0","1528921537867","3382746008873","-1.9835052","-1.5865395","-2.823369"
"993.0","1528921537872","3382751013755","-1.9817662","-1.6589727","-2.6107187"
"998.0","1528921537877","3382755988121","-1.9341731","-1.7776368","-2.4007154"
"1003.0","1528921537883","3382760993003","-1.9086313","-1.7599981","-2.2437692"
"1008.0","1528921537888","3382766364097","-1.794177","-1.7251315","-2.0817542"
"1013.0","1528921537891","3382770972252","-1.7456102","-1.7673774","-2.1114316"
"1018.0","1528921537897","3382775946617","-1.6720796","-1.7672303","-2.0271368"
"1023.0","1528921537903","3382780951500","-1.5993481","-1.7330759","-1.8921208"
"1028.0","1528921537907","3382785925865","-1.4904666","-1.5967591","-1.8393865"
"1033.0","1528921537912","3382790930748","-1.2489305","-1.3876877","-1.8356099"
"1038.0","1528921537920","3382796301841","-1.0307336","-1.1976509","-2.0077348"
"1043.0","1528921537921","3382800909996","-0.77775097","-1.1219168","-2.0037766"
"1048.0","1528921537927","3382805914878","-0.5345669","-1.219799","-2.0509195"
"1053.0","1528921537932","3382810889244","-0.3353157","-1.2606077","-2.0456362"
"1058.0","1528921537936","3382815863609","-0.11424875","-1.3958507","-1.9961553"
"1063.0","1528921537943","3382820868492","0.12605524","-1.4820952","-1.7853885"
"1068.0","1528921537948","3382826239585","0.38575268","-1.5161133","-1.5280266"
"1073.0","1528921537953","3382830847740","0.63929176","-1.6069093","-1.3028145"
"1078.0","1528921537958","3382835822105","0.8836093","-1.6270971","-0.97705746"
"1083.0","1528921537962","3382840826988","1.1304898","-1.6428471","-0.74824953"
"1088.0","1528921537968","3382845801353","1.304771","-1.5715995","-0.68135214"
"1093.0","1528921537972","3382850806236","1.4813657","-1.5849738","-0.5948429"
"1098.0","1528921537977","3382856177330","1.7308698","-1.4912667","-0.5005741"
"1103.0","1528921537982","3382860785484","1.8997512","-1.3914585","-0.40479755"
"1108.0","1528921537987","3382865790367","2.1243143","-1.2272301","-0.21993732"
"1113.0","1528921537992","3382870764732","2.2495747","-1.1913753","0.009574413"
"1118.0","1528921537997","3382875739097","2.3927078","-1.166285","0.30031347"
"1123.0","1528921538003","3382880743980","2.6184855","-1.1060681","0.45280743"
"1128.0","1528921538007","3382886115074","2.8465075","-1.03754","0.630703"
"1133.0","1528921538012","3382890723228","2.878335","-0.98223305","0.634665"
"1138.0","1528921538022","3382895728111","2.9007611","-0.97761345","0.4580028"
"1143.0","1528921538025","3382900732994","2.8775744","-1.0316386","0.48733926"
"1148.0","1528921538028","3382905707359","2.9427903","-1.1442976","0.57984686"
"1153.0","1528921538032","3382910712242","2.995788","-1.2256975","0.5446222"
"1158.0","1528921538037","3382916083335","3.1248891","-1.2759657","0.638392"
"1162.0","1528921538043","3382920691490","3.2914982","-1.2418976","0.8214004"
"1167.0","1528921538048","3382925665855","3.459506","-1.1626701","0.95946"
"1172.0","1528921538053","3382930670738","3.5354915","-1.026453","0.97888494"
"1177.0","1528921538057","3382935645103","3.640674","-0.9722862","1.2060287"
"1182.0","1528921538064","3382940649986","3.787825","-0.9728508","1.2326448"
"1188.0","1528921538068","3382946021080","3.8666513","-0.9330988","1.2934933"
"1192.0","1528921538072","3382950629234","3.9493995","-0.9782114","1.2046471"
"1197.0","1528921538077","3382955603599","3.9701965","-1.0561562","1.1878064"
"1202.0","1528921538083","3382960669517","4.090436","-1.1964865","1.1777728"
"1207.0","1528921538087","3382965582847","4.301878","-1.4060307","1.5205643"
"1212.0","1528921538092","3382970587730","4.655435","-1.3872643","2.0661244"
"1218.0","1528921538098","3382975958824","5.0096664","-1.3020401","2.5816114"
"1222.0","1528921538103","3382980566978","5.3571053","-1.0663042","3.1080692"
"1227.0","1528921538108","3382985571861","5.5646877","-0.8456936","3.5555089"
"1232.0","1528921538112","3382990546226","5.7752275","-0.5588598","3.8543851"
"1237.0","1528921538118","3382995520591","5.843901","-0.25812912","4.123274"
"1242.0","1528921538123","3383000525474","5.706751","0.056494713","4.2835608"
"1248.0","1528921538128","3383005927085","5.354602","0.21345806","4.0360775"
"1252.0","1528921538132","3383010535240","4.884963","0.31468964","3.7266178"
"1257.0","1528921538138","3383015509605","4.3777885","0.33502293","3.5210037"
"1262.0","1528921538148","3383020483970","3.8596158","0.33051014","3.289541"
"1267.0","1528921538150","3383025458335","3.42098","0.22090435","2.838242"
"1272.0","1528921538153","3383030463218","2.948217","-0.050061226","2.3983948"
"1278.0","1528921538157","3383035834312","2.5026088","-0.38636398","2.1389825"
"1282.0","1528921538164","3383040472984","2.1483083","-0.73853207","1.8680322"
"1287.0","1528921538173","3383045447349","1.9115788","-1.0130053","1.6828468"
"1292.0","1528921538185","3383050452232","1.6966377","-1.1625814","1.5289302"
"1297.0","1528921538187","3383055426597","1.468248","-1.2777004","1.1833613"
"1302.0","1528921538189","3383060431480","1.162823","-1.5149956","1.0026109"
"1308.0","1528921538191","3383065802574","0.88269913","-1.5801287","0.8857286"
"1312.0","1528921538192","3383070410728","0.6490302","-1.5740404","0.66328216"
"1317.0","1528921538198","3383075415611","0.40861976","-1.5242462","0.6906421"
"1322.0","1528921538203","3383080420494","0.11079502","-1.3706932","0.5632448"
"1327.0","1528921538206","3383085394859","-0.17213857","-1.3339806","0.46966887"
"1332.0","1528921538213","3383090399742","-0.40155423","-1.2022648","0.42690635"
"1338.0","1528921538220","3383095770835","-0.6485889","-1.1894226","0.33013678"
"1342.0","1528921538223","3383100378990","-0.8413627","-1.0748425","0.397161"
"1347.0","1528921538233","3383105383873","-0.8817276","-1.0071144","0.45142627"
"1352.0","1528921538238","3383110358238","-1.0134106","-0.9854641","0.4063568"
"1357.0","1528921538242","3383115332603","-1.160085","-1.0406199","0.28580737"
"1362.0","1528921538248","3383120337486","-3.3031301","0.3825512","7.5108547"
"1368.0","1528921538250","3383125708580","-2.8988397","-0.8366871","2.7419238"
"1372.0","1528921538252","3383130316734","-1.8006793","-1.7320957","0.3702867"
"1377.0","1528921538257","3383135291099","-1.8967832","-1.6270084","0.34677982"
"1382.0","1528921538261","3383140295982","1.0706166","-2.6862135","6.6008387"
"1387.0","1528921538266","3383145300865","1.971565","-2.4936552","3.7146928"
"1392.0","1528921538270","3383150275230","-1.0438763","-1.3171673","0.05746889"
"1397.0","1528921538279","3383155646324","0.39781666","-1.3890772","1.2679172"
"1402.0","1528921538282","3383160254478","-0.088584065","-0.84185123","1.0161362"
"1407.0","1528921538286","3383165259361","0.26529205","-0.4555874","0.057575703"
"1412.0","1528921538290","3383170233726","0.836213","-0.14850521","0.33890676"
"1417.0","1528921538296","3383175238609","0.6565292","0.11512375","-0.056055784"
"1422.0","1528921538303","3383180243492","0.48112547","0.23789406","-0.52701306"
"1427.0","1528921538306","3383185614585","0.065078855","0.28865242","-0.76001835"
"1432.0","1528921538311","3383190222740","-0.3136363","0.39301777","-0.84261656"
"1437.0","1528921538316","3383195197105","0.21864164","0.25300884","-0.73650265"
"1442.0","1528921538321","3383200201988","-0.38848186","0.43961048","-0.36617565"
"1447.0","1528921538326","3383205176353","0.018270016","0.17582512","-0.39452934"
"1452.0","1528921538332","3383210181236","-0.16754246","0.1061697","-0.0043325424"
"1457.0","1528921538336","3383215552330","-0.08748138","-0.061944008","0.1731596"
"1462.0","1528921538341","3383220160484","0.10944402","-0.24264812","0.34504795"
"1467.0","1528921538347","3383225165367","0.012166619","-0.21081638","0.6432779"
"1472.0","1528921538352","3383230139732","0.030173898","-0.17847538","0.28698587"
"1477.0","1528921538356","3383235144615","0.22534549","-0.0627203","0.19840741"
"1482.0","1528921538362","3383240149498","0.11718273","-0.07749176","0.099036455"
"1487.0","1528921538367","3383245520591","0.057275057","-0.05154133","-0.4530785"
"1492.0","1528921538371","3383250128746","-0.028710842","-0.030490875","-0.43476248"
"1497.0","1528921538375","3383255103111","0.12520921","-0.042292595","-0.5867286"
"1502.0","1528921538381","3383260107994","0.59163153","0.03172493","-1.0004749"
"1507.0","1528921538386","3383265143394","0.31756997","0.27911758","-1.0010602"
"1512.0","1528921538391","3383270087242","0.6161837","0.12248993","-0.19338703"
"1517.0","1528921538396","3383275458335","0.70720804","0.29893303","-0.60691714"
"1522.0","1528921538403","3383280097007","0.7439497","-0.028873444","0.96296287"
"1527.0","1528921538406","3383285071373","0.8694743","-0.45805264","1.827879"
"1532.0","1528921538410","3383290076255","0.98006356","-1.9503851","2.7192202"
"1537.0","1528921538417","3383295050621","-1.1757925","-2.837328","5.3652854"
"1542.0","1528921538421","3383300055503","-0.60826594","-0.6480646","2.63608"
"1547.0","1528921538426","3383305426597","0.76430845","1.8248367","0.30038142"
"1552.0","1528921538432","3383310034752","1.0644073","0.81835556","0.63049555"
"1557.0","1528921538436","3383315039634","0.11312032","-0.48525238","0.5967808"
"1562.0","1528921538442","3383320014000","0.44798374","0.9077196","0.20105743"
"1567.0","1528921538446","3383325018882","-0.35705322","0.3274126","0.13175607"
"1572.0","1528921538451","3383329993248","0.13257027","1.3326387","0.5566132"
"1577.0","1528921538456","3383335364341","-1.0902281","-0.14810276","0.33987665"
"1582.0","1528921538461","3383340003013","-0.595322","0.33379555","0.50787234"
"1587.0","1528921538467","3383344977378","-0.44586378","-0.10636234","-5.6796045"
"1592.0","1528921538471","3383349982261","-5.656607","-9.7929945","0.19565105"
"1597.0","1528921538476","3383354956627","-2.7717519","-10.108981","-4.3293476"
"1602.0","1528921538481","3383359961509","-3.0383065","-1.3049088","2.7307239"
"1607.0","1528921538488","3383365302085","-1.5067046","2.4275627","2.7798467"
"1612.0","1528921538490","3383369940757","-0.3162225","0.5258789","4.726839"
"1617.0","1528921538496","3383374915123","4.0028286","0.20681477","-18.005459"
"1622.0","1528921538501","3383379920005","-0.91603684","7.8323393","1.3052468"
"1627.0","1528921538507","3383384894371","-0.9771363","7.576247","0.37271833"
"1632.0","1528921538511","3383389899253","-1.9122615","5.7963667","4.163729"
"1637.0","1528921538517","3383395270347","-1.3082517","5.3627386","0.28944778"
"1642.0","1528921538521","3383399878502","8.940017","-10.760012","14.872845"
"1647.0","1528921538526","3383404852867","3.2278612","2.140667","10.355491"
"1652.0","1528921538532","3383409827232","-5.508895","-1.3512106","6.8337684"
"1657.0","1528921538536","3383414832115","-1.6279727","5.8882504","14.458882"
"1662.0","1528921538541","3383419836998","1.4573689","1.1556711","5.667905"
"1667.0","1528921538546","3383425208091","-1.4129294","-4.0038652","3.864481"
"1672.0","1528921538551","3383429816246","0.13219547","-1.7820902","2.2874618"
"1677.0","1528921538556","3383434790611","0.32229453","-0.53188896","0.4729185"
"1682.0","1528921538561","3383439795494","-2.0186973","0.7208433","13.808364"
"1687.0","1528921538566","3383444769859","2.1295485","-2.9905586","7.9054074"
"1692.0","1528921538571","3383449774742","-0.7778309","7.9243183","-6.5042043"
"1697.0","1528921538576","3383455145835","-3.6770334","2.4121876","5.2342963"
"1702.0","1528921538581","3383459753990","-3.7513556","3.5416083","1.9829135"
"1707.0","1528921538586","3383464728355","0.88127893","-1.4576297","0.57581663"
"1712.0","1528921538591","3383469733238","1.2167588","-4.8180375","1.9601274"
"1717.0","1528921538596","3383474707603","-0.21165276","-0.10093689","0.03932762"
"1722.0","1528921538601","3383479712486","-1.3325973","1.0146132","2.3392391"
"1727.0","1528921538606","3383485083580","-0.54381794","-0.55915356","-1.9419913"
"1731.0","1528921538611","3383489691734","0.13342398","-0.07173395","-0.7571268"
"1736.0","1528921538616","3383494666099","-0.9889759","0.23215723","-0.5434427"
"1741.0","1528921538621","3383499670982","-0.4411294","0.17009687","0.58587265"
"1746.0","1528921538626","3383504645347","-0.05810988","-0.610425","0.38781643"
"1751.0","1528921538631","3383509650230","-0.51874757","-0.012590885","-0.5822382"
"1757.0","1528921538636","3383515021324","-0.45282674","0.18431902","-0.5935192"
"1761.0","1528921538642","3383519659996","-0.18012893","-0.3212719","-0.0132575035"
"1766.0","1528921538646","3383524634361","-0.5611441","-0.1768837","-0.07051659"
"1771.0","1528921538651","3383529608726","-0.66352","0.12421703","-0.5050616"
"1776.0","1528921538656","3383534613609","-0.44671214","-0.17588186","-0.28074646"
"1781.0","1528921538661","3383539587974","-0.23165369","-0.2471137","-0.18519878"
"1787.0","1528921538666","3383544959068","-0.21486926","-0.18041801","-0.104207516"
"1791.0","1528921538671","3383549567222","-0.030468106","-0.29657364","-0.04476309"
"1796.0","1528921538676","3383554572105","0.015259981","-0.30547","-0.31780386"
"1801.0","1528921538681","3383559546470","-0.1889751","-0.21923304","-0.24341154"
"1806.0","1528921538685","3383564551353","-0.32421005","-0.15685844","-0.15726805"
"1811.0","1528921538691","3383569586753","-0.3521837","-0.26327085","-0.21860361"
"1817.0","1528921538696","3383574896812","-0.434366","-0.25087166","-0.37019014"
"1821.0","1528921538701","3383579504966","-0.41645885","-0.21953249","-0.38131142"
"1826.0","1528921538706","3383584509849","-0.18734646","-0.30930662","-0.18338346"
