"timestamp","sys_time","abs_timestamp","raw_x_lin_acc","raw_y_lin_acc","raw_z_lin_acc"
"46119.0","1529263926592","256654838236830","-1.620163","-0.65925264","1.2743587"
"46124.0","1529263926597","256654843546889","-1.454793","-0.6147141","1.4244533"
"46129.0","1529263926602","256654848094008","-1.1617508","-0.59008646","1.6053677"
"46134.0","1529263926612","256654853037855","-0.7825327","-0.68387973","1.5624375"
"46139.0","1529263926613","256654857951185","-0.41883612","-0.83861274","1.3397603"
"46144.0","1529263926617","256654862895033","-0.106191635","-0.817177","0.996768"
"46149.0","1529263926622","256654867838881","0.28671694","-0.6752901","0.60895634"
"46154.0","1529263926627","256654873148939","0.677794","-0.59187007","0.3204732"
"46158.0","1529263926632","256654877696058","1.0211992","-0.38072047","0.22792053"
"46163.0","1529263926638","256654882609389","1.0352664","-0.16722888","-0.12316704"
"46168.0","1529263926642","256654887553236","0.88561535","-0.16470581","-0.39650488"
"46173.0","1529263926647","256654892497084","0.58609295","-0.33927852","-0.32993698"
"46178.0","1529263926651","256654897410414","0.2408557","-0.49273032","-0.42947006"
"46183.0","1529263926656","256654902720472","-0.222188","-0.68533444","-0.33240604"
"46188.0","1529263926661","256654907267592","-0.6783614","-0.88247687","-0.1828742"
"46193.0","1529263926666","256654912211439","-0.9913626","-1.0533649","-0.019206524"
"46198.0","1529263926671","256654917155287","-1.2631445","-1.0911884","0.055763245"
"46203.0","1529263926677","256654922068617","-1.4887948","-1.2002887","0.022880554"
"46208.0","1529263926681","256654927012465","-1.6587892","-1.1925027","-0.14157677"
"46213.0","1529263926692","256654932322523","-1.7517653","-1.1004491","-0.22345638"
"46218.0","1529263926692","256654936869642","-1.6912613","-1.0418514","-0.33530474"
"46223.0","1529263926696","256654941813490","-1.579999","-0.93611586","-0.35290718"
"46227.0","1529263926700","256654946726820","-1.4059453","-0.9075143","-0.5524645"
"46232.0","1529263926706","256654951670668","-1.1743064","-1.0174539","-0.4387374"
"46237.0","1529263926710","256654956614515","-0.71710396","-1.1801709","-0.24889326"
"46243.0","1529263926716","256654961894056","-0.115756035","-1.2951652","-0.24884033"
"46247.0","1529263926720","256654966471693","0.2821145","-1.2526181","-0.22193575"
"46252.0","1529263926725","256654971385023","0.61500454","-1.0288911","-0.6629448"
"46257.0","1529263926730","256654976328871","0.61431885","-0.8016026","-0.8082404"
"46262.0","1529263926735","256654981242201","0.7722039","-0.6183905","-0.73853683"
"46267.0","1529263926740","256654986186049","0.75065136","-0.6214398","-0.5417471"
"46272.0","1529263926746","256654991557142","0.6854048","-0.5885447","-0.38437223"
"46277.0","1529263926750","256654996043226","0.51575184","-0.6776937","-0.13016653"
"46282.0","1529263926755","256655000956556","0.24874306","-0.69109905","0.13094664"
"46287.0","1529263926759","256655005900404","0.011033535","-0.72962254","0.31021214"
"46292.0","1529263926765","256655010844252","-0.09512043","-0.80260354","0.6287551"
"46296.0","1529263926769","256655015757582","-0.11037111","-0.97181445","0.8059559"
"46302.0","1529263926775","256655021067640","-0.03256893","-1.0587128","0.90157986"
"46306.0","1529263926779","256655025645277","-0.004237652","-1.1218891","0.9770708"
"46311.0","1529263926785","256655030558607","-0.017977238","-0.9947965","0.6803498"
"46316.0","1529263926791","256655035502455","-0.09716129","-0.8275736","0.35852242"
"46321.0","1529263926796","256655040415785","0.024586678","-0.7624786","0.19945478"
"46326.0","1529263926799","256655045359633","0.044967175","-0.74901605","0.1484747"
"46331.0","1529263926804","256655050669691","0.0879879","-0.7825274","-0.06353521"
"46336.0","1529263926809","256655055216810","-0.14011383","-0.8419519","-0.30370998"
"46341.0","1529263926814","256655060130140","-0.31495953","-0.8717562","-0.42569017"
"46346.0","1529263926819","256655065073988","-0.4851265","-0.95386505","-0.36881495"
"46351.0","1529263926824","256655070017836","-0.49432135","-1.0994015","-0.38684273"
"46356.0","1529263926829","256655074931166","-0.46679974","-1.0701268","-0.4434433"
"46361.0","1529263926834","256655080241224","-0.5452533","-1.0023019","-0.5457592"
"46366.0","1529263926839","256655084788344","-0.62775373","-0.96572477","-0.52423716"
"46370.0","1529263926844","256655089732191","-0.5715723","-0.8520156","-0.536149"
"46375.0","1529263926849","256655094676039","-0.51208067","-0.8294251","-0.37970543"
"46380.0","1529263926854","256655099589369","-0.38213873","-0.81733567","-0.3554306"
"46385.0","1529263926859","256655104533217","-0.3642254","-0.697478","-0.15025139"
"46391.0","1529263926864","256655109843275","-0.33886528","-0.66313875","-0.24290562"
"46395.0","1529263926868","256655114390394","-0.3523965","-0.70274687","-0.19955587"
"46400.0","1529263926873","256655119303724","-0.35038614","-0.65240574","-0.15553236"
"46405.0","1529263926878","256655124247572","-0.40869474","-0.6431443","-0.11115408"
"46410.0","1529263926883","256655129191420","-0.5081816","-0.60129815","-0.0070528984"
"46415.0","1529263926888","256655134104750","-0.89830637","-0.45572364","-0.014634609"
"46420.0","1529263926894","256655139414808","-1.187881","-0.5182275","-0.62469864"
"46425.0","1529263926898","256655143961928","-0.6913433","-0.47377837","-0.31309128"
"46430.0","1529263926903","256655148905775","-0.45506096","-0.74217397","0.25241232"
"46435.0","1529263926908","256655153849623","-0.46846724","-0.82842904","-0.034272194"
"46439.0","1529263926913","256655158762953","-0.5197687","-0.73704827","-0.30651808"
"46444.0","1529263926918","256655163706801","-0.43814707","-0.703277","-0.35697365"
"46450.0","1529263926923","256655169016859","-0.3236103","-0.75843275","-0.19786263"
"46454.0","1529263926927","256655173563978","-0.2563591","-0.6985131","-0.293128"
"46459.0","1529263926932","256655178507826","-0.2526369","-0.63262165","-0.4201703"
"46464.0","1529263926937","256655183421156","-0.5549679","-0.65770864","-0.6500788"
"46469.0","1529263926947","256655188365004","-0.82493925","-0.6095548","-0.7645283"
"46474.0","1529263926948","256655193278334","-1.0127773","-0.6443915","-0.60415936"
"46479.0","1529263926952","256655198588392","-1.0274291","-0.69568175","-0.49601364"
"46484.0","1529263926957","256655203166029","-1.0240836","-0.7112665","-0.15109682"
"46489.0","1529263926962","256655208079359","-0.7885556","-0.58596104","-0.06279135"
"46494.0","1529263926966","256655213023207","-0.41448164","-0.43631285","-0.13251305"
"46499.0","1529263926972","256655217936537","-0.36556864","-0.38164747","-0.13192892"
"46504.0","1529263926976","256655222880385","-0.28210258","-0.3699515","0.040703773"
"46509.0","1529263926982","256655228190443","-0.24367476","-0.3970394","0.14350653"
"46513.0","1529263926986","256655232737562","-0.19968653","-0.47373122","0.26954317"
"46518.0","1529263926992","256655237681410","-0.285995","-0.551796","0.4443469"
"46523.0","1529263926997","256655242594740","-0.6252146","-0.68332314","0.6126652"
"46528.0","1529263927003","256655247538588","-0.5605645","-0.65448266","0.3248515"
"46533.0","1529263927007","256655252482435","-0.39006138","-0.6007046","0.2380929"
"46538.0","1529263927011","256655257761976","-0.6357298","-0.88402516","0.14638233"
"46543.0","1529263927016","256655262339613","-0.4281745","-0.74053884","0.46804428"
"46548.0","1529263927021","256655267252943","-0.84922886","-0.52036434","0.4761305"
"46553.0","1529263927026","256655272196791","-0.910964","-0.5150203","1.1574497"
"46558.0","1529263927031","256655277140639","-0.7233319","-0.38919345","1.2893205"
"46563.0","1529263927036","256655282053969","-0.48801708","-0.16234612","1.06183"
"46568.0","1529263927041","256655287364027","-0.613462","-0.16464567","1.0784225"
"46573.0","1529263927046","256655292002699","-0.2916994","-0.07136324","1.0930395"
"46578.0","1529263927051","256655296854994","-0.21195221","0.061502725","0.5812774"
"46583.0","1529263927055","256655301798842","-0.2741866","0.075136095","0.2786746"
"46587.0","1529263927061","256655306712172","-0.42959213","-0.03866315","-0.013218403"
"46592.0","1529263927065","256655311656019","-0.5028424","-0.19825417","-0.110528946"
"46598.0","1529263927070","256655316966078","-0.5547781","-0.32349828","-0.19050598"
"46602.0","1529263927075","256655321513197","-0.57777405","-0.5290826","-0.13446808"
"46607.0","1529263927081","256655326457045","-0.57870245","-0.63505954","-0.17389488"
"46612.0","1529263927085","256655331370375","-0.6033726","-0.60849434","-0.21529436"
"46617.0","1529263927090","256655336314222","-0.61548376","-0.5710846","-0.39010525"
"46622.0","1529263927095","256655341227553","-0.65799093","-0.5841219","-0.36285305"
"46627.0","1529263927101","256655346537611","-0.6382904","-0.5558322","-0.37613964"
"46632.0","1529263927105","256655351115248","-0.7185521","-0.5871379","-0.25132275"
"46637.0","1529263927110","256655356028578","-0.7529383","-0.6242947","-0.115195274"
"46642.0","1529263927115","256655360972426","-0.9943328","-0.69770116","0.12336397"
"46647.0","1529263927120","256655365916273","-1.1043377","-0.7030848","0.278255"
"46652.0","1529263927124","256655370829603","-1.1492286","-0.6742245","0.5227008"
"46657.0","1529263927130","256655376139662","-1.1312928","-0.66220766","0.59269667"
"46661.0","1529263927134","256655380686781","-0.91102695","-0.51128536","0.6885271"
"46666.0","1529263927140","256655385630629","-0.5702815","-0.20501153","1.0277138"
"46671.0","1529263927144","256655390543959","-0.18227863","-0.08134245","1.1337843"
"46676.0","1529263927149","256655395487806","0.06846285","0.08973445","1.01334"
"46681.0","1529263927154","256655400431654","0.27483892","0.034423098","1.0566454"
"46686.0","1529263927160","256655405741713","0.38007164","-0.024924438","1.0140567"
"46691.0","1529263927164","256655410288832","0.48347378","-0.14098431","0.83532333"
"46696.0","1529263927169","256655415202162","0.43452024","-0.32484993","0.6674714"
"46701.0","1529263927174","256655420146010","0.5881462","-0.63885593","0.5285263"
"46706.0","1529263927179","256655425089857","0.83321","-0.8587469","0.3127675"
"46711.0","1529263927184","256655430003187","0.9879241","-1.164763","0.1756072"
"46716.0","1529263927189","256655435313246","1.0914865","-1.3641547","-0.12838364"
"46721.0","1529263927194","256655439860365","1.0969524","-1.4814181","-0.40157318"
"46726.0","1529263927199","256655444804213","0.937829","-1.6133888","-0.62794256"
"46730.0","1529263927203","256655449717543","0.8943753","-1.6453233","-0.7220688"
"46735.0","1529263927209","256655454661390","0.9506817","-1.7172759","-0.66821146"
"46740.0","1529263927213","256655459605238","0.9142418","-1.8333277","-0.33598328"
"46746.0","1529263927219","256655464915297","0.845747","-1.9384155","-0.087394714"
"46750.0","1529263927223","256655469462416","0.48807335","-2.0459392","0.09522009"
"46755.0","1529263927228","256655474375746","0.3693266","-2.0126405","-0.13986635"
"46760.0","1529263927233","256655479319594","0.24915886","-1.936785","-0.23401594"
"46765.0","1529263927239","256655484263441","0.20803118","-1.8085057","-0.315444"
"46770.0","1529263927243","256655489176771","0.17855167","-1.6368824","-0.29325008"
"46775.0","1529263927248","256655494486830","0.07375097","-1.5450466","-0.23644638"
"46780.0","1529263927253","256655499033949","-0.13163614","-1.5197713","-0.2330532"
"46785.0","1529263927258","256655503977797","-0.08255482","-1.5808997","0.03791237"
"46790.0","1529263927263","256655508921644","0.11065817","-1.6102958","0.18047619"
"46795.0","1529263927267","256655513834974","0.40910482","-1.4776022","0.071578026"
"46799.0","1529263927272","256655518778822","0.7777443","-1.269355","-0.21295261"
"46805.0","1529263927280","256655524088881","0.9741173","-1.1397595","-0.35358143"
"46809.0","1529263927287","256655528636000","1.173801","-0.9695589","-0.5215759"
"46814.0","1529263927288","256655533579847","1.1117177","-0.8829781","-0.15880966"
"46819.0","1529263927292","256655538493178","0.82691383","-0.8827089","-0.02571392"
"46824.0","1529263927297","256655543437025","0.36882734","-0.838474","0.22406006"
"46829.0","1529263927302","256655548350355","0.016477108","-0.816707","0.51385593"
"46834.0","1529263927308","256655553660414","-0.07954025","-0.81268567","0.9867039"
"46839.0","1529263927312","256655558238051","-0.061221123","-0.61794496","1.2250853"
"46844.0","1529263927317","256655563151381","0.09358883","-0.47963762","1.3483315"
"46849.0","1529263927322","256655568095228","7.157326E-4","-0.5342568","1.5119152"
"46854.0","1529263927327","256655573008558","0.10236168","-0.51020825","1.4640551"
"46859.0","1529263927332","256655577952406","1.0504804","-0.7835504","1.2308245"
"46864.0","1529263927337","256655583262465","1.3644943","-0.6817604","-0.24982929"
"46869.0","1529263927342","256655587809584","0.13499832","-0.4716109","-0.16104603"
"46874.0","1529263927347","256655592814467","-0.35959005","-0.27640116","-0.5049534"
"46878.0","1529263927352","256655597666762","-0.5994201","-0.111665726","-0.039190292"
"46883.0","1529263927357","256655602610609","-0.57053375","-0.13473856","0.31744576"
"46888.0","1529263927362","256655607554457","-0.432271","-0.11387682","0.76572037"
"46894.0","1529263927367","256655612833998","-0.19580078","-0.15234554","0.75478935"
"46898.0","1529263927371","256655617411635","-0.2591877","-0.16371596","0.7773142"
"46903.0","1529263927377","256655622355482","-0.5086913","-0.21126199","0.6273222"
"46908.0","1529263927381","256655627268812","-0.80925846","-0.16463435","0.5143633"
"46913.0","1529263927390","256655632212660","-0.97104406","-0.0983243","0.19490814"
"46918.0","1529263927391","256655637125990","0.20024395","-0.4491843","0.9096012"
"46923.0","1529263927397","256655642436049","-1.2279902","-0.19525349","1.1460495"
"46928.0","1529263927401","256655646983168","-1.5110421","-0.012772679","0.37983036"
"46933.0","1529263927405","256655651927015","-1.7940974","0.1496309","0.01245594"
"46938.0","1529263927411","256655656870863","-1.8651481","0.46322787","-0.26407337"
"46942.0","1529263927416","256655661784193","-1.5025263","0.16594851","-0.22583103"
"46947.0","1529263927421","256655666728041","-1.364994","0.42544794","-0.07068348"
"46953.0","1529263927426","256655672038099","-1.0476294","-0.057535052","0.4260931"
"46957.0","1529263927431","256655676585219","-0.9161911","0.24991322","0.61733055"
"46962.0","1529263927437","256655681529066","-0.56978035","0.02612412","0.85488033"
"46967.0","1529263927440","256655686442396","-0.2610922","0.15800714","0.9020605"
"46972.0","1529263927445","256655691386244","0.052862644","0.2021004","0.8757076"
"46977.0","1529263927450","256655696299574","0.35026693","0.22078538","0.81647205"
"46982.0","1529263927456","256655701609633","0.5231366","0.43455362","0.60435486"
"46987.0","1529263927460","256655706187269","0.5329118","0.21728468","0.4816723"
"46992.0","1529263927465","256655711100599","0.37959814","0.30097997","0.17444515"
"46997.0","1529263927470","256655716044447","0.2373457","-0.027315974","-0.019509315"
"47002.0","1529263927476","256655720988295","0.036591053","-0.12651229","0.016274452"
"47007.0","1529263927480","256655725901625","0.075712204","-0.45482826","0.16543674"
"47012.0","1529263927485","256655731211683","0.1033802","-0.68686676","0.358078"
"47016.0","1529263927490","256655735758803","0.17277145","-1.0426326","0.50553226"
"47021.0","1529263927495","256655740702650","0.25212073","-1.4076254","0.7119627"
"47026.0","1529263927499","256655745615980","0.3288548","-1.4844906","0.7960377"
"47031.0","1529263927504","256655750559828","0.40050745","-1.6477747","0.6701603"
"47036.0","1529263927509","256655755503676","0.3755784","-1.709542","0.33742142"
"47042.0","1529263927515","256655760813734","0.45824337","-1.743705","-0.028627396"
"47046.0","1529263927519","256655765360853","0.4878795","-1.7359738","-0.3817644"
"47051.0","1529263927525","256655770274183","0.5466428","-1.6299303","-0.78305817"
"47056.0","1529263927529","256655775218031","0.42371798","-1.5863087","-1.1162148"
"47061.0","1529263927535","256655780161879","0.32635808","-1.428097","-1.3056326"
"47066.0","1529263927539","256655785075209","0.1711266","-1.3802893","-1.5205269"
"47071.0","1529263927544","256655790385267","0.030342817","-1.3869178","-1.632576"
"47076.0","1529263927548","256655794932387","-0.030952454","-1.2852542","-1.7132835"
"47081.0","1529263927554","256655799876234","-0.0796144","-1.2341578","-1.6602497"
"47086.0","1529263927559","256655804820082","-0.074598074","-1.2605851","-1.5042982"
"47090.0","1529263927564","256655809733412","0.054612637","-1.1507804","-1.219037"
"47095.0","1529263927569","256655814677260","0.110075235","-1.171905","-1.003931"
"47101.0","1529263927574","256655819987318","0.038330555","-1.0887737","-0.8083315"
"47105.0","1529263927578","256655824534437","-0.21642208","-1.0754185","-0.6361532"
"47110.0","1529263927583","256655829447767","-0.46592546","-1.0446134","-0.5144272"
"47115.0","1529263927588","256655834391615","-0.7883048","-1.0071135","-0.4699459"
"47120.0","1529263927593","256655839335463","-0.8355284","-0.9088819","-0.2340889"
"47125.0","1529263927598","256655844248793","-8.653162","-3.7345695","3.4455376"
"47130.0","1529263927603","256655849558851","-6.4372544","-2.455706","-2.3425379"
"47135.0","1529263927608","256655854105971","-5.0224285","-1.3948205","-1.0583935"
"47140.0","1529263927618","256655859049818","-3.3055518","-0.8035033","-1.6741562"
"47145.0","1529263927619","256655863993666","-2.330051","-0.10294938","-1.9795752"
"47150.0","1529263927623","256655868906996","-1.2437572","0.17677116","-1.9108992"
"47155.0","1529263927628","256655873850844","-0.09421444","0.3621993","-1.5246382"
"47160.0","1529263927633","256655879160902","0.99689627","0.46981335","-1.3041935"
"47164.0","1529263927637","256655883708021","1.5158615","0.53304887","-0.8111782"
"47169.0","1529263927642","256655888621351","1.4838581","0.5280869","-0.424366"
"47174.0","1529263927647","256655893626234","1.2837653","0.3301654","0.0052042007"
"47179.0","1529263927653","256655898509047","0.98840284","0.117813826","0.05552101"
"47184.0","1529263927657","256655903422377","0.65348005","0.027665496","0.26245403"
"47189.0","1529263927663","256655908732435","0.2957058","0.033643603","0.44705105"
"47194.0","1529263927667","256655913310072","-0.12473822","0.0049399137","0.57108784"
"47199.0","1529263927673","256655918223402","-0.4621911","-0.27969193","0.9433718"
"47204.0","1529263927677","256655923167250","-0.7149401","-0.64801323","0.97459793"
"47209.0","1529263927682","256655928080580","-1.0939593","-0.9264878","1.0428658"
"47214.0","1529263927687","256655933024428","-1.3865094","-1.181149","1.1392956"
"47219.0","1529263927692","256655938334486","-1.3489137","-1.2574885","0.98631763"
"47224.0","1529263927696","256655942881605","-1.0916977","-1.2089708","0.7650032"
"47229.0","1529263927702","256655947794935","-0.9066944","-1.057708","0.46576595"
"47233.0","1529263927707","256655952738783","-0.63348484","-0.8814646","0.038189888"
"47238.0","1529263927713","256655957682631","-0.16750097","-0.7295394","-0.037392616"
"47243.0","1529263927717","256655962595961","0.38395596","-0.70589054","-0.19643784"
"47249.0","1529263927721","256655967906019","0.90811205","-0.6571609","-0.10350704"
"47253.0","1529263927727","256655972453139","1.4552512","-0.5428424","-0.054348946"
"47258.0","1529263927731","256655977396986","1.8492894","-0.4519409","0.032975197"
"47263.0","1529263927736","256655982310316","2.1942787","-0.42221022","0.20583439"
"47268.0","1529263927741","256655987254164","2.2500005","-0.4540856","0.4145155"
"47273.0","1529263927748","256655992167494","2.098075","-0.5014782","0.3125105"
"47278.0","1529263927751","256655997477553","1.7792025","-0.5637715","0.3402257"
"47283.0","1529263927756","256656002055189","1.4698415","-0.7072599","0.5225487"
"47288.0","1529263927761","256656006968519","1.2663207","-0.8873453","0.82575274"
"47293.0","1529263927766","256656011912367","1.1514683","-0.80693305","0.9879956"
"47298.0","1529263927771","256656016825697","0.91586304","-0.6075741","0.862515"
"47302.0","1529263927776","256656021769545","0.7729354","-0.5650835","0.9016924"
"47308.0","1529263927782","256656027079603","0.766819","-0.62229323","0.9980469"
"47312.0","1529263927786","256656031626722","0.82966185","-0.6405251","1.193232"
"47317.0","1529263927792","256656036570570","0.8560796","-0.67502487","1.2469678"
"47322.0","1529263927796","256656041483900","0.7733464","-0.7096057","1.2854667"
"47327.0","1529263927800","256656046427748","0.7159548","-0.7086587","1.2336559"
"47332.0","1529263927806","256656051341078","0.5509567","-0.83895516","1.1508503"
"47337.0","1529263927811","256656056651137","0.40345144","-0.8299872","1.1256824"
"47342.0","1529263927815","256656061228773","0.19002151","-0.7755121","1.0709872"
"47347.0","1529263927820","256656066142103","0.12870216","-0.73157394","0.84178877"
"47352.0","1529263927825","256656071085951","0.026211262","-0.73695266","0.6220088"
"47357.0","1529263927831","256656075999281","-0.08317661","-0.77500445","0.42725182"
"47362.0","1529263927835","256656080943129","-0.29736328","-0.8359088","0.26731968"
"47367.0","1529263927841","256656086253187","-0.40759373","-0.8309492","0.038213253"
"47372.0","1529263927845","256656090800306","-0.51671505","-0.74443674","-0.18669415"
"47376.0","1529263927851","256656095744154","-0.60975504","-0.724646","-0.44085073"
"47381.0","1529263927855","256656100657484","-0.59484625","-0.671705","-0.59305906"
"47386.0","1529263927860","256656105601332","-0.5749655","-0.65423685","-0.5692167"
"47391.0","1529263927864","256656110514662","-0.41906357","-0.6197066","-0.46034145"
"47397.0","1529263927871","256656115824721","-0.32510328","-0.6439736","-0.24435759"
"47401.0","1529263927874","256656120371840","-0.39712238","-0.6813356","-0.3247018"
"47406.0","1529263927879","256656125315687","-0.46604013","-0.7024176","-0.3316679"
"47411.0","1529263927884","256656130259535","-0.48920107","-0.7219657","-0.38445997"
"47416.0","1529263927889","256656135172865","-0.5046129","-0.64484686","-0.4332757"
"47421.0","1529263927894","256656140116713","-0.48378372","-0.5424941","-0.53521585"
"47426.0","1529263927899","256656145426771","-0.5487051","-0.4554063","-0.64900637"
"47431.0","1529263927904","256656149973890","-0.5797262","-0.39787042","-0.7664714"
"47436.0","1529263927909","256656154887221","-0.6941271","-0.40522552","-0.69848347"
"47441.0","1529263927913","256656159831068","-0.73928785","-0.50543755","-0.5099907"
"47445.0","1529263927918","256656164774916","-0.7679734","-0.60059386","-0.21263313"
"47450.0","1529263927923","256656169688246","-0.7399764","-0.68370444","0.06055975"
"47456.0","1529263927929","256656174998305","-0.7194729","-0.82674956","0.17170858"
"47460.0","1529263927933","256656179545424","-0.6851287","-0.8754037","0.30657864"
"47465.0","1529263927938","256656184489271","-0.51726246","-0.84972644","0.35490513"
"47470.0","1529263927943","256656189402601","-0.2965641","-0.77150196","0.375916"
"47475.0","1529263927949","256656194407484","0.063328266","-0.71279305","0.2784176"
"47480.0","1529263927958","256656199259779","0.37657356","-0.69500315","0.12946606"
"47485.0","1529263927959","256656204569838","0.7480769","-0.79161066","0.10231161"
"47490.0","1529263927963","256656209147474","1.1250968","-0.8321853","-0.15174055"
"47495.0","1529263927968","256656214060805","1.4102788","-0.9250385","-0.17874575"
"47500.0","1529263927973","256656219004652","1.6585379","-1.054463","0.03791666"
"47505.0","1529263927978","256656223917982","2.0285463","-1.0868518","0.56536055"
"47510.0","1529263927982","256656228861830","2.3571305","-1.1085321","0.66527796"
"47515.0","1529263927989","256656234171889","2.534171","-1.1441122","0.92883205"
"47519.0","1529263927992","256656238719008","2.6946273","-1.3258904","1.1071677"
"47524.0","1529263927998","256656243662855","2.615224","-1.5351591","1.3123727"
"47529.0","1529263928002","256656248576185","2.5558538","-1.8181919","1.1947827"
"47534.0","1529263928007","256656253520033","2.4744492","-2.013575","1.3606763"
"47539.0","1529263928012","256656258433363","2.4725308","-2.1106858","1.4445429"
"47544.0","1529263928017","256656263743422","2.6145172","-2.2337844","1.2073956"
"47549.0","1529263928023","256656268321058","2.6601453","-2.219749","0.7279868"
"47554.0","1529263928028","256656273234389","2.8223639","-2.149424","0.2722783"
"47559.0","1529263928032","256656278178236","3.034347","-2.245339","-0.041549683"
"47564.0","1529263928037","256656283091566","3.1164126","-2.3288374","-0.16065264"
"47569.0","1529263928042","256656288035414","3.1556454","-2.4067683","-0.26987648"
"47574.0","1529263928048","256656293345472","3.0354362","-2.6756601","-0.1916933"
"47579.0","1529263928052","256656297892592","2.8608418","-2.6951885","-0.05285263"
"47584.0","1529263928057","256656302836439","2.6606636","-2.7050836","-0.0043330193"
"47588.0","1529263928062","256656307749769","2.3867779","-2.682664","0.41535187"
"47593.0","1529263928067","256656312693617","2.3743296","-2.3745763","0.50729036"
"47598.0","1529263928072","256656317606947","2.2908373","-2.2207377","0.55874443"
"47604.0","1529263928077","256656322917006","2.1825733","-2.000395","0.5385976"
"47608.0","1529263928081","256656327494642","2.0086231","-1.896528","0.49728584"
"47613.0","1529263928086","256656332407972","1.9126787","-1.8181016","0.498003"
"47618.0","1529263928091","256656337351820","1.8781981","-1.8684983","0.43153715"
"47623.0","1529263928096","256656342265150","1.9329257","-1.7376168","0.105685234"
"47628.0","1529263928101","256656347208998","2.0511594","-1.4973433","-0.034956932"
"47633.0","1529263928108","256656352519056","2.0467725","-1.3831658","-0.033148766"
"47638.0","1529263928111","256656357066176","2.174811","-1.3290107","0.11065006"
"47643.0","1529263928116","256656362010023","2.242125","-1.2366223","-0.05861473"
"47648.0","1529263928120","256656366923353","2.174612","-1.0861921","-0.0728941"
"47653.0","1529263928126","256656371867201","2.0486517","-0.96828914","-0.12278843"
"47657.0","1529263928131","256656376780531","2.0879855","-0.88684297","0.08513069"
"47663.0","1529263928136","256656382090590","2.1294503","-0.89762735","0.51288414"
"47667.0","1529263928141","256656386668226","2.2799869","-1.0302658","1.0868807"
"47672.0","1529263928146","256656391581556","2.3842368","-1.2768779","1.4825106"
"47677.0","1529263928150","256656396525404","2.2499385","-1.6091402","1.3541622"
"47682.0","1529263928155","256656401438734","1.9663811","-1.7804396","1.296341"
"47687.0","1529263928160","256656406382582","1.8019576","-1.7147117","1.1460094"
"47692.0","1529263928166","256656411692640","1.9949484","-1.3519723","0.9011736"
"47697.0","1529263928170","256656416239760","2.2546597","-1.0624576","0.8317833"
"47702.0","1529263928175","256656421153090","2.3910613","-0.7443702","0.8349819"
"47707.0","1529263928180","256656426096937","2.3406734","-0.56721854","0.92246246"
"47712.0","1529263928186","256656431040785","2.2317324","-0.25107217","0.8911333"
"47717.0","1529263928190","256656435954115","2.0799751","-0.08676386","1.0829096"
"47722.0","1529263928195","256656441264174","1.8120713","0.07355666","0.98956776"
"47727.0","1529263928200","256656445811293","1.3222232","-0.07170153","1.132864"
"47731.0","1529263928205","256656450755140","0.9869113","-0.311352","1.4852514"
"47736.0","1529263928210","256656455698988","0.781919","-0.5961871","1.6026058"
"47741.0","1529263928215","256656460612318","0.7715831","-0.90530515","1.7931929"
"47746.0","1529263928220","256656465556166","0.68369913","-1.1796098","1.8459015"
"47752.0","1529263928226","256656470866224","0.7737665","-1.2431839","1.6889648"
"47756.0","1529263928234","256656475413344","0.97497463","-1.2802198","1.3325653"
"47761.0","1529263928235","256656480326674","1.2682939","-1.3067718","0.8596716"
"47766.0","1529263928239","256656485270521","1.567697","-1.2084348","0.42265034"
"47771.0","1529263928244","256656490214369","1.867598","-1.0322866","-0.14599037"
"47776.0","1529263928249","256656495188734","2.0536675","-0.90629816","-0.6405611"
"47781.0","1529263928254","256656500437758","2.109806","-0.86562705","-0.8511629"
"47786.0","1529263928258","256656504984877","2.1302638","-0.86689186","-0.9703083"
"47791.0","1529263928264","256656509928724","2.0415773","-1.0881388","-1.1552916"
"47796.0","1529263928268","256656514872572","1.9218507","-1.2294962","-1.3890743"
"47800.0","1529263928273","256656519785902","1.6451578","-1.2909255","-2.3039522"
"47805.0","1529263928279","256656524729750","1.1771712","-1.0717287","-3.0927067"
"47811.0","1529263928284","256656530039808","0.97519684","-0.85706687","-3.2940826"
"47815.0","1529263928293","256656534586928","1.1513333","-0.8640578","-2.9409523"
"47820.0","1529263928294","256656539500258","1.6164274","-0.91699386","-2.0991526"
"47825.0","1529263928299","256656544444105","2.4153204","-0.7086258","-1.5652628"
"47830.0","1529263928304","256656549387953","3.0984135","-0.35094976","-1.2099752"
"47835.0","1529263928308","256656554301283","3.6691217","-0.037183523","-1.0446024"
"47840.0","1529263928314","256656559611342","4.0031934","0.19326901","-1.0449343"
"47845.0","1529263928318","256656564158461","4.194049","0.29003215","-1.1761684"
"47850.0","1529263928324","256656569102308","4.229063","0.40601206","-1.3742552"
"47855.0","1529263928332","256656574015639","4.0335565","0.39746904","-1.543705"
"47860.0","1529263928333","256656578959486","3.581891","0.1531477","-1.7477913"
"47865.0","1529263928338","256656583903334","2.958356","-0.13157248","-1.9786644"
"47870.0","1529263928344","256656589182875","2.2615352","-0.50198436","-2.1922035"
"47874.0","1529263928348","256656593760512","1.5229993","-0.8786948","-2.3464785"
"47879.0","1529263928353","256656598673842","0.7993517","-1.1827011","-2.4247684"
"47884.0","1529263928357","256656603617689","0.26438808","-1.5196803","-2.680376"
"47889.0","1529263928363","256656608561537","-0.21917725","-1.5663543","-3.2941628"
